origin,destination
Texas City  TX,Greenville  SC
Greenville  SC,Texas City  TX
Texas City  TX,Stratford  WI
Stratford  WI,Texas City  TX
Texas City  TX,Gautier  MS
Gautier  MS,Texas City  TX
Texas City  TX,Austin  TX
Austin  TX,Texas City  TX
Texas City  TX,Tate  GA
Tate  GA,Texas City  TX
Texas City  TX,Burnsville  NC
Burnsville  NC,Texas City  TX
Texas City  TX,Bilxoi  MS
Bilxoi  MS,Texas City  TX
Texas City  TX,Winnebago  IL
Winnebago  IL,Texas City  TX
Texas City  TX,Sierra Vista  AZ
Sierra Vista  AZ,Texas City  TX
Texas City  TX,Vienna  MO
Vienna  MO,Texas City  TX
Texas City  TX,Nevada Desert  NV
Nevada Desert  NV,Texas City  TX
Texas City  TX,Shelter Cove  CA
Shelter Cove  CA,Texas City  TX
Texas City  TX,Farmers Branch  TX
Farmers Branch  TX,Texas City  TX
Texas City  TX,Newnan  GA
Newnan  GA,Texas City  TX
Texas City  TX,Oxford  MI
Oxford  MI,Texas City  TX
Texas City  TX,Moreland  KY
Moreland  KY,Texas City  TX
Texas City  TX,Two Egg Mariana  FL
Two Egg Mariana  FL,Texas City  TX
Chermont  FL,Greensboro  NC
Greensboro  NC,Chermont  FL
Chermont  FL,Lowell  OH
Lowell  OH,Chermont  FL
Chermont  FL,Union Grove  AL
Union Grove  AL,Chermont  FL
Pocono Mts.  PA,Los Angeles  CA
Los Angeles  CA,Pocono Mts.  PA
Pocono Mts.  PA,Arlington Heights  IL
Arlington Heights  IL,Pocono Mts.  PA
Hutsonville  IL,Beachwood  OH
Beachwood  OH,Hutsonville  IL
Hutsonville  IL,Conway  NC
Conway  NC,Hutsonville  IL
Hutsonville  IL,Ft. Collins  CO
Ft. Collins  CO,Hutsonville  IL
Hutsonville  IL,Loomis &amp; Folsom Lake  CA
Loomis &amp; Folsom Lake  CA,Hutsonville  IL
Hutsonville  IL,Osowatomie  KS
Osowatomie  KS,Hutsonville  IL
Hutsonville  IL,Ft. Stockton  TX
Ft. Stockton  TX,Hutsonville  IL
Hutsonville  IL,Highway  KS
Highway  KS,Hutsonville  IL
Hutsonville  IL,Tarpon Springs  FL
Tarpon Springs  FL,Hutsonville  IL
Hutsonville  IL,Arroy Seco  CA
Arroy Seco  CA,Hutsonville  IL
Hutsonville  IL,Lenoir  NC
Lenoir  NC,Hutsonville  IL
