origin,destination
Cincinnati  OH,Plantsville  CT
Plantsville  CT,Cincinnati  OH
Cincinnati  OH,New Castle  PA
New Castle  PA,Cincinnati  OH
Cincinnati  OH,Tempe  AZ
Tempe  AZ,Cincinnati  OH
Cincinnati  OH,Salt Lake City  UT
Salt Lake City  UT,Cincinnati  OH
Cincinnati  OH,Santa Barbara  CA
Santa Barbara  CA,Cincinnati  OH
Cincinnati  OH,Dallas  TX
Dallas  TX,Cincinnati  OH
Rumson  NJ,Houston  TX
Houston  TX,Rumson  NJ
Rumson  NJ,Augusta  GA
Augusta  GA,Rumson  NJ
Norwich  CT,Rosemead  CA
Rosemead  CA,Norwich  CT
Norwich  CT,Bena  VA
Bena  VA,Norwich  CT
Norwich  CT,Pyramid Lake Indian Reservation  NV
Pyramid Lake Indian Reservation  NV,Norwich  CT
Norwich  CT,Homeworth  OH
Homeworth  OH,Norwich  CT
Norwich  CT,Seattle  WA
Seattle  WA,Norwich  CT
Des Moines  IA,Cleveland Heights  OH
Cleveland Heights  OH,Des Moines  IA
Des Moines  IA,San Jose  CA
San Jose  CA,Des Moines  IA
