origin,destination
San Diego (Clairemont)  CA,El Paso  TX
El Paso  TX,McKinney  TX
McKinney  TX,El Paso  TX
El Paso  TX,Warwick  RI
Warwick  RI,El Paso  TX
El Paso  TX,Mount Holly  NC
Mount Holly  NC,El Paso  TX
El Paso  TX,Carson  CA
Carson  CA,El Paso  TX
El Paso  TX,Clovis  CA
Clovis  CA,El Paso  TX
El Paso  TX,Terlingua  TX
Terlingua  TX,El Paso  TX
El Paso  TX,Bethlehem  PA
Bethlehem  PA,El Paso  TX
El Paso  TX,Chicago  IL
Chicago  IL,El Paso  TX
El Paso  TX,Ardmore  OK
Ardmore  OK,El Paso  TX
El Paso  TX,Phoenix  AZ
Phoenix  AZ,El Paso  TX
Sioux City  IA,San Antonio  TX
San Antonio  TX,Sioux City  IA
Sioux City  IA,Mardela  MD
Mardela  MD,Sioux City  IA
Sioux City  IA,Elk Grove Village  IL
Elk Grove Village  IL,Sioux City  IA
Sioux City  IA,Skokie  IL
Skokie  IL,Sioux City  IA
Sioux City  IA,Lehigh Acres  FL
Lehigh Acres  FL,Sioux City  IA
Sioux City  IA,Hobbs  NM
Hobbs  NM,Sioux City  IA
Sioux City  IA,Huntington  IN
Huntington  IN,Sioux City  IA
Sioux City  IA,Malibu  CA
Malibu  CA,Sioux City  IA
Sioux City  IA,San Diego  CA
San Diego  CA,Sioux City  IA
Sioux City  IA,Jefferson Hills  PA
Jefferson Hills  PA,Sioux City  IA
Sioux City  IA,Huntington  NY
Huntington  NY,Sioux City  IA
Sioux City  IA,Dumont  NJ
Dumont  NJ,Sioux City  IA
Sioux City  IA,Miami  FL
Miami  FL,Sioux City  IA
Sioux City  IA,McLean  VA
McLean  VA,Sioux City  IA
Dallas  TX,Plano  TX
Plano  TX,Dallas  TX
Dallas  TX,Wausau  WI
Wausau  WI,Dallas  TX
Dallas  TX,Glen Ellyn  IL
Glen Ellyn  IL,Dallas  TX
Dallas  TX,Ashville  OH
Ashville  OH,Dallas  TX
Dallas  TX,Waverly  OH
Waverly  OH,Dallas  TX
Dallas  TX,Vernon  TX
Vernon  TX,Dallas  TX
Dallas  TX,Buhl  ID
Buhl  ID,Dallas  TX
Dallas  TX,Sanibel Island  FL
Sanibel Island  FL,Dallas  TX
Pounding Mill  VA,Oneonta  NY
Oneonta  NY,Pounding Mill  VA
Pounding Mill  VA,Galveston  TX
Galveston  TX,Pounding Mill  VA
Pounding Mill  VA,Modesto  CA
Modesto  CA,Pounding Mill  VA
Pounding Mill  VA,Simi Valley  CA
Simi Valley  CA,Pounding Mill  VA
Pounding Mill  VA,Junction City  OR
Junction City  OR,Pounding Mill  VA
Pounding Mill  VA,Hollywood  CA
Hollywood  CA,Pounding Mill  VA
