origin,destination
Safford  AZ,Bainbridge  OH
Bainbridge  OH,Safford  AZ
Safford  AZ,Cupertino  CA
Cupertino  CA,Safford  AZ
Derby  CT,Santa Fe  NM
Santa Fe  NM,Derby  CT
Derby  CT,Crestone  CO
Crestone  CO,Derby  CT
Kansas City  KS,San Francisco  CA
San Francisco  CA,Kansas City  KS
Kansas City  KS,Duvall  WA
Duvall  WA,Kansas City  KS
Higginsville  MO,Charleston  SC
Charleston  SC,Higginsville  MO
Higginsville  MO,Monroe County  OH
Monroe County  OH,Higginsville  MO
Reno  NV,Gainesville  FL
Gainesville  FL,Reno  NV
Reno  NV,Odessa  TX
Odessa  TX,Reno  NV
Reno  NV,Encino  CA
Encino  CA,Reno  NV
Kokomo  IN,Richmond  OH
Richmond  OH,Kokomo  IN
Kokomo  IN,Goose Creek  SC
Goose Creek  SC,Kokomo  IN
Kokomo  IN,Pittsburgh  PA
Pittsburgh  PA,Kokomo  IN
Boerne  TX,Murfreesboro  TN
Murfreesboro  TN,Boerne  TX
Boerne  TX,Rockford  MI
Rockford  MI,Boerne  TX
Boerne  TX,Wichita  KS
Wichita  KS,Boerne  TX
