origin,destination
Boston  MA,Tampa  FL
Tampa  FL,Boston  MA
Boston  MA,Longview  WA
Longview  WA,Boston  MA
Boston  MA,La Mirada  CA
La Mirada  CA,Boston  MA
Boston  MA,Multiple  NH
Multiple  NH,Boston  MA
Boston  MA,Atlanta  GA
Atlanta  GA,Boston  MA
Boston  MA,Flowery Branch  GA
Flowery Branch  GA,Boston  MA
Boston  MA,Bakersville  NC
Bakersville  NC,Boston  MA
Boston  MA,Spring Valley  CA
Spring Valley  CA,Boston  MA
Boston  MA,Belleville  IL
Belleville  IL,Boston  MA
Boston  MA,Kenai  AK
Kenai  AK,Boston  MA
Fairfax County  VA,El Segundo  CA
El Segundo  CA,Fairfax County  VA
Fairfax County  VA,Wailea  HI
Wailea  HI,Fairfax County  VA
Fairfax County  VA,Shell Bluff  GA
Shell Bluff  GA,Fairfax County  VA
Reno  NV,Lake Tahoe  NV
Lake Tahoe  NV,Reno  NV
Reno  NV,Olympia  WA
Olympia  WA,Reno  NV
Reno  NV,Sacramento  CA
Sacramento  CA,Reno  NV
Reno  NV,Crown Point  IN
Crown Point  IN,Reno  NV
Reno  NV,Laurel  MD
Laurel  MD,Reno  NV
Reno  NV,Waterbury  CT
Waterbury  CT,Reno  NV
Reno  NV,Naugatuck  CT
Naugatuck  CT,Reno  NV
Valhalla  NY,Seligman (near)  AZ
Seligman (near)  AZ,Valhalla  NY
Valhalla  NY,Seligman (40 mi east of)  AZ
Seligman (40 mi east of)  AZ,Valhalla  NY
Valhalla  NY,Griswold  CT
Griswold  CT,Valhalla  NY
Valhalla  NY,Maui  HI
Maui  HI,Valhalla  NY
Valhalla  NY,Arivaca  AZ
Arivaca  AZ,Valhalla  NY
Phoenix  AZ,Pearl River  NY
Pearl River  NY,Phoenix  AZ
Phoenix  AZ,Guilford  CT
Guilford  CT,Phoenix  AZ
Phoenix  AZ,Huntington  IN
Huntington  IN,Phoenix  AZ
Phoenix  AZ,West Orange  NJ
West Orange  NJ,Phoenix  AZ
Lambertville  MI,Peoria  IL
Peoria  IL,Lambertville  MI
Lambertville  MI,El Segundo  CA
El Segundo  CA,Lambertville  MI
Lambertville  MI,West Hartford  CT
West Hartford  CT,Lambertville  MI
