origin,destination
Mt Sterling  IL,Portland  OR
Portland  OR,Mt Sterling  IL
Mt Sterling  IL,Manchester  NH
Manchester  NH,Mt Sterling  IL
Mt Sterling  IL,Ipava  IL
Ipava  IL,Mt Sterling  IL
Mt Sterling  IL,Mosinee  WI
Mosinee  WI,Mt Sterling  IL
Mt Sterling  IL,Rio Rancho  NM
Rio Rancho  NM,Mt Sterling  IL
Mt Sterling  IL,Del Mar  CA
Del Mar  CA,Mt Sterling  IL
Mt Sterling  IL,Logan  UT
Logan  UT,Mt Sterling  IL
Mt Sterling  IL,Elgin  IL
Elgin  IL,Mt Sterling  IL
Mt Sterling  IL,Bayfield  CO
Bayfield  CO,Mt Sterling  IL
Mt Sterling  IL,Moundsville  WV
Moundsville  WV,Mt Sterling  IL
Mt Sterling  IL,Chicora  PA
Chicora  PA,Mt Sterling  IL
Mt Sterling  IL,Nisqually  WA
Nisqually  WA,Mt Sterling  IL
Mt Sterling  IL,Clarinda  IA
Clarinda  IA,Mt Sterling  IL
Bettendorf  IA,Sedona  AZ
Sedona  AZ,Bettendorf  IA
Bettendorf  IA,El Monte  CA
El Monte  CA,Bettendorf  IA
Bettendorf  IA,Decator  TX
Decator  TX,Bettendorf  IA
Charleston  SC,Columbia River { mile marker 230}  WA
Columbia River { mile marker 230}  WA,Charleston  SC
Charleston  SC,Belmont  NY
Belmont  NY,Charleston  SC
Houston  TX,Newhall  CA
Newhall  CA,Houston  TX
Houston  TX,Dana Point  CA
Dana Point  CA,Houston  TX
Houston  TX,Mission Hills  CA
Mission Hills  CA,Houston  TX
Austin  TX,Fort Collins  CO
Fort Collins  CO,Austin  TX
Austin  TX,Sonora  CA
Sonora  CA,Austin  TX
Austin  TX,Barrington  NJ
Barrington  NJ,Austin  TX
Richmond  KY,Oakland - Near the Bay Bridge  CA
Oakland - Near the Bay Bridge  CA,Richmond  KY
Richmond  KY,Noblesville  IN
Noblesville  IN,Richmond  KY
Otis  OR,Overton  NV
Overton  NV,Otis  OR
Otis  OR,Tucson  AZ
Tucson  AZ,Otis  OR
Winston-Salem  NC,Warwick  RI
Warwick  RI,Winston-Salem  NC
Winston-Salem  NC,Fort Lawn  SC
Fort Lawn  SC,Winston-Salem  NC
Winston-Salem  NC,Westlake  OH
Westlake  OH,Winston-Salem  NC
Winston-Salem  NC,Glenwood  AR
Glenwood  AR,Winston-Salem  NC
Winston-Salem  NC,Round Rock  TX
Round Rock  TX,Winston-Salem  NC
Winston-Salem  NC,Asheville  NC
Asheville  NC,Winston-Salem  NC
Winston-Salem  NC,Port Washington  WI
Port Washington  WI,Winston-Salem  NC
Winston-Salem  NC,Hinton  WV
Hinton  WV,Winston-Salem  NC
Winston-Salem  NC,New Albany  IN
New Albany  IN,Winston-Salem  NC
Winston-Salem  NC,Houston  TX
Houston  TX,Winston-Salem  NC
Winston-Salem  NC,Azuza  CA
Azuza  CA,Winston-Salem  NC
Winston-Salem  NC,Laguna Niguel  CA
Laguna Niguel  CA,Winston-Salem  NC
Winston-Salem  NC,Red Bank  SC
Red Bank  SC,Winston-Salem  NC
Winston-Salem  NC,Knoxville  TN
Knoxville  TN,Winston-Salem  NC
Winston-Salem  NC,Dallas  TX
Dallas  TX,Winston-Salem  NC
Winston-Salem  NC,Enterprise  AL
Enterprise  AL,Winston-Salem  NC
Middletown  CT,Carbondale  IL
Carbondale  IL,Middletown  CT
Middletown  CT,San Francisco  CA
San Francisco  CA,Middletown  CT
Middletown  CT,Salem  OR
Salem  OR,Middletown  CT
Middletown  CT,Las Vegas  NV
Las Vegas  NV,Middletown  CT
Middletown  CT,Breckenridge  TX
Breckenridge  TX,Middletown  CT
Middletown  CT,Sacramento  CA
Sacramento  CA,Middletown  CT
Lake Stevens  WA,Pensacola Beach  FL
Pensacola Beach  FL,Lake Stevens  WA
Lake Stevens  WA,Apple Valley  CA
Apple Valley  CA,Lake Stevens  WA
Lake Stevens  WA,Bridgewater  SD
Bridgewater  SD,Lake Stevens  WA
The Dalles  OR,Jacksonville  IL
Jacksonville  IL,The Dalles  OR
The Dalles  OR,Germantown  TN
Germantown  TN,The Dalles  OR
The Dalles  OR,Bettendorf  IA
