origin,destination
Riverside  CA,Dorchester  MA
Dorchester  MA,Riverside  CA
Riverside  CA,Clinton  UT
Clinton  UT,Riverside  CA
Riverside  CA,Louisville  KY
Louisville  KY,Riverside  CA
Riverside  CA,Commerce City  CO
Commerce City  CO,Riverside  CA
San Francisco  CA,Las Vegas  NV
Las Vegas  NV,San Francisco  CA
San Francisco  CA,Phoenix  AZ
Phoenix  AZ,San Francisco  CA
Seattle  WA,Monrovia  CA
Monrovia  CA,Seattle  WA
Seattle  WA,Tacoma  WA
Tacoma  WA,Seattle  WA
Virginia Beach  VA,New York City  NY
New York City  NY,Virginia Beach  VA
Virginia Beach  VA,Naples  FL
Naples  FL,Virginia Beach  VA
Virginia Beach  VA,Alpharetta  GA
Alpharetta  GA,Virginia Beach  VA
New Orleans  LA,Brentwood  CA
Brentwood  CA,New Orleans  LA
New Orleans  LA,Santa Fe  NM
Santa Fe  NM,New Orleans  LA
New Orleans  LA,Norfolk  VA
Norfolk  VA,New Orleans  LA
New Orleans  LA,Holloman AFB  NM
Holloman AFB  NM,New Orleans  LA
New Orleans  LA,Las Vegas  NV
Las Vegas  NV,New Orleans  LA
New Orleans  LA,Death Valley  NV
Death Valley  NV,New Orleans  LA
New Orleans  LA,Terre Haute  IN
Terre Haute  IN,New Orleans  LA
Phoenix  AZ,Sciotoville  OH
Sciotoville  OH,Phoenix  AZ
Phoenix  AZ,Lubbock  TX
Lubbock  TX,Phoenix  AZ
Phoenix  AZ,Tempe  AZ
Tempe  AZ,Phoenix  AZ
Phoenix  AZ,Goodyear  AZ
Goodyear  AZ,Phoenix  AZ
Phoenix  AZ,Dateland  AZ
Dateland  AZ,Phoenix  AZ
Tonopah  AZ,Dunnellon  FL
Dunnellon  FL,Tonopah  AZ
Tonopah  AZ,Sahuarita  AZ
Sahuarita  AZ,Tonopah  AZ
Tonopah  AZ,New York City  NY
New York City  NY,Tonopah  AZ
Tonopah  AZ,Los Angeles  CA
Los Angeles  CA,Tonopah  AZ
Tonopah  AZ,Colorado Springs  CO
Colorado Springs  CO,Tonopah  AZ
Oakton  VA,Kalamazoo  MI
Kalamazoo  MI,Oakton  VA
Oakton  VA,Buena Vista  CO
Buena Vista  CO,Oakton  VA
Oakton  VA,Miami  FL
Miami  FL,Oakton  VA
Mountain View  CA,Salton Sea  CA
Salton Sea  CA,Mountain View  CA
Mountain View  CA,Osterville  MA
Osterville  MA,Mountain View  CA
Mesa  AZ,Tucson  AZ
Tucson  AZ,Mesa  AZ
Mesa  AZ,San Diego  CA
San Diego  CA,Mesa  AZ
Mesa  AZ,Lincoln City  OR
Lincoln City  OR,Mesa  AZ
Mesa  AZ,Wickenburg  AZ
Wickenburg  AZ,Mesa  AZ
Lake Geneva  WI,Stevens Point  WI
Stevens Point  WI,Lake Geneva  WI
Lake Geneva  WI,Unadilla  NY
Unadilla  NY,Lake Geneva  WI
Lake Geneva  WI,Bakersfield  CA
Bakersfield  CA,Lake Geneva  WI
Lake Geneva  WI,McDonough  GA
McDonough  GA,Lake Geneva  WI
Lake Geneva  WI,Scottsdale  AZ
Scottsdale  AZ,Lake Geneva  WI
Huron  OH,Owings Mills  MD
Owings Mills  MD,Huron  OH
Huron  OH,Winslow  AZ
Winslow  AZ,Huron  OH
Carlisle  PA,Toledo  OH
Toledo  OH,Carlisle  PA
Carlisle  PA,Yuma  AZ
Yuma  AZ,Carlisle  PA
Carlisle  PA,Springfield  MO
Springfield  MO,Carlisle  PA
Carlisle  PA,Palm Springs  CA
Palm Springs  CA,Carlisle  PA
