origin,destination
Albuquerque  NM,Jones Beach  NY
Jones Beach  NY,Albuquerque  NM
Albuquerque  NM,Belmont  CA
Belmont  CA,Albuquerque  NM
Albuquerque  NM,Chandler  AZ
Chandler  AZ,Albuquerque  NM
Albuquerque  NM,Colorado Springs  CO
Colorado Springs  CO,Albuquerque  NM
Albuquerque  NM,Maryville  MO
Maryville  MO,Albuquerque  NM
Albuquerque  NM,Vaughn  WA
Vaughn  WA,Albuquerque  NM
Albuquerque  NM,Prineville  OR
Prineville  OR,Albuquerque  NM
Albuquerque  NM,STURGIS  MI
STURGIS  MI,Albuquerque  NM
Albuquerque  NM,Orange Park  FL
Orange Park  FL,Albuquerque  NM
Albuquerque  NM,Jackson  TN
Jackson  TN,Albuquerque  NM
Albuquerque  NM,Stockton  CA
Stockton  CA,Albuquerque  NM
Albuquerque  NM,Wheaton  MD
Wheaton  MD,Albuquerque  NM
Crossville  TN,San Antonio  TX
San Antonio  TX,Crossville  TN
Crossville  TN,Fairbanks  AK
Fairbanks  AK,Crossville  TN
Buckley  WA,Hayward  CA
Hayward  CA,Buckley  WA
Buckley  WA,Los Angeles  CA
Los Angeles  CA,Buckley  WA
Caldwell  ID,Fargo  ND
Fargo  ND,Caldwell  ID
Caldwell  ID,Niles  MI
Niles  MI,Caldwell  ID
Caldwell  ID,Cleburne  TX
Cleburne  TX,Caldwell  ID
Caldwell  ID,Kalama  WA
Kalama  WA,Caldwell  ID
Caldwell  ID,Charlotte  NC
Charlotte  NC,Caldwell  ID
Caldwell  ID,Severn  MD
Severn  MD,Caldwell  ID
Caldwell  ID,Richwood  TX
Richwood  TX,Caldwell  ID
Caldwell  ID,Janesville  WI
Janesville  WI,Caldwell  ID
Caldwell  ID,New Brighton  MN
New Brighton  MN,Caldwell  ID
Phoenix  AZ,Kennewick  WA
Kennewick  WA,Phoenix  AZ
Phoenix  AZ,Show Low  AZ
Show Low  AZ,Phoenix  AZ
Phoenix  AZ,Snohomish  WA
Snohomish  WA,Phoenix  AZ
Phoenix  AZ,Pima  AZ
Pima  AZ,Phoenix  AZ
Phoenix  AZ,Montara  CA
Montara  CA,Phoenix  AZ
Phoenix  AZ,Jerome  AZ
Jerome  AZ,Phoenix  AZ
