origin,destination
Phoenix  AZ,Columbia  MO
Columbia  MO,Phoenix  AZ
Phoenix  AZ,Brighton  CO
Brighton  CO,Phoenix  AZ
Phoenix  AZ,Texarkana  TX
Texarkana  TX,Phoenix  AZ
Phoenix  AZ,Roan mtn Bakersville  NC
Roan mtn Bakersville  NC,Phoenix  AZ
Deer Park  NY,Arlington  TX
Arlington  TX,Deer Park  NY
Deer Park  NY,Surprise  AZ
Surprise  AZ,Deer Park  NY
Deer Park  NY,Fulton  OH
Fulton  OH,Deer Park  NY
Deer Park  NY,Denver  CO
Denver  CO,Deer Park  NY
Deer Park  NY,Blacksburg  VA
Blacksburg  VA,Deer Park  NY
Grosse Pointe Woods  MI,Anchorage  AK
Anchorage  AK,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,San Diego  CA
San Diego  CA,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,Scarborough  ME
Scarborough  ME,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,San Jose  CA
San Jose  CA,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,Massapequa  NY
Massapequa  NY,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,Cantonment  FL
Cantonment  FL,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,Holden Beach  NC
Holden Beach  NC,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,Sebastopol  CA
Sebastopol  CA,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,Lake George  NY
Lake George  NY,Grosse Pointe Woods  MI
Grosse Pointe Woods  MI,Eugene  OR
Eugene  OR,Grosse Pointe Woods  MI
Tucson  AZ,Roanoke  VA
Roanoke  VA,Tucson  AZ
Tucson  AZ,Watkins Glen  NY
Watkins Glen  NY,Tucson  AZ
Tucson  AZ,Orefield  PA
Orefield  PA,Tucson  AZ
Tucson  AZ,Deer Park  NY
Deer Park  NY,Tucson  AZ
Tucson  AZ,Allentown  NJ
Allentown  NJ,Tucson  AZ
Tucson  AZ,Tampa  FL
Tampa  FL,Tucson  AZ
Tucson  AZ,Cathedral City  CA
Cathedral City  CA,Tucson  AZ
Tucson  AZ,Arbuckle  CA
Arbuckle  CA,Tucson  AZ
Tucson  AZ,Indianapolis  IN
Indianapolis  IN,Tucson  AZ
Wolfforth  TX,San Francisco  CA
San Francisco  CA,Wolfforth  TX
Wolfforth  TX,Lyndhurst  OH
Lyndhurst  OH,Wolfforth  TX
Wolfforth  TX,Waycross  GA
Waycross  GA,Wolfforth  TX
Wolfforth  TX,Waynesboro  VA
Waynesboro  VA,Wolfforth  TX
Wolfforth  TX,Savannah  TN
Savannah  TN,Wolfforth  TX
Wolfforth  TX,Blairsville  GA
Blairsville  GA,Wolfforth  TX
Wolfforth  TX,Knik  AK
Knik  AK,Wolfforth  TX
Wolfforth  TX,Unsure  AR
Unsure  AR,Wolfforth  TX
Wolfforth  TX,Pennington  TX
Pennington  TX,Wolfforth  TX
Wolfforth  TX,Bray  OK
Bray  OK,Wolfforth  TX
Calumet City  IN,Pensacola  FL
Pensacola  FL,Calumet City  IN
Calumet City  IN,Nashville  TN
Nashville  TN,Calumet City  IN
Calumet City  IN,La Crescenta  CA
La Crescenta  CA,Calumet City  IN
Calumet City  IN,Lynnwood  WA
Lynnwood  WA,Calumet City  IN
Calumet City  IN,Enid  OK
Enid  OK,Calumet City  IN
Calumet City  IN,Pampa  TX
Pampa  TX,Calumet City  IN
Calumet City  IN,York  ME
York  ME,Calumet City  IN
Calumet City  IN,LittleRock  AR
LittleRock  AR,Calumet City  IN
Calumet City  IN,Milton  FL
Milton  FL,Calumet City  IN
Calumet City  IN,Two Harbors  MN
Two Harbors  MN,Calumet City  IN
Calumet City  IN,Monterey Park  CA
Monterey Park  CA,Calumet City  IN
Calumet City  IN,Rome  NY
Rome  NY,Calumet City  IN
Boulder  CO,Seekonk  MA
Seekonk  MA,Boulder  CO
Boulder  CO,Pontiac  MI
Pontiac  MI,Boulder  CO
Boulder  CO,Altamonte Springs  FL
Altamonte Springs  FL,Boulder  CO
Philadelphia  PA,Gonzales  CA
Gonzales  CA,Philadelphia  PA
Philadelphia  PA,Rawlins  WY
Rawlins  WY,Philadelphia  PA
Philadelphia  PA,Beaumont  TX
Beaumont  TX,Philadelphia  PA
Philadelphia  PA,Omaha  NE
Omaha  NE,Philadelphia  PA
Philadelphia  PA,De Soto  KS
De Soto  KS,Philadelphia  PA
Philadelphia  PA,Tamarac  FL
Tamarac  FL,Philadelphia  PA
Philadelphia  PA,Trout Lake  WA
Trout Lake  WA,Philadelphia  PA
Philadelphia  PA,Brewer  ME
Brewer  ME,Philadelphia  PA
Philadelphia  PA,La Mesa  CA
La Mesa  CA,Philadelphia  PA
San Diego  CA,Jaffrey  NH
Jaffrey  NH,San Diego  CA
San Diego  CA,Provincetown  MA
Provincetown  MA,San Diego  CA
San Diego  CA,Fairfield  CT
Fairfield  CT,San Diego  CA
San Diego  CA,Buchanan  GA
Buchanan  GA,San Diego  CA
San Diego  CA,Harrisburg area  PA
Harrisburg area  PA,San Diego  CA
San Diego  CA,Ogunquit  ME
Ogunquit  ME,San Diego  CA
San Diego  CA,Beverly Hills  FL
Beverly Hills  FL,San Diego  CA
San Diego  CA,Waterbury  CT
Waterbury  CT,San Diego  CA
San Diego  CA,Yuma  VA
Yuma  VA,San Diego  CA
Lockport  IL,Charlotte  NC
Charlotte  NC,Lockport  IL
Lockport  IL,Cape Cod  MA
Cape Cod  MA,Lockport  IL
Lockport  IL,Silver City  NC
Silver City  NC,Lockport  IL
Lockport  IL,Las Vegas  NV
Las Vegas  NV,Lockport  IL
Lockport  IL,Moab  UT
Moab  UT,Lockport  IL
Lockport  IL,Panacea  FL
Panacea  FL,Lockport  IL
Lockport  IL,Euharlee  GA
Euharlee  GA,Lockport  IL
Lockport  IL,Beltzhoover  PA
Beltzhoover  PA,Lockport  IL
Lockport  IL,Kalispell  MT
Kalispell  MT,Lockport  IL
Lockport  IL,Las Cruces  NM
Las Cruces  NM,Lockport  IL
Lockport  IL,Lincoln  NE
Lincoln  NE,Lockport  IL
Puyallup  WA,Silver City  NM
Silver City  NM,Puyallup  WA
Puyallup  WA,Groveland  FL
Groveland  FL,Puyallup  WA
Puyallup  WA,Plainview  TX
Plainview  TX,Puyallup  WA
Puyallup  WA,San Antonio  TX
San Antonio  TX,Puyallup  WA
Puyallup  WA,Leavenworth  WA
Leavenworth  WA,Puyallup  WA
Puyallup  WA,Nantucket  MA
Nantucket  MA,Puyallup  WA
Puyallup  WA,Gloucester  MA
Gloucester  MA,Puyallup  WA
San Jose  CA,Choctaw Beach  FL
Choctaw Beach  FL,San Jose  CA
San Jose  CA,Corinth  MS
Corinth  MS,San Jose  CA
San Jose  CA,Phoenix  AZ
Phoenix  AZ,San Jose  CA
San Jose  CA,Downers Grove  IL
Downers Grove  IL,San Jose  CA
San Jose  CA,San Francisco  CA
San Francisco  CA,San Jose  CA
San Jose  CA,Talent  OR
Talent  OR,San Jose  CA
Simi Valley  CA,Waterford  MI
Waterford  MI,Simi Valley  CA
Simi Valley  CA,Santa Maria  CA
Santa Maria  CA,Simi Valley  CA
Simi Valley  CA,Memphis  TN
Memphis  TN,Simi Valley  CA
Simi Valley  CA,Albuquerque  NM
Albuquerque  NM,Simi Valley  CA
Simi Valley  CA,Peoria  AZ
Peoria  AZ,Simi Valley  CA
Simi Valley  CA,Wilmington  NC
Wilmington  NC,Simi Valley  CA
Simi Valley  CA,Carbondale  IL
Carbondale  IL,Simi Valley  CA
Simi Valley  CA,Mission Viejo  CA
Mission Viejo  CA,Simi Valley  CA
Las Vegas  NV,Olive Branch  MS
Olive Branch  MS,Las Vegas  NV
Las Vegas  NV,Hammonton  NJ
Hammonton  NJ,Las Vegas  NV
Las Vegas  NV,Boulder  CO
Boulder  CO,Las Vegas  NV
Las Vegas  NV,Fowlerville  MI
Fowlerville  MI,Las Vegas  NV
Las Vegas  NV,Harrisonville  GA
Harrisonville  GA,Las Vegas  NV
East Patchogue  NY,Hanover  MD
Hanover  MD,East Patchogue  NY
East Patchogue  NY,Bellevue  WA
Bellevue  WA,East Patchogue  NY
East Patchogue  NY,Nicholson  GA
Nicholson  GA,East Patchogue  NY
East Patchogue  NY,Winfield  KS
Winfield  KS,East Patchogue  NY
East Patchogue  NY,Prospect  OR
Prospect  OR,East Patchogue  NY
East Patchogue  NY,Bluefield  WV
Bluefield  WV,East Patchogue  NY
East Patchogue  NY,North Georgia  GA
North Georgia  GA,East Patchogue  NY
East Patchogue  NY,Franklin Falls  NY
Franklin Falls  NY,East Patchogue  NY
East Patchogue  NY,Birmingham  AL
Birmingham  AL,East Patchogue  NY
East Patchogue  NY,Evanston  IL
Evanston  IL,East Patchogue  NY
Salinas  CA,Seattle  WA
Seattle  WA,Salinas  CA
Salinas  CA,Reno  NV
Reno  NV,Salinas  CA
Salinas  CA,Aloha  OR
Aloha  OR,Salinas  CA
Salinas  CA,Anahola  HI
Anahola  HI,Salinas  CA
Salinas  CA,Tucson  AZ
Tucson  AZ,Salinas  CA
Salinas  CA,Brookings  OR
Brookings  OR,Salinas  CA
Salinas  CA,Hamilton  MT
Hamilton  MT,Salinas  CA
Salinas  CA,Southbloomingvill  OH
Southbloomingvill  OH,Salinas  CA
Salinas  CA,North Kingstown  RI
North Kingstown  RI,Salinas  CA
Spicewood  TX,Lynnwood  WA
Lynnwood  WA,Spicewood  TX
Spicewood  TX,Cheshire  MA
Cheshire  MA,Spicewood  TX
Spicewood  TX,Montgomery  TX
Montgomery  TX,Spicewood  TX
Spicewood  TX,Los Angeles  CA
Los Angeles  CA,Spicewood  TX
Spicewood  TX,Georgetown  TX
Georgetown  TX,Spicewood  TX
Spicewood  TX,Paoli  WI
Paoli  WI,Spicewood  TX
Spicewood  TX,Lodi  CA
Lodi  CA,Spicewood  TX
San Jose  CA,Shippensburg  PA
Shippensburg  PA,San Jose  CA
San Jose  CA,Sarasota  FL
Sarasota  FL,San Jose  CA
San Jose  CA,Mercer Island  WA
Mercer Island  WA,San Jose  CA
San Jose  CA,Chattanooga  TN
Chattanooga  TN,San Jose  CA
San Jose  CA,Fort Dodge  IA
Fort Dodge  IA,San Jose  CA
Forestville  CA,Warwick  RI
Warwick  RI,Forestville  CA
Forestville  CA,Champaign  IL
Champaign  IL,Forestville  CA
Forestville  CA,Fairbury  IL
Fairbury  IL,Forestville  CA
Forestville  CA,Imperial Beach  CA
Imperial Beach  CA,Forestville  CA
Forestville  CA,Mandan  ND
Mandan  ND,Forestville  CA
Oklahoma City  OK,Orlando  FL
Orlando  FL,Oklahoma City  OK
Oklahoma City  OK,Ardmore  PA
Ardmore  PA,Oklahoma City  OK
Oklahoma City  OK,New Orleans  LA
New Orleans  LA,Oklahoma City  OK
Oklahoma City  OK,Strawberry  CA
Strawberry  CA,Oklahoma City  OK
Oklahoma City  OK,Coxsackie  NY
Coxsackie  NY,Oklahoma City  OK
Oklahoma City  OK,Altamonte Springs  FL
Altamonte Springs  FL,Oklahoma City  OK
Oklahoma City  OK,Lebanon  NJ
Lebanon  NJ,Oklahoma City  OK
Hutchinson  KS,Parkland  FL
Parkland  FL,Hutchinson  KS
Hutchinson  KS,San Antonio  TX
San Antonio  TX,Hutchinson  KS
Sandy  UT,Culver City  CA
Culver City  CA,Sandy  UT
Sandy  UT,Seattle  WA
Seattle  WA,Sandy  UT
Sandy  UT,Wichita Falls  TX
Wichita Falls  TX,Sandy  UT
Sandy  UT,Vanderbilt  MI
Vanderbilt  MI,Sandy  UT
Sandy  UT,Crest Hill  IL
Crest Hill  IL,Sandy  UT
Sandy  UT,Spearfish  SD
Spearfish  SD,Sandy  UT
Sandy  UT,Dallas  GA
Dallas  GA,Sandy  UT
Medford  OR,Old Lyme  CT
Old Lyme  CT,Medford  OR
Medford  OR,Vienna  VA
Vienna  VA,Medford  OR
Medford  OR,Reno  NV
Reno  NV,Medford  OR
Medford  OR,Orlando  FL
Orlando  FL,Medford  OR
Medford  OR,Rapid City  SD
Rapid City  SD,Medford  OR
Medford  OR,Monticello  NY
Monticello  NY,Medford  OR
Medford  OR,Crestline  OH
Crestline  OH,Medford  OR
Medford  OR,Seaford  DE
Seaford  DE,Medford  OR
Portage  WI,Valencia  CA
Valencia  CA,Portage  WI
Portage  WI,Scappoose  OR
Scappoose  OR,Portage  WI
Portage  WI,Tualatin  OR
Tualatin  OR,Portage  WI
Portage  WI,Eureka  MT
Eureka  MT,Portage  WI
Portage  WI,Seattle  WA
Seattle  WA,Portage  WI
Portage  WI,Newcastle  WA
Newcastle  WA,Portage  WI
Portage  WI,Chicago  IL
Chicago  IL,Portage  WI
Portage  WI,Seguin  TX
Seguin  TX,Portage  WI
Portage  WI,Tinley Park  IL
Tinley Park  IL,Portage  WI
