origin,destination
Kingsport  TN,Merrick  NY
Merrick  NY,Kingsport  TN
Kingsport  TN,Lynchburg  VA
Lynchburg  VA,Kingsport  TN
Kingsport  TN,Idaho Falls  ID
Idaho Falls  ID,Kingsport  TN
Kingsport  TN,Sunnyvale  CA
Sunnyvale  CA,Kingsport  TN
Kingsport  TN,Wellington  AL
Wellington  AL,Kingsport  TN
Kingsport  TN,Arlington  TX
Arlington  TX,Kingsport  TN
Kingsport  TN,Dallas  TX
Dallas  TX,Kingsport  TN
Kingsport  TN,Leavenworth  WA
Leavenworth  WA,Kingsport  TN
Kingsport  TN,Marysville  WA
Marysville  WA,Kingsport  TN
Kingsport  TN,Lanagan  MO
Lanagan  MO,Kingsport  TN
Kingsport  TN,Cabazon  CA
Cabazon  CA,Kingsport  TN
Kingsport  TN,Garrett  IN
Garrett  IN,Kingsport  TN
Kingsport  TN,Wilson  NC
Wilson  NC,Kingsport  TN
Kingsport  TN,Glenrock  WY
Glenrock  WY,Kingsport  TN
Kingsport  TN,Lacey  WA
Lacey  WA,Kingsport  TN
Kingsport  TN,Bonham  TX
Bonham  TX,Kingsport  TN
Kingsport  TN,Bryan  OH
Bryan  OH,Kingsport  TN
Kingsport  TN,Hope Mills  NC
Hope Mills  NC,Kingsport  TN
Kingsport  TN,Huntington  WV
Huntington  WV,Kingsport  TN
Kingsport  TN,Texas City  TX
Texas City  TX,Kingsport  TN
Kingsport  TN,Pell City  AL
Pell City  AL,Kingsport  TN
Kingsport  TN,Iuka  MS
Iuka  MS,Kingsport  TN
Fort Worth  TX,Middletown  NY
Middletown  NY,Fort Worth  TX
Fort Worth  TX,Hockessin  DE
Hockessin  DE,Fort Worth  TX
Fort Worth  TX,Benson  NC
Benson  NC,Fort Worth  TX
Fort Worth  TX,Oakland  CA
Oakland  CA,Fort Worth  TX
Fort Worth  TX,Carlsbad  CA
Carlsbad  CA,Fort Worth  TX
Fort Worth  TX,Marshalltown  IA
Marshalltown  IA,Fort Worth  TX
Fort Worth  TX,Arlington  TX
Arlington  TX,Fort Worth  TX
Fort Worth  TX,Monroe  NY
Monroe  NY,Fort Worth  TX
Paducah  KY,Lincolnton  NC
Lincolnton  NC,Paducah  KY
Paducah  KY,Staunton  VA
Staunton  VA,Paducah  KY
Paducah  KY,Coventry  CT
Coventry  CT,Paducah  KY
Paducah  KY,Denver  NC
Denver  NC,Paducah  KY
Paducah  KY,New Paltz  NY
New Paltz  NY,Paducah  KY
Paducah  KY,Schenectady  NY
Schenectady  NY,Paducah  KY
Paducah  KY,Kodiak  AK
Kodiak  AK,Paducah  KY
Paducah  KY,Calhan  CO
Calhan  CO,Paducah  KY
Paducah  KY,East Lansing  MI
East Lansing  MI,Paducah  KY
Paducah  KY,Candor  NY
Candor  NY,Paducah  KY
Paducah  KY,Berkeley  IL
Berkeley  IL,Paducah  KY
Las Vegas  NV,South Milwaukee  WI
South Milwaukee  WI,Las Vegas  NV
Las Vegas  NV,Saint Clair Shore  MI
Saint Clair Shore  MI,Las Vegas  NV
Las Vegas  NV,Riverside  CA
Riverside  CA,Las Vegas  NV
Las Vegas  NV,Providence  RI
Providence  RI,Las Vegas  NV
Las Vegas  NV,Seattle  WA
Seattle  WA,Las Vegas  NV
Las Vegas  NV,Nevada  MO
Nevada  MO,Las Vegas  NV
Las Vegas  NV,Woodland  CA
Woodland  CA,Las Vegas  NV
Phoenix  AZ,Las Vegas  NV
Las Vegas  NV,Phoenix  AZ
Phoenix  AZ,Albuquerque  NM
Albuquerque  NM,Phoenix  AZ
Phoenix  AZ,Castro Valley  CA
Castro Valley  CA,Phoenix  AZ
Phoenix  AZ,Macomb Township  MI
Macomb Township  MI,Phoenix  AZ
Phoenix  AZ,Toppsey  OK
Toppsey  OK,Phoenix  AZ
Phoenix  AZ,Othello-Pullman  WA
Othello-Pullman  WA,Phoenix  AZ
Henderson  NV,Albuquerque  NM
Albuquerque  NM,Henderson  NV
Henderson  NV,Lubbock  TX
Lubbock  TX,Henderson  NV
Henderson  NV,Hadley  MA
Hadley  MA,Henderson  NV
Henderson  NV,Chagrin Falls  OH
Chagrin Falls  OH,Henderson  NV
Henderson  NV,Bridgeport  CT
Bridgeport  CT,Henderson  NV
Henderson  NV,Lanagan  MO
Lanagan  MO,Henderson  NV
Henderson  NV,Green Lake  WI
Green Lake  WI,Henderson  NV
Henderson  NV,Conshohocken  PA
Conshohocken  PA,Henderson  NV
Henderson  NV,Victor  NY
Victor  NY,Henderson  NV
Baltimore  MD,Orlando  FL
Orlando  FL,Baltimore  MD
Baltimore  MD,Ronkonkoma  NY
Ronkonkoma  NY,Baltimore  MD
Baltimore  MD,Alpharetta  GA
Alpharetta  GA,Baltimore  MD
Baltimore  MD,Lyman  WY
Lyman  WY,Baltimore  MD
Baltimore  MD,Williamsburg  KY
Williamsburg  KY,Baltimore  MD
Baltimore  MD,Lincoln  NE
Lincoln  NE,Baltimore  MD
Baltimore  MD,San Francisco  CA
San Francisco  CA,Baltimore  MD
Baltimore  MD,Claremore  OK
Claremore  OK,Baltimore  MD
Baltimore  MD,Schenectady  NY
Schenectady  NY,Baltimore  MD
Baltimore  MD,Angel Fire  NM
Angel Fire  NM,Baltimore  MD
Baltimore  MD,Des Moines  IA
Des Moines  IA,Baltimore  MD
Baltimore  MD,Monongahela  PA
Monongahela  PA,Baltimore  MD
Baton Rouge  LA,Bryan  TX
Bryan  TX,Baton Rouge  LA
Baton Rouge  LA,Tulsa  OK
Tulsa  OK,Baton Rouge  LA
Baton Rouge  LA,Midway City  CA
Midway City  CA,Baton Rouge  LA
Baton Rouge  LA,Memphis  TN
Memphis  TN,Baton Rouge  LA
Baton Rouge  LA,Stafford Springs  CT
Stafford Springs  CT,Baton Rouge  LA
Baton Rouge  LA,Dupo  IL
Dupo  IL,Baton Rouge  LA
Baton Rouge  LA,Spokane  WA
Spokane  WA,Baton Rouge  LA
Baton Rouge  LA,Ukiah  CA
Ukiah  CA,Baton Rouge  LA
Baton Rouge  LA,Wamego  KS
Wamego  KS,Baton Rouge  LA
Baton Rouge  LA,Chester  AR
Chester  AR,Baton Rouge  LA
Baton Rouge  LA,San Ramon  CA
San Ramon  CA,Baton Rouge  LA
Baton Rouge  LA,Cisco  UT
Cisco  UT,Baton Rouge  LA
Baton Rouge  LA,Burlington  WA
Burlington  WA,Baton Rouge  LA
Baton Rouge  LA,Las Vegas  NV
Las Vegas  NV,Baton Rouge  LA
Baton Rouge  LA,Lubbock  TX
Lubbock  TX,Baton Rouge  LA
Baton Rouge  LA,Oregon on Interstate-5  OR
Oregon on Interstate-5  OR,Baton Rouge  LA
Baton Rouge  LA,Wakefield  RI
Wakefield  RI,Baton Rouge  LA
Chicago  IL,Loudon  TN
Loudon  TN,Chicago  IL
Chicago  IL,Pueblo  CO
Pueblo  CO,Chicago  IL
Chicago  IL,Mesquite  TX
Mesquite  TX,Chicago  IL
Chicago  IL,Waterford  MI
Waterford  MI,Chicago  IL
Slingerlands  NY,Seattle  WA
Seattle  WA,Slingerlands  NY
Slingerlands  NY,Evansville  IN
Evansville  IN,Slingerlands  NY
Slingerlands  NY,Pueblo  CO
Pueblo  CO,Slingerlands  NY
Slingerlands  NY,Moon Township  PA
Moon Township  PA,Slingerlands  NY
Slingerlands  NY,La Crescent  MN
La Crescent  MN,Slingerlands  NY
Slingerlands  NY,Fremont  CA
Fremont  CA,Slingerlands  NY
Slingerlands  NY,Albany  NY
Albany  NY,Slingerlands  NY
Slingerlands  NY,San Diego  CA
San Diego  CA,Slingerlands  NY
Slingerlands  NY,Coldwater  OH
Coldwater  OH,Slingerlands  NY
Slingerlands  NY,Madison  WI
Madison  WI,Slingerlands  NY
Slingerlands  NY,Cincinnati  OH
Cincinnati  OH,Slingerlands  NY
Slingerlands  NY,North Branch  MN
North Branch  MN,Slingerlands  NY
Slingerlands  NY,South Bend  IN
South Bend  IN,Slingerlands  NY
Slingerlands  NY,Carlin  NV
Carlin  NV,Slingerlands  NY
Brownsville  TX,Dover  MD
Dover  MD,Brownsville  TX
Brownsville  TX,Salisbury  NC
Salisbury  NC,Brownsville  TX
Brownsville  TX,Concord  CA
Concord  CA,Brownsville  TX
Brownsville  TX,Los Angeles  CA
Los Angeles  CA,Brownsville  TX
Brownsville  TX,Monrovia  CA
Monrovia  CA,Brownsville  TX
Brownsville  TX,Riverside  CA
