origin,destination
Fairfield  CA,San Francisco  CA
San Francisco  CA,Fairfield  CA
Fairfield  CA,Grand Rapids  MI
Grand Rapids  MI,Fairfield  CA
Fairfield  CA,Miami  FL
Miami  FL,Fairfield  CA
Fairfield  CA,Grand Junction  CO
Grand Junction  CO,Fairfield  CA
Fairfield  CA,Hanover Park  IL
Hanover Park  IL,Fairfield  CA
Fairfield  CA,Hayward  CA
Hayward  CA,Fairfield  CA
Fairfield  CA,Wind Creek State Park  AL
Wind Creek State Park  AL,Fairfield  CA
Fairfield  CA,Oil Trough  AR
Oil Trough  AR,Fairfield  CA
Fairfield  CA,Ewa Beach  HI
Ewa Beach  HI,Fairfield  CA
Fairfield  CA,Portland  OR
Portland  OR,Fairfield  CA
Fairfield  CA,Lemoore  CA
Lemoore  CA,Fairfield  CA
Fairfield  CA,Palm Coast  FL
Palm Coast  FL,Fairfield  CA
Fairfield  CA,Cheyenne  WY
Cheyenne  WY,Fairfield  CA
Fairfield  CA,Philadelphia  PA
Philadelphia  PA,Fairfield  CA
Spring  TX,Inola  OK
Inola  OK,Spring  TX
Spring  TX,Dallas  TX
Dallas  TX,Spring  TX
Spring  TX,Rockford  IL
Rockford  IL,Spring  TX
Spring  TX,Forest Lake  MN
Forest Lake  MN,Spring  TX
Spring  TX,Round Lake Beach  IL
Round Lake Beach  IL,Spring  TX
Everett  WA,Lake Buena Vista  FL
Lake Buena Vista  FL,Everett  WA
Everett  WA,North Bergen  NJ
North Bergen  NJ,Everett  WA
Everett  WA,Charlotte  NC
Charlotte  NC,Everett  WA
Everett  WA,Holly Pond  AL
Holly Pond  AL,Everett  WA
Everett  WA,Mobile  AL
Mobile  AL,Everett  WA
Everett  WA,Ashdown  AR
Ashdown  AR,Everett  WA
Everett  WA,Morris  AL
Morris  AL,Everett  WA
Everett  WA,Campbell  CA
Campbell  CA,Everett  WA
Everett  WA,Rockledge  FL
Rockledge  FL,Everett  WA
Everett  WA,Miami  FL
Miami  FL,Everett  WA
Seattle  WA,Deming  NM
Deming  NM,Seattle  WA
Seattle  WA,The Colony  TX
The Colony  TX,Seattle  WA
Seattle  WA,Greenville  MO
Greenville  MO,Seattle  WA
Seattle  WA,Rye  CO
Rye  CO,Seattle  WA
Seattle  WA,Loveland  CO
Loveland  CO,Seattle  WA
Seattle  WA,Belvidere  NC
Belvidere  NC,Seattle  WA
Seattle  WA,Ellsinore  MO
Ellsinore  MO,Seattle  WA
Seattle  WA,Phoenxiville  PA
Phoenxiville  PA,Seattle  WA
Seattle  WA,Wexford  PA
Wexford  PA,Seattle  WA
Seattle  WA,Poulsbo  WA
Poulsbo  WA,Seattle  WA
Alexandria  VA,Pass Christian  MS
Pass Christian  MS,Alexandria  VA
Alexandria  VA,Granite Falls  WA
Granite Falls  WA,Alexandria  VA
Alexandria  VA,Parrish  FL
Parrish  FL,Alexandria  VA
Alexandria  VA,Burlington  VT
Burlington  VT,Alexandria  VA
Alexandria  VA,Horn Lake  MS
Horn Lake  MS,Alexandria  VA
Alexandria  VA,Portland  OR
Portland  OR,Alexandria  VA
Alexandria  VA,Weona-Harrisburg-Waldenburg  AR
Weona-Harrisburg-Waldenburg  AR,Alexandria  VA
Alexandria  VA,Mabank  TX
Mabank  TX,Alexandria  VA
Santa Clarita  CA,Kittery  ME
Kittery  ME,Santa Clarita  CA
Santa Clarita  CA,Moultrie  GA
Moultrie  GA,Santa Clarita  CA
Santa Clarita  CA,New Richmond  WI
New Richmond  WI,Santa Clarita  CA
Santa Clarita  CA,San Jose  CA
San Jose  CA,Santa Clarita  CA
Santa Clarita  CA,Poulsbo  WA
Poulsbo  WA,Santa Clarita  CA
Santa Clarita  CA,Gulfporty  MS
Gulfporty  MS,Santa Clarita  CA
Santa Clarita  CA,Reno  NV
Reno  NV,Santa Clarita  CA
El Paso  TX,Newport  OR
Newport  OR,El Paso  TX
El Paso  TX,Livingston  MT
Livingston  MT,El Paso  TX
El Paso  TX,Horizon City  TX
Horizon City  TX,El Paso  TX
El Paso  TX,Tulsa  OK
Tulsa  OK,El Paso  TX
El Paso  TX,Oxford  AL
Oxford  AL,El Paso  TX
El Paso  TX,Englewood  FL
Englewood  FL,El Paso  TX
El Paso  TX,Port Angeles  WA
Port Angeles  WA,El Paso  TX
El Paso  TX,Pikeville  KY
Pikeville  KY,El Paso  TX
El Paso  TX,Glendale  AZ
Glendale  AZ,El Paso  TX
New York City  NY,Holtsville  NY
Holtsville  NY,New York City  NY
New York City  NY,Richmond  VA
Richmond  VA,New York City  NY
New York City  NY,Bellingham  WA
Bellingham  WA,New York City  NY
New York City  NY,Battle Creek  MI
Battle Creek  MI,New York City  NY
New York City  NY,Parkertown  NJ
Parkertown  NJ,New York City  NY
New York City  NY,Sayreville  NJ
Sayreville  NJ,New York City  NY
New York City  NY,Phoenix  AZ
Phoenix  AZ,New York City  NY
New York City  NY,Washington  NC
Washington  NC,New York City  NY
New York City  NY,College Point  NY
College Point  NY,New York City  NY
Rutledge  PA,Rocklin  CA
Rocklin  CA,Rutledge  PA
Rutledge  PA,Hayward  CA
Hayward  CA,Rutledge  PA
