origin,destination
Stillwater  MN,Cedar Rapids  IA
Cedar Rapids  IA,Stillwater  MN
Stillwater  MN,Woodland  WA
Woodland  WA,Stillwater  MN
Stillwater  MN,Port Angeles  WA
Port Angeles  WA,Stillwater  MN
Anderson  SC,Vestal  NY
Vestal  NY,Anderson  SC
Anderson  SC,Salem  OR
Salem  OR,Anderson  SC
Anderson  SC,Barre  NY
Barre  NY,Anderson  SC
Corning  CA,Issaquah  WA
Issaquah  WA,Corning  CA
Corning  CA,Owasso  OK
Owasso  OK,Corning  CA
Corning  CA,Bigfork  MT
Bigfork  MT,Corning  CA
Sedona  AZ,Eden Prairie  MN
Eden Prairie  MN,Sedona  AZ
Sedona  AZ,Westville  IN
Westville  IN,Sedona  AZ
Sedona  AZ,Charlottesville  VA
Charlottesville  VA,Sedona  AZ
Sedona  AZ,Franklin  PA
Franklin  PA,Sedona  AZ
Sedona  AZ,Acme  PA
Acme  PA,Sedona  AZ
Butte  NE,Santee  CA
Santee  CA,Butte  NE
Butte  NE,Wildwood Crest  NJ
Wildwood Crest  NJ,Butte  NE
Butte  NE,Rancho Bernardo  CA
Rancho Bernardo  CA,Butte  NE
Butte  NE,MILLER PLACE  NY
MILLER PLACE  NY,Butte  NE
New Brunswick  NJ,Canton  IL
Canton  IL,New Brunswick  NJ
New Brunswick  NJ,Canton  OH
Canton  OH,New Brunswick  NJ
New Brunswick  NJ,Antioch  CA
Antioch  CA,New Brunswick  NJ
New Brunswick  NJ,Milwaukee  WI
Milwaukee  WI,New Brunswick  NJ
New Brunswick  NJ,Las Vegas  NV
Las Vegas  NV,New Brunswick  NJ
New Brunswick  NJ,Hamersville  OH
Hamersville  OH,New Brunswick  NJ
New Brunswick  NJ,Pepper Pike  OH
Pepper Pike  OH,New Brunswick  NJ
Lackawaxen  PA,Little Dixie Lake  MO
Little Dixie Lake  MO,Lackawaxen  PA
Lackawaxen  PA,Portage  IN
Portage  IN,Lackawaxen  PA
Riverview  MI,Marianna  FL
Marianna  FL,Riverview  MI
Riverview  MI,DePere  WI
DePere  WI,Riverview  MI
Riverview  MI,Los Angeles  CA
Los Angeles  CA,Riverview  MI
Riverview  MI,College Park  MD
College Park  MD,Riverview  MI
Little Falls  NY,Houston  TX
Houston  TX,Little Falls  NY
Little Falls  NY,Bay Mills Township  MI
Bay Mills Township  MI,Little Falls  NY
Rothschild  WI,Capitola  CA
Capitola  CA,Rothschild  WI
Rothschild  WI,Baltimore  MD
Baltimore  MD,Rothschild  WI
Tempe  AZ,Long Beach  NY
