origin,destination
Midland  TX,Austin  TX
Austin  TX,Midland  TX
Midland  TX,Greenville  OH
Greenville  OH,Midland  TX
Midland  TX,Santa Clarita  CA
Santa Clarita  CA,Midland  TX
Eau Claire  WI,Waldorf  MD
Waldorf  MD,Eau Claire  WI
Eau Claire  WI,Fredericksburg  VA
Fredericksburg  VA,Eau Claire  WI
Eau Claire  WI,San Antonio  TX
San Antonio  TX,Eau Claire  WI
Gardiner  ME,Cheyenne  WY
Cheyenne  WY,Gardiner  ME
Gardiner  ME,Northern California  CA
Northern California  CA,Gardiner  ME
Baraboo  WI,Winslow  ME
Winslow  ME,Baraboo  WI
Baraboo  WI,it was in the middle of no where  GA
it was in the middle of no where  GA,Baraboo  WI
Fort Lewis  WA,El Cajon  CA
El Cajon  CA,Fort Lewis  WA
Fort Lewis  WA,Charleston  SC
Charleston  SC,Fort Lewis  WA
Fort Lewis  WA,Pembroke Pines  FL
Pembroke Pines  FL,Fort Lewis  WA
Corralitos  CA,Woodland Hills  CA
Woodland Hills  CA,Corralitos  CA
Corralitos  CA,Spring Valley  CA
Spring Valley  CA,Corralitos  CA
Castle Rock  CO,Cleveland  OH
Cleveland  OH,Castle Rock  CO
Castle Rock  CO,Waldorf  MD
Waldorf  MD,Castle Rock  CO
Castle Rock  CO,Whitefish  MT
Whitefish  MT,Castle Rock  CO
Castle Rock  CO,Yucaipa  CA
Yucaipa  CA,Castle Rock  CO
Castle Rock  CO,Cleveland  TN
Cleveland  TN,Castle Rock  CO
Castle Rock  CO,Level Cross  NC
Level Cross  NC,Castle Rock  CO
Vienna  VA,Texico  IL
Texico  IL,Vienna  VA
Vienna  VA,Spokane  WA
Spokane  WA,Vienna  VA
Flagstaff  AZ,New Bedford  MA
New Bedford  MA,Flagstaff  AZ
Flagstaff  AZ,Warsaw  MO
Warsaw  MO,Flagstaff  AZ
Flagstaff  AZ,Roanoke  VA
Roanoke  VA,Flagstaff  AZ
Flagstaff  AZ,Magna  UT
Magna  UT,Flagstaff  AZ
Flagstaff  AZ,Murfreesboro  TN
Murfreesboro  TN,Flagstaff  AZ
Flagstaff  AZ,Arlington  VT
Arlington  VT,Flagstaff  AZ
Flagstaff  AZ,South Zanesville  OH
South Zanesville  OH,Flagstaff  AZ
Flagstaff  AZ,Passaic  NJ
Passaic  NJ,Flagstaff  AZ
Flagstaff  AZ,Catawba  OH
Catawba  OH,Flagstaff  AZ
Flagstaff  AZ,Richmond  CA
Richmond  CA,Flagstaff  AZ
Flagstaff  AZ,San Antonio  TX
San Antonio  TX,Flagstaff  AZ
Flagstaff  AZ,Hartsgrove  OH
Hartsgrove  OH,Flagstaff  AZ
Austin  TX,Vancouver  WA
Vancouver  WA,Austin  TX
Austin  TX,Brighton  IL
Brighton  IL,Austin  TX
Sierra Vista  AZ,North Little Rock  AR
North Little Rock  AR,Sierra Vista  AZ
Sierra Vista  AZ,Yakima  WA
Yakima  WA,Sierra Vista  AZ
Sierra Vista  AZ,Shelton  WA
Shelton  WA,Sierra Vista  AZ
Sierra Vista  AZ,Pacific  WA
Pacific  WA,Sierra Vista  AZ
Sierra Vista  AZ,Reno  NV
Reno  NV,Sierra Vista  AZ
Sierra Vista  AZ,Machias  ME
Machias  ME,Sierra Vista  AZ
Sierra Vista  AZ,Snohomish  WA
Snohomish  WA,Sierra Vista  AZ
Oconomowoc  WI,Oneonta  NY
Oneonta  NY,Oconomowoc  WI
Oconomowoc  WI,West Boca Raton  FL
West Boca Raton  FL,Oconomowoc  WI
Oconomowoc  WI,Hollywood  CA
Hollywood  CA,Oconomowoc  WI
Blanchard  OK,Roca  NE
Roca  NE,Blanchard  OK
Blanchard  OK,Frisco  CO
Frisco  CO,Blanchard  OK
