origin,destination
Jacksonville  FL,Avoco  PA
Avoco  PA,Jacksonville  FL
Jacksonville  FL,Henry Cowe Park  CA
Henry Cowe Park  CA,Jacksonville  FL
Jacksonville  FL,Carrolton  GA
Carrolton  GA,Jacksonville  FL
Jacksonville  FL,Stevens Point  WI
Stevens Point  WI,Jacksonville  FL
Jacksonville  FL,Slatington  PA
Slatington  PA,Jacksonville  FL
Jacksonville  FL,Polk City  IA
Polk City  IA,Jacksonville  FL
Framingham  MA,Lunenburg  MA
Lunenburg  MA,Framingham  MA
Framingham  MA,Tucson  AZ
Tucson  AZ,Framingham  MA
Framingham  MA,Freer  TX
Freer  TX,Framingham  MA
Framingham  MA,Starr  SC
Starr  SC,Framingham  MA
Los Angeles  CA,Creaston  CA
Creaston  CA,Los Angeles  CA
Los Angeles  CA,Salina  KS
Salina  KS,Los Angeles  CA
Los Angeles  CA,Casper  WY
Casper  WY,Los Angeles  CA
Greenfield  IL,Ravenna  MI
Ravenna  MI,Greenfield  IL
Greenfield  IL,Green Ridge  MO
Green Ridge  MO,Greenfield  IL
Greenfield  IL,Prineville  OR
Prineville  OR,Greenfield  IL
Greenfield  IL,Ventura  CA
Ventura  CA,Greenfield  IL
Lincoln Park  MI,Sparks  NV
Sparks  NV,Lincoln Park  MI
Lincoln Park  MI,Ringwood  IL
Ringwood  IL,Lincoln Park  MI
Lincoln Park  MI,Eugene  OR
Eugene  OR,Lincoln Park  MI
Lincoln Park  MI,Solon  OH
Solon  OH,Lincoln Park  MI
Lincoln Park  MI,Los Angeles  CA
Los Angeles  CA,Lincoln Park  MI
Lincoln Park  MI,unsure  NY
unsure  NY,Lincoln Park  MI
Lincoln Park  MI,Oakdale  MN
Oakdale  MN,Lincoln Park  MI
Lincoln Park  MI,Chanhassen  MN
Chanhassen  MN,Lincoln Park  MI
Lincoln Park  MI,Stratford  TX
Stratford  TX,Lincoln Park  MI
Lincoln Park  MI,Findlay  OH
Findlay  OH,Lincoln Park  MI
Lincoln Park  MI,Millville  NJ
Millville  NJ,Lincoln Park  MI
Lincoln Park  MI,Cape May Court House  NJ
Cape May Court House  NJ,Lincoln Park  MI
Redlands  CA,Saint Louis  MO
Saint Louis  MO,Redlands  CA
Redlands  CA,Saratoga  NY
Saratoga  NY,Redlands  CA
Redlands  CA,Cannonsburgh  PA
Cannonsburgh  PA,Redlands  CA
Spanish Fork  UT,Farmington Hills  MI
Farmington Hills  MI,Spanish Fork  UT
Spanish Fork  UT,Sheboygan  WI
Sheboygan  WI,Spanish Fork  UT
Spanish Fork  UT,Robstown  TX
Robstown  TX,Spanish Fork  UT
Spanish Fork  UT,Tualatin  OR
Tualatin  OR,Spanish Fork  UT
Spanish Fork  UT,Sierra Madre  CA
Sierra Madre  CA,Spanish Fork  UT
West Branch  IA,Sunnyside  NY
Sunnyside  NY,West Branch  IA
West Branch  IA,Monroe  NY
Monroe  NY,West Branch  IA
Fort Wayne  IN,Rawlins  WY
Rawlins  WY,Fort Wayne  IN
Fort Wayne  IN,Harrison  OH
Harrison  OH,Fort Wayne  IN
Fort Wayne  IN,Santa Monica  CA
Santa Monica  CA,Fort Wayne  IN
Fort Wayne  IN,Yosemite  CA
Yosemite  CA,Fort Wayne  IN
Fort Wayne  IN,Clearlake  CA
Clearlake  CA,Fort Wayne  IN
Fort Wayne  IN,New York City  NY
New York City  NY,Fort Wayne  IN
Yakima  WA,Salem  OR
Salem  OR,Yakima  WA
Yakima  WA,Revere  MA
Revere  MA,Yakima  WA
Yakima  WA,Church Hill  TN
Church Hill  TN,Yakima  WA
Yakima  WA,Colorado Springs  CO
Colorado Springs  CO,Yakima  WA
Yakima  WA,Highway 5?  CA
Highway 5?  CA,Yakima  WA
Yakima  WA,Willard Bay  UT
Willard Bay  UT,Yakima  WA
Yakima  WA,Raymondville  MO
Raymondville  MO,Yakima  WA
Yakima  WA,Lebanon  VA
Lebanon  VA,Yakima  WA
Yakima  WA,Ware Shoals  SC
Ware Shoals  SC,Yakima  WA
Yakima  WA,Stetson  ME
Stetson  ME,Yakima  WA
Yakima  WA,Tifton  GA
Tifton  GA,Yakima  WA
Yakima  WA,Clifton  NJ
Clifton  NJ,Yakima  WA
Yakima  WA,Salida  CA
Salida  CA,Yakima  WA
Green Bay  WI,Georgetown  DE
Georgetown  DE,Green Bay  WI
Green Bay  WI,Tupelo  MS
Tupelo  MS,Green Bay  WI
Green Bay  WI,Pine Haven  WY
Pine Haven  WY,Green Bay  WI
Green Bay  WI,Sophia  WV
Sophia  WV,Green Bay  WI
Magna  UT,Pinedale  WY
Pinedale  WY,Magna  UT
Magna  UT,Huntington Beach  CA
Huntington Beach  CA,Magna  UT
Wintersville  OH,Hazlet  NJ
Hazlet  NJ,Wintersville  OH
Wintersville  OH,Federal Way  WA
Federal Way  WA,Wintersville  OH
Wintersville  OH,Olathe  KS
Olathe  KS,Wintersville  OH
Wintersville  OH,North Fork  CA
North Fork  CA,Wintersville  OH
Wintersville  OH,Redmond  WA
Redmond  WA,Wintersville  OH
Wintersville  OH,Shelby Township  MI
Shelby Township  MI,Wintersville  OH
Wintersville  OH,Hurricane  WV
Hurricane  WV,Wintersville  OH
Salt Lake City  UT,Orange  CA
Orange  CA,Salt Lake City  UT
Salt Lake City  UT,Dallas  TX
Dallas  TX,Salt Lake City  UT
Salt Lake City  UT,Aloha  OR
Aloha  OR,Salt Lake City  UT
Los Angeles  CA,Las Vegas  NV
Las Vegas  NV,Los Angeles  CA
Los Angeles  CA,San Diego  CA
San Diego  CA,Los Angeles  CA
Los Angeles  CA,Gresham  OR
Gresham  OR,Los Angeles  CA
Los Angeles  CA,Sedro Woolley  WA
Sedro Woolley  WA,Los Angeles  CA
Los Angeles  CA,Sandy  OR
Sandy  OR,Los Angeles  CA
Los Angeles  CA,Blackstone  VA
Blackstone  VA,Los Angeles  CA
Los Angeles  CA,Bozeman  MT
Bozeman  MT,Los Angeles  CA
West Chazy  NY,Boston  MA
Boston  MA,West Chazy  NY
West Chazy  NY,Fallbrook  CA
Fallbrook  CA,West Chazy  NY
West Chazy  NY,Interstate 5  CA
Interstate 5  CA,West Chazy  NY
West Chazy  NY,Apache Junction  AZ
Apache Junction  AZ,West Chazy  NY
West Chazy  NY,Bakersfield  CA
Bakersfield  CA,West Chazy  NY
West Chazy  NY,Moab  UT
Moab  UT,West Chazy  NY
Monticello  FL,Albuquerque  NM
Albuquerque  NM,Monticello  FL
Monticello  FL,Newmarket  NH
Newmarket  NH,Monticello  FL
DeSoto  IL,Chico  CA
Chico  CA,DeSoto  IL
DeSoto  IL,Minneapolis  MN
Minneapolis  MN,DeSoto  IL
DeSoto  IL,Penn Valley  CA
Penn Valley  CA,DeSoto  IL
DeSoto  IL,Jefferson City  MO
Jefferson City  MO,DeSoto  IL
Ogden  UT,Austin  TX
Austin  TX,Ogden  UT
Ogden  UT,Morrison  CO
Morrison  CO,Ogden  UT
Ogden  UT,Wantage  NJ
Wantage  NJ,Ogden  UT
Ogden  UT,New Port Richey  FL
New Port Richey  FL,Ogden  UT
Ogden  UT,Mountain Home AFB  ID
Mountain Home AFB  ID,Ogden  UT
Ogden  UT,Orlando  FL
Orlando  FL,Ogden  UT
Ogden  UT,Lincoln  NE
Lincoln  NE,Ogden  UT
Ogden  UT,Buffalo  NY
Buffalo  NY,Ogden  UT
Ogden  UT,Hollister  CA
Hollister  CA,Ogden  UT
Ogden  UT,Bedford  NY
Bedford  NY,Ogden  UT
Ogden  UT,Sycamore  OH
Sycamore  OH,Ogden  UT
Ogden  UT,Ewa Beach  HI
Ewa Beach  HI,Ogden  UT
Ogden  UT,Las Vegas  NV
Las Vegas  NV,Ogden  UT
Ogden  UT,Springboro  PA
Springboro  PA,Ogden  UT
