origin,destination
Fort Lauderdale  FL,Julian  CA
Julian  CA,Fort Lauderdale  FL
Fort Lauderdale  FL,Jacksonville  FL
Jacksonville  FL,Fort Lauderdale  FL
Fort Lauderdale  FL,Pembroke Pines  FL
Pembroke Pines  FL,Fort Lauderdale  FL
Fort Lauderdale  FL,Schuylerville  NY
Schuylerville  NY,Fort Lauderdale  FL
Randle  WA,Bristow  IN
Bristow  IN,Randle  WA
Randle  WA,Palm Desert  CA
Palm Desert  CA,Randle  WA
Randle  WA,Menifee  CA
Menifee  CA,Randle  WA
Randle  WA,Greenville  CA
Greenville  CA,Randle  WA
Randle  WA,Coatsville  IN
Coatsville  IN,Randle  WA
Selma  NC,Kennewick  WA
Kennewick  WA,Selma  NC
Selma  NC,Bowling Green  KY
Bowling Green  KY,Selma  NC
Selma  NC,Goshen  OH
Goshen  OH,Selma  NC
Selma  NC,Milwaukee  WI
Milwaukee  WI,Selma  NC
Selma  NC,Muncie  IN
Muncie  IN,Selma  NC
