origin,destination
Roann  IN,Henrietta  MO
Henrietta  MO,Roann  IN
Roann  IN,West Seattle  WA
West Seattle  WA,Roann  IN
Roann  IN,Sedalia  CO
Sedalia  CO,Roann  IN
Roann  IN,Woodbury  TN
Woodbury  TN,Roann  IN
Lawrence  KS,Oskaloosa  IA
Oskaloosa  IA,Lawrence  KS
Lawrence  KS,Dexter  OR
Dexter  OR,Lawrence  KS
Lawrence  KS,Lowell  OH
Lowell  OH,Lawrence  KS
Lawrence  KS,Portsmouth  OH
Portsmouth  OH,Lawrence  KS
Lawrence  KS,Spencerport  NY
Spencerport  NY,Lawrence  KS
Modesto  CA,Tacoma area  WA
Tacoma area  WA,Modesto  CA
Modesto  CA,Sunnyvale  CA
Sunnyvale  CA,Modesto  CA
Modesto  CA,Flintstone  MD
Flintstone  MD,Modesto  CA
Modesto  CA,Westbrook  ME
Westbrook  ME,Modesto  CA
Modesto  CA,Underwood  ND
Underwood  ND,Modesto  CA
Modesto  CA,Malaga  WA
Malaga  WA,Modesto  CA
Modesto  CA,Springfield  OR
Springfield  OR,Modesto  CA
Modesto  CA,Auburn  WA
Auburn  WA,Modesto  CA
Modesto  CA,Palo Alto  CA
Palo Alto  CA,Modesto  CA
Modesto  CA,Clearwater  FL
Clearwater  FL,Modesto  CA
Modesto  CA,Howell  MI
Howell  MI,Modesto  CA
Modesto  CA,Lake Waco  TX
Lake Waco  TX,Modesto  CA
Modesto  CA,Woodburn  OR
Woodburn  OR,Modesto  CA
Modesto  CA,Richlands  VA
Richlands  VA,Modesto  CA
Modesto  CA,Casa Grande  AZ
Casa Grande  AZ,Modesto  CA
Modesto  CA,Diamond Lake  WA
Diamond Lake  WA,Modesto  CA
Modesto  CA,Tacoma  WA
Tacoma  WA,Modesto  CA
Modesto  CA,Destin  FL
Destin  FL,Modesto  CA
Modesto  CA,Sultan  WA
Sultan  WA,Modesto  CA
Modesto  CA,Conway  AR
Conway  AR,Modesto  CA
El Cajon  CA,Pismo Beach  CA
Pismo Beach  CA,El Cajon  CA
El Cajon  CA,Lakewood  CA
Lakewood  CA,El Cajon  CA
El Cajon  CA,Miami  OK
Miami  OK,El Cajon  CA
El Cajon  CA,Crosby  TX
Crosby  TX,El Cajon  CA
El Cajon  CA,Flushing  NY
Flushing  NY,El Cajon  CA
El Cajon  CA,Granite Falls  WA
Granite Falls  WA,El Cajon  CA
El Cajon  CA,Freeport  ME
Freeport  ME,El Cajon  CA
El Cajon  CA,Sanford  FL
Sanford  FL,El Cajon  CA
El Cajon  CA,Warwick  RI
Warwick  RI,El Cajon  CA
El Cajon  CA,Pocatello  ID
