origin,destination
Greenwood  AR,Portland  OR
Portland  OR,Belleville  NJ
Belleville  NJ,Portland  OR
Portland  OR,Fort Smith  AR
Fort Smith  AR,Portland  OR
Portland  OR,Cambridge  MD
Cambridge  MD,Portland  OR
Portland  OR,Southwest  AR
Southwest  AR,Portland  OR
Portland  OR,East Lansing  MI
East Lansing  MI,Portland  OR
Portland  OR,Comanche  TX
Comanche  TX,Portland  OR
Portland  OR,Fruitport  MI
Fruitport  MI,Portland  OR
Vining  MN,Everett  WA
Everett  WA,Vining  MN
Vining  MN,Arroyo Grande  CA
Arroyo Grande  CA,Vining  MN
Vining  MN,Eagletown  OK
Eagletown  OK,Vining  MN
Vining  MN,Auburn  WA
Auburn  WA,Vining  MN
Vining  MN,Brownsville  OR
Brownsville  OR,Vining  MN
Seabrook  NH,San Francisco  CA
San Francisco  CA,Seabrook  NH
Seabrook  NH,Chiloquin  OR
Chiloquin  OR,Seabrook  NH
Seabrook  NH,Alhambra  CA
Alhambra  CA,Seabrook  NH
Seabrook  NH,Astoria  OR
Astoria  OR,Seabrook  NH
Seabrook  NH,Freehold  NJ
Freehold  NJ,Seabrook  NH
Seabrook  NH,Monticello  NY
Monticello  NY,Seabrook  NH
Seabrook  NH,Greenwich  NY
Greenwich  NY,Seabrook  NH
Pasadena  CA,Omaha  NE
Omaha  NE,Pasadena  CA
Pasadena  CA,Walnut Creek  CA
Walnut Creek  CA,Pasadena  CA
Pasadena  CA,Granite City  IL
Granite City  IL,Pasadena  CA
Pasadena  CA,New York City  NY
New York City  NY,Pasadena  CA
Lenexa  KS,East Brunswick  NJ
East Brunswick  NJ,Lenexa  KS
Lenexa  KS,Arlington  VA
Arlington  VA,Lenexa  KS
Lenexa  KS,Bradford  MA
Bradford  MA,Lenexa  KS
Lenexa  KS,Massapequa  NY
Massapequa  NY,Lenexa  KS
Lenexa  KS,Jamestown  TN
Jamestown  TN,Lenexa  KS
Lenexa  KS,Grapevine  TX
Grapevine  TX,Lenexa  KS
Lenexa  KS,Reedpoint  MT
Reedpoint  MT,Lenexa  KS
Lenexa  KS,Westlake  LA
Westlake  LA,Lenexa  KS
Lenexa  KS,Benicia  CA
Benicia  CA,Lenexa  KS
Lenexa  KS,Tucson  AZ
Tucson  AZ,Lenexa  KS
Phoenix  AZ,Hazelwood  MO
Hazelwood  MO,Phoenix  AZ
Phoenix  AZ,Oostburg  WI
Oostburg  WI,Phoenix  AZ
Phoenix  AZ,Lyndhurst  VA
Lyndhurst  VA,Phoenix  AZ
Phoenix  AZ,Destin  FL
Destin  FL,Phoenix  AZ
Phoenix  AZ,Belfry  KY
Belfry  KY,Phoenix  AZ
Phoenix  AZ,Breinigsville  PA
Breinigsville  PA,Phoenix  AZ
Phoenix  AZ,Seagoville  TX
Seagoville  TX,Phoenix  AZ
Cordova  AL,Warrior  AL
Warrior  AL,Cordova  AL
Cordova  AL,Morro Bay  CA
Morro Bay  CA,Cordova  AL
Cordova  AL,Olympia  WA
Olympia  WA,Cordova  AL
Cordova  AL,Kingman  AZ
Kingman  AZ,Cordova  AL
Jackson  MI,Omaha  NE
Omaha  NE,Jackson  MI
Jackson  MI,Greensboro  NC
Greensboro  NC,Jackson  MI
Atlanta  GA,Seattle  WA
Seattle  WA,Atlanta  GA
Atlanta  GA,Oregon  OH
Oregon  OH,Atlanta  GA
Atlanta  GA,Fountain City  WI
Fountain City  WI,Atlanta  GA
Atlanta  GA,Corpus Christi  TX
Corpus Christi  TX,Atlanta  GA
Atlanta  GA,Palm Desert  CA
Palm Desert  CA,Atlanta  GA
Denver  CO,Aptos  CA
Aptos  CA,Denver  CO
Denver  CO,Burlington  IL
Burlington  IL,Denver  CO
Broken Arrow  OK,Carrollton  GA
Carrollton  GA,Broken Arrow  OK
Broken Arrow  OK,Camarillo  CA
Camarillo  CA,Broken Arrow  OK
Broken Arrow  OK,Elizabeth  NJ
Elizabeth  NJ,Broken Arrow  OK
Broken Arrow  OK,Ellisville  MS
Ellisville  MS,Broken Arrow  OK
Broken Arrow  OK,Wax  KY
Wax  KY,Broken Arrow  OK
Progreso  TX,Claremore  OK
Claremore  OK,Progreso  TX
Progreso  TX,Iron River  MI
Iron River  MI,Progreso  TX
Progreso  TX,Jellico  TN
Jellico  TN,Progreso  TX
Progreso  TX,La Jolla  CA
La Jolla  CA,Progreso  TX
Helena  MT,Morganton  NC
Morganton  NC,Helena  MT
Helena  MT,Dalton  GA
Dalton  GA,Helena  MT
Phoenix  AZ,Kennewick  WA
Kennewick  WA,Phoenix  AZ
Phoenix  AZ,Eugene  OR
Eugene  OR,Phoenix  AZ
Phoenix  AZ,Edina  MN
Edina  MN,Phoenix  AZ
Phoenix  AZ,North Miami Beach  FL
North Miami Beach  FL,Phoenix  AZ
Phoenix  AZ,Placerville  CA
Placerville  CA,Phoenix  AZ
Phoenix  AZ,Peoria  IL
Peoria  IL,Phoenix  AZ
