origin,destination
Visalia  CA,San Diego  CA
San Diego  CA,Visalia  CA
Visalia  CA,Oakville  MO
Oakville  MO,Visalia  CA
Visalia  CA,Davenport  CA
Davenport  CA,Visalia  CA
Visalia  CA,Hernando  FL
Hernando  FL,Visalia  CA
Visalia  CA,Pittsburg  CA
Pittsburg  CA,Visalia  CA
Rio Rancho  NM,Alma  AR
Alma  AR,Rio Rancho  NM
Rio Rancho  NM,Phoenix  AZ
Phoenix  AZ,Rio Rancho  NM
Rio Rancho  NM,Crete  IL
Crete  IL,Rio Rancho  NM
Rio Rancho  NM,Knoxvile  TN
Knoxvile  TN,Rio Rancho  NM
Rio Rancho  NM,Fairfield  IA
Fairfield  IA,Rio Rancho  NM
Canyon Lake  TX,North Little Rock  AR
North Little Rock  AR,Canyon Lake  TX
Canyon Lake  TX,Ballston Lake  NY
Ballston Lake  NY,Canyon Lake  TX
Canyon Lake  TX,Ontario  CA
Ontario  CA,Canyon Lake  TX
Yakima  WA,Niles  MI
Niles  MI,Yakima  WA
Yakima  WA,Fairfax  VA
Fairfax  VA,Yakima  WA
Yakima  WA,Berryville  VA
Berryville  VA,Yakima  WA
Yakima  WA,Cape Neddick  ME
Cape Neddick  ME,Yakima  WA
Yakima  WA,Silverton  OR
Silverton  OR,Yakima  WA
Yakima  WA,Kissimmee  FL
Kissimmee  FL,Yakima  WA
Yakima  WA,Rochester  WA
Rochester  WA,Yakima  WA
Yakima  WA,Eureka  CA
Eureka  CA,Yakima  WA
Yakima  WA,Englewood  NJ
Englewood  NJ,Yakima  WA
Yakima  WA,Northwest  NC
Northwest  NC,Yakima  WA
Liverpool  NY,Missoula  MT
Missoula  MT,Liverpool  NY
Liverpool  NY,Longwood  FL
Longwood  FL,Liverpool  NY
Liverpool  NY,Cramerton  NC
Cramerton  NC,Liverpool  NY
Anaheim  CA,Moravian Falls  NC
Moravian Falls  NC,Anaheim  CA
Anaheim  CA,Huson  MT
Huson  MT,Anaheim  CA
Anaheim  CA,Livermore  CA
Livermore  CA,Anaheim  CA
Anaheim  CA,West liberty  IL
West liberty  IL,Anaheim  CA
Destin  FL,Ogden  UT
Ogden  UT,Destin  FL
Destin  FL,South Charleston  OH
South Charleston  OH,Destin  FL
Edmonds  WA,Medway  ME
Medway  ME,Edmonds  WA
Edmonds  WA,Metairie  LA
Metairie  LA,Edmonds  WA
Edmonds  WA,Staten Island  NY
Staten Island  NY,Edmonds  WA
Bozeman  MT,Corvallis  OR
Corvallis  OR,Bozeman  MT
Bozeman  MT,East Dundee  IL
East Dundee  IL,Bozeman  MT
Bozeman  MT,Carmel-by-the-Sea  CA
Carmel-by-the-Sea  CA,Bozeman  MT
Bozeman  MT,Great Falls  MT
Great Falls  MT,Bozeman  MT
Bozeman  MT,Pasadena  CA
Pasadena  CA,Bozeman  MT
Bozeman  MT,Florence  MS
Florence  MS,Bozeman  MT
Modesto  CA,Bethleham  GA
Bethleham  GA,Modesto  CA
Modesto  CA,Reading  PA
Reading  PA,Modesto  CA
Modesto  CA,Crestline  CA
Crestline  CA,Modesto  CA
Modesto  CA,Pensacola  FL
Pensacola  FL,Modesto  CA
Westerly  RI,Chicago  IL
Chicago  IL,Westerly  RI
Westerly  RI,Skokie  IL
Skokie  IL,Westerly  RI
Westerly  RI,Canton  MS
Canton  MS,Westerly  RI
Westerly  RI,Wilmington  VT
Wilmington  VT,Westerly  RI
Westerly  RI,Tempe  AZ
Tempe  AZ,Westerly  RI
Westerly  RI,Pittsboro  NC
Pittsboro  NC,Westerly  RI
Westerly  RI,Hewlett  NY
Hewlett  NY,Westerly  RI
Westerly  RI,Little Neck  NY
Little Neck  NY,Westerly  RI
Westerly  RI,Rochester  IN
Rochester  IN,Westerly  RI
Westerly  RI,Long Beach  CA
Long Beach  CA,Westerly  RI
Westerly  RI,Milford  CT
Milford  CT,Westerly  RI
Highland  NY,Las Vegas  NV
Las Vegas  NV,Highland  NY
Highland  NY,Cincinnati  OH
Cincinnati  OH,Highland  NY
Highland  NY,Roscoe  IL
Roscoe  IL,Highland  NY
Highland  NY,Converse  TX
Converse  TX,Highland  NY
Highland  NY,Avon  MA
Avon  MA,Highland  NY
Highland  NY,Irvine  CA
Irvine  CA,Highland  NY
Highland  NY,Riverside  CA
Riverside  CA,Highland  NY
Highland  NY,Anderson  IN
Anderson  IN,Highland  NY
Chicago  IL,Carlisle  PA
Carlisle  PA,Chicago  IL
Chicago  IL,Meridian  ID
Meridian  ID,Chicago  IL
Chicago  IL,DeFuniak Springs  FL
DeFuniak Springs  FL,Chicago  IL
Chicago  IL,Jonesboro  IN
Jonesboro  IN,Chicago  IL
Chicago  IL,Eureka  CA
Eureka  CA,Chicago  IL
Chicago  IL,Barberton  OH
Barberton  OH,Chicago  IL
Chicago  IL,Haylow  GA
Haylow  GA,Chicago  IL
Chicago  IL,Ashtabula  OH
Ashtabula  OH,Chicago  IL
Chicago  IL,Fort Madison  IA
Fort Madison  IA,Chicago  IL
Buffalo  NY,West Linn  OR
West Linn  OR,Buffalo  NY
Buffalo  NY,Mays Landing  NJ
Mays Landing  NJ,Buffalo  NY
Buffalo  NY,Rockmart  GA
Rockmart  GA,Buffalo  NY
Buffalo  NY,Franklin  TN
