origin,destination
Inver Grove Heights  MN,Spruce Pine  NC
Spruce Pine  NC,Inver Grove Heights  MN
Inver Grove Heights  MN,Hauppauge  NY
Hauppauge  NY,Inver Grove Heights  MN
Inver Grove Heights  MN,Dexter  MI
Dexter  MI,Inver Grove Heights  MN
Inver Grove Heights  MN,Chatham  VA
Chatham  VA,Inver Grove Heights  MN
Latham  NY,Mahwah  NJ
Mahwah  NJ,Latham  NY
Latham  NY,Cochranville  PA
Cochranville  PA,Latham  NY
Latham  NY,Thornton  CO
Thornton  CO,Latham  NY
Latham  NY,Media  PA
Media  PA,Latham  NY
Latham  NY,Troy  IL
Troy  IL,Latham  NY
Latham  NY,Niantic  CT
Niantic  CT,Latham  NY
Latham  NY,Santa Monica  CA
Santa Monica  CA,Latham  NY
Latham  NY,Towson  MD
Towson  MD,Latham  NY
Latham  NY,Middlesex  NY
Middlesex  NY,Latham  NY
Latham  NY,Staten Island  NY
Staten Island  NY,Latham  NY
Latham  NY,Long Beach  CA
Long Beach  CA,Latham  NY
Latham  NY,Oklahoma City  OK
Oklahoma City  OK,Latham  NY
Latham  NY,Daly City  CA
Daly City  CA,Latham  NY
Latham  NY,Pleasant Shade  TN
Pleasant Shade  TN,Latham  NY
Latham  NY,Francestown  NH
Francestown  NH,Latham  NY
Latham  NY,Washington  NJ
Washington  NJ,Latham  NY
West Babylon  NY,Fort Worth  TX
Fort Worth  TX,West Babylon  NY
West Babylon  NY,West Covina  CA
West Covina  CA,West Babylon  NY
West Babylon  NY,Aventura  FL
Aventura  FL,West Babylon  NY
West Babylon  NY,Ontario  CA
Ontario  CA,West Babylon  NY
Mendon  MA,Temecula  CA
Temecula  CA,Mendon  MA
Mendon  MA,Leavenworth  KS
Leavenworth  KS,Mendon  MA
Mendon  MA,Stratford  CT
Stratford  CT,Mendon  MA
Mendon  MA,San Carlos  CA
San Carlos  CA,Mendon  MA
Mendon  MA,Walnut Springs  TX
Walnut Springs  TX,Mendon  MA
Richland Hills  TX,Overland Park  KS
Overland Park  KS,Richland Hills  TX
Richland Hills  TX,Ashton  NV
Ashton  NV,Richland Hills  TX
Richland Hills  TX,Preston  MD
Preston  MD,Richland Hills  TX
Richland Hills  TX,Huntington Beach  CA
Huntington Beach  CA,Richland Hills  TX
Richland Hills  TX,Tupelp  MS
Tupelp  MS,Richland Hills  TX
Perris  CA,Colton  CA
Colton  CA,Perris  CA
Perris  CA,Leakey  TX
Leakey  TX,Perris  CA
Perris  CA,New Freedom  PA
New Freedom  PA,Perris  CA
Colorado Springs  CO,Dearborn Heights  MI
Dearborn Heights  MI,Colorado Springs  CO
Colorado Springs  CO,Ryland Heights  KY
Ryland Heights  KY,Colorado Springs  CO
Colorado Springs  CO,Linden  NJ
Linden  NJ,Colorado Springs  CO
Colorado Springs  CO,Willington  CT
Willington  CT,Colorado Springs  CO
Colorado Springs  CO,Partlow  VA
Partlow  VA,Colorado Springs  CO
Colorado Springs  CO,Berkeley  CA
Berkeley  CA,Colorado Springs  CO
Colorado Springs  CO,Springerville  AZ
Springerville  AZ,Colorado Springs  CO
Campbell  CA,Stanley  NM
Stanley  NM,Campbell  CA
Campbell  CA,Phoenix  AZ
Phoenix  AZ,Campbell  CA
Campbell  CA,San Francisco  CA
San Francisco  CA,Campbell  CA
Green Bay  WI,Simi Valley  CA
Simi Valley  CA,Green Bay  WI
Green Bay  WI,Carlsbad  CA
Carlsbad  CA,Green Bay  WI
Green Bay  WI,Chula Vista  CA
Chula Vista  CA,Green Bay  WI
Green Bay  WI,Glen Allen  VA
Glen Allen  VA,Green Bay  WI
Green Bay  WI,Salinas  CA
Salinas  CA,Green Bay  WI
Green Bay  WI,Sartell  MN
Sartell  MN,Green Bay  WI
Stanley  NM,Vero Beach  FL
Vero Beach  FL,Stanley  NM
Stanley  NM,Delray Beach  FL
Delray Beach  FL,Stanley  NM
Stanley  NM,Hampton Bays  NY
Hampton Bays  NY,Stanley  NM
Stanley  NM,El Dorado  AR
El Dorado  AR,Stanley  NM
Lexington  NC,Jacobs Mill  PA
Jacobs Mill  PA,Lexington  NC
Lexington  NC,Wellersburg  PA
Wellersburg  PA,Lexington  NC
Grafton  MA,Columbus  NJ
Columbus  NJ,Grafton  MA
Grafton  MA,Chico  CA
Chico  CA,Grafton  MA
Grafton  MA,Lancaster  OH
Lancaster  OH,Grafton  MA
Grafton  MA,Tacoma  WA
Tacoma  WA,Grafton  MA
Grafton  MA,Burkeville  TX
Burkeville  TX,Grafton  MA
Grafton  MA,Baton Rouge  LA
Baton Rouge  LA,Grafton  MA
Anaheim  CA,Fairfax  VA
Fairfax  VA,Anaheim  CA
Anaheim  CA,Phillips Ranch  CA
Phillips Ranch  CA,Anaheim  CA
Anaheim  CA,Snohomish  WA
Snohomish  WA,Anaheim  CA
Anaheim  CA,Weymouth  MA
Weymouth  MA,Anaheim  CA
Anaheim  CA,Jewell County  KS
Jewell County  KS,Anaheim  CA
Kelso  WA,Los Gatos  CA
Los Gatos  CA,Kelso  WA
Kelso  WA,Cleburne  TX
Cleburne  TX,Kelso  WA
Kelso  WA,Downey  CA
Downey  CA,Kelso  WA
Kelso  WA,Lonoke  AR
Lonoke  AR,Kelso  WA
Kelso  WA,Loudon  TN
Loudon  TN,Kelso  WA
Kelso  WA,Calhoun  GA
Calhoun  GA,Kelso  WA
Pittsburgh  PA,Tacoma  WA
Tacoma  WA,Pittsburgh  PA
Pittsburgh  PA,Vancouver  WA
Vancouver  WA,Pittsburgh  PA
Pittsburgh  PA,Big Bend Park  TX
Big Bend Park  TX,Pittsburgh  PA
Pittsburgh  PA,Mico  TX
Mico  TX,Pittsburgh  PA
Pittsburgh  PA,Reno  NV
Reno  NV,Pittsburgh  PA
Pittsburgh  PA,Riverside  CA
Riverside  CA,Pittsburgh  PA
Pittsburgh  PA,Bethel  AK
Bethel  AK,Pittsburgh  PA
Spring Grove  PA,Riverside  CA
Riverside  CA,Spring Grove  PA
Spring Grove  PA,Pembroke Pines  FL
Pembroke Pines  FL,Spring Grove  PA
Spring Grove  PA,Honolulu  HI
Honolulu  HI,Spring Grove  PA
Oak Harbor  WA,Mount Cobb  PA
Mount Cobb  PA,Oak Harbor  WA
Oak Harbor  WA,Rock Hill  SC
Rock Hill  SC,Oak Harbor  WA
Oak Harbor  WA,Cherry Grove  SC
Cherry Grove  SC,Oak Harbor  WA
Oak Harbor  WA,Statesboro  GA
Statesboro  GA,Oak Harbor  WA
Temperence  MI,Kittanning  PA
Kittanning  PA,Temperence  MI
Temperence  MI,Valdosta  GA
Valdosta  GA,Temperence  MI
Temperence  MI,Pine Level  AL
Pine Level  AL,Temperence  MI
Temperence  MI,Columbia  SC
Columbia  SC,Temperence  MI
Temperence  MI,Durham  NC
Durham  NC,Temperence  MI
Temperence  MI,La Pine  OR
La Pine  OR,Temperence  MI
Temperence  MI,Perryville  MD
Perryville  MD,Temperence  MI
Meriden  CT,Boise  ID
Boise  ID,Meriden  CT
Meriden  CT,Celebration  FL
Celebration  FL,Meriden  CT
Meriden  CT,Stanhope  NJ
Stanhope  NJ,Meriden  CT
