origin,destination
Alameda  CA,Castro Valley  CA
Castro Valley  CA,Alameda  CA
Alameda  CA,Marion  IN
Marion  IN,Alameda  CA
Alameda  CA,Fredericksburg  VA
Fredericksburg  VA,Alameda  CA
Alameda  CA,Court House Bay  NC
Court House Bay  NC,Alameda  CA
Alameda  CA,Cleveland  OH
Cleveland  OH,Alameda  CA
Alameda  CA,Whitman  MA
Whitman  MA,Alameda  CA
Alameda  CA,Hollister  CA
Hollister  CA,Alameda  CA
Alameda  CA,Laredo  TX
Laredo  TX,Alameda  CA
Alameda  CA,Minot  ND
Minot  ND,Alameda  CA
Alameda  CA,Attica  MI
Attica  MI,Alameda  CA
Alameda  CA,Whidbey Island  WA
Whidbey Island  WA,Alameda  CA
Alameda  CA,Griffin  GA
Griffin  GA,Alameda  CA
Alameda  CA,Wilsonville  IL
Wilsonville  IL,Alameda  CA
Alameda  CA,Knoxville  TN
Knoxville  TN,Alameda  CA
Alameda  CA,Farmington  NY
Farmington  NY,Alameda  CA
Alameda  CA,Mesa  AZ
Mesa  AZ,Alameda  CA
Alameda  CA,Ithaca  NY
Ithaca  NY,Alameda  CA
Alameda  CA,Margate  FL
Margate  FL,Alameda  CA
Bohemia  NY,Near Terre Haute  IN
Near Terre Haute  IN,Bohemia  NY
Bohemia  NY,Valley Cottage  NY
Valley Cottage  NY,Bohemia  NY
Bohemia  NY,Orlando  FL
Orlando  FL,Bohemia  NY
Columbia City  IN,Wilsonville  IL
Wilsonville  IL,Columbia City  IN
Columbia City  IN,Ramona  CA
Ramona  CA,Columbia City  IN
Columbia City  IN,Janesville  IL
Janesville  IL,Columbia City  IN
