origin,destination
Covina  CA,Escondido  CA
Escondido  CA,Covina  CA
Covina  CA,Homer Glen  IL
Homer Glen  IL,Covina  CA
Covina  CA,Smyrna  GA
Smyrna  GA,Covina  CA
Covina  CA,Orange  TX
Orange  TX,Covina  CA
Covina  CA,Port Richey  FL
Port Richey  FL,Covina  CA
Covina  CA,Tuscaloosa  AL
Tuscaloosa  AL,Covina  CA
Covina  CA,Clark  WY
Clark  WY,Covina  CA
Cramerton  NC,Evansville  IN
Evansville  IN,Cramerton  NC
Cramerton  NC,New Carrollton  MD
New Carrollton  MD,Cramerton  NC
Cramerton  NC,Incline Village  NV
Incline Village  NV,Cramerton  NC
Cramerton  NC,Arlington Heights  IL
Arlington Heights  IL,Cramerton  NC
Cramerton  NC,Louisville  KY
Louisville  KY,Cramerton  NC
Cramerton  NC,Jenera  OH
Jenera  OH,Cramerton  NC
Rexburg  ID,Ashburn  VA
Ashburn  VA,Rexburg  ID
Rexburg  ID,Littleton  CO
Littleton  CO,Rexburg  ID
Rexburg  ID,Laguna Hills  CA
Laguna Hills  CA,Rexburg  ID
Rexburg  ID,Irvine  CA
Irvine  CA,Rexburg  ID
Rexburg  ID,Winters  TX
Winters  TX,Rexburg  ID
Rexburg  ID,Wichita Falls  TX
Wichita Falls  TX,Rexburg  ID
Rexburg  ID,Birmingham  AL
Birmingham  AL,Rexburg  ID
Rexburg  ID,Manville  NJ
Manville  NJ,Rexburg  ID
Seattle  WA,Sanger  CA
Sanger  CA,Seattle  WA
Seattle  WA,Durand  MI
Durand  MI,Seattle  WA
Seattle  WA,Cicero  IN
Cicero  IN,Seattle  WA
Seattle  WA,Pekin  IL
Pekin  IL,Seattle  WA
Seattle  WA,Los Angeles  CA
Los Angeles  CA,Seattle  WA
Seattle  WA,Lake Havasu City  AZ
Lake Havasu City  AZ,Seattle  WA
Seattle  WA,Memphis  TN
Memphis  TN,Seattle  WA
Seattle  WA,Carriere  MS
Carriere  MS,Seattle  WA
Seattle  WA,Gainesville  FL
Gainesville  FL,Seattle  WA
Seattle  WA,Wichita  KS
Wichita  KS,Seattle  WA
