origin,destination
Polland Junction  AZ,Rockville  MD
Rockville  MD,Polland Junction  AZ
Polland Junction  AZ,Swannanoa  NC
Swannanoa  NC,Polland Junction  AZ
Polland Junction  AZ,Collinsville  AL
Collinsville  AL,Polland Junction  AZ
Polland Junction  AZ,Marianna  FL
Marianna  FL,Polland Junction  AZ
Polland Junction  AZ,Killeen  TX
Killeen  TX,Polland Junction  AZ
Polland Junction  AZ,Williston  ND
Williston  ND,Polland Junction  AZ
Polland Junction  AZ,Scituate  RI
Scituate  RI,Polland Junction  AZ
Polland Junction  AZ,Nesconset  NY
Nesconset  NY,Polland Junction  AZ
Polland Junction  AZ,Batesville  MS
Batesville  MS,Polland Junction  AZ
Polland Junction  AZ,Marion  KS
Marion  KS,Polland Junction  AZ
