origin,destination
Gardner  NY,Southgate  MI
Southgate  MI,Gardner  NY
Gardner  NY,Orlando  FL
Orlando  FL,Gardner  NY
Gardner  NY,Cleveland  GA
Cleveland  GA,Gardner  NY
Los Angeles  CA,Sunnyvale  CA
Sunnyvale  CA,Los Angeles  CA
Los Angeles  CA,College Station  TX
College Station  TX,Los Angeles  CA
Los Angeles  CA,Peoria  AZ
Peoria  AZ,Los Angeles  CA
Los Angeles  CA,Camp Hill  PA
Camp Hill  PA,Los Angeles  CA
Los Angeles  CA,Nashville  TN
Nashville  TN,Los Angeles  CA
Los Angeles  CA,Jackson  TN
Jackson  TN,Los Angeles  CA
Los Angeles  CA,Amarillo  TX
Amarillo  TX,Los Angeles  CA
Jackson  MS,Hayward  CA
Hayward  CA,Jackson  MS
Jackson  MS,McAllen  TX
McAllen  TX,Jackson  MS
Jackson  MS,Grand Haven  MI
Grand Haven  MI,Jackson  MS
Jackson  MS,Helena  AL
Helena  AL,Jackson  MS
Jackson  MS,Salem  OR
Salem  OR,Jackson  MS
McFall  MO,Lebanon  PA
Lebanon  PA,McFall  MO
McFall  MO,Everett  WA
Everett  WA,McFall  MO
McFall  MO,Zebulon  GA
Zebulon  GA,McFall  MO
McFall  MO,Granbury  TX
Granbury  TX,McFall  MO
McFall  MO,Denver  CO
Denver  CO,McFall  MO
Indianapolis  IN,Bellingham  WA
Bellingham  WA,Indianapolis  IN
Indianapolis  IN,Lochbuie  CO
Lochbuie  CO,Indianapolis  IN
Indianapolis  IN,Denver Metro  CO
Denver Metro  CO,Indianapolis  IN
Indianapolis  IN,Beaver Dam  WI
Beaver Dam  WI,Indianapolis  IN
Indianapolis  IN,Portland  OR
Portland  OR,Indianapolis  IN
Indianapolis  IN,Concrete  WA
Concrete  WA,Indianapolis  IN
Indianapolis  IN,Seattle  WA
Seattle  WA,Indianapolis  IN
Indianapolis  IN,Safford  AZ
Safford  AZ,Indianapolis  IN
Indianapolis  IN,Laughlin  NV
Laughlin  NV,Indianapolis  IN
Bakersfield  CA,Joplin  MO
Joplin  MO,Bakersfield  CA
Bakersfield  CA,Cleveland  MS
Cleveland  MS,Bakersfield  CA
Bakersfield  CA,Big Lake  MN
Big Lake  MN,Bakersfield  CA
Bakersfield  CA,Boise  ID
Boise  ID,Bakersfield  CA
Bakersfield  CA,Surprise  AZ
Surprise  AZ,Bakersfield  CA
Bakersfield  CA,Emlenton  PA
Emlenton  PA,Bakersfield  CA
Bakersfield  CA,Alpharetta  GA
Alpharetta  GA,Bakersfield  CA
Bakersfield  CA,Charlotte  NC
