origin,destination
Bakesrsfield  CA,Winter Haven  FL
Winter Haven  FL,Bakesrsfield  CA
Bakesrsfield  CA,Kansas City  MO
Kansas City  MO,Bakesrsfield  CA
Springdale  AR,Fort Worth  TX
Fort Worth  TX,Springdale  AR
Springdale  AR,Conifer  CO
Conifer  CO,Springdale  AR
Springdale  AR,Cherry Valley  CA
Cherry Valley  CA,Springdale  AR
Springdale  AR,Nacogdoches  TX
Nacogdoches  TX,Springdale  AR
Springdale  AR,Fisk  WI
Fisk  WI,Springdale  AR
Springdale  AR,Parker  AZ
Parker  AZ,Springdale  AR
Springdale  AR,Valencia  CA
Valencia  CA,Springdale  AR
Springdale  AR,Moses Lake  WA
Moses Lake  WA,Springdale  AR
Springdale  AR,Malaga  NJ
Malaga  NJ,Springdale  AR
Meriden  CT,Corona del Mar  CA
Corona del Mar  CA,Meriden  CT
Meriden  CT,Tulsa  OK
Tulsa  OK,Meriden  CT
Meriden  CT,Memphis  TN
Memphis  TN,Meriden  CT
Meriden  CT,Canton  NY
Canton  NY,Meriden  CT
Meriden  CT,Greenwood Village  CO
Greenwood Village  CO,Meriden  CT
Meriden  CT,Earp  CA
Earp  CA,Meriden  CT
Meriden  CT,Golden  CO
Golden  CO,Meriden  CT
Meriden  CT,Silver City  NC
Silver City  NC,Meriden  CT
Meriden  CT,Alpine  TX
Alpine  TX,Meriden  CT
Meriden  CT,Fort Davis  TX
Fort Davis  TX,Meriden  CT
Lake Jackson  TX,Levittown  NY
Levittown  NY,Lake Jackson  TX
Lake Jackson  TX,Dallas  TX
Dallas  TX,Lake Jackson  TX
Lake Jackson  TX,Wallops Island  VA
Wallops Island  VA,Lake Jackson  TX
Lake Jackson  TX,Olathe  KS
Olathe  KS,Lake Jackson  TX
Lake Jackson  TX,Apache Junction  AZ
Apache Junction  AZ,Lake Jackson  TX
Lake Jackson  TX,Rickman  TN
Rickman  TN,Lake Jackson  TX
West Alton  MO,Baltimore  MD
Baltimore  MD,West Alton  MO
West Alton  MO,Medford  OR
Medford  OR,West Alton  MO
West Alton  MO,Colorado Springs  CO
Colorado Springs  CO,West Alton  MO
West Alton  MO,Canton  OH
Canton  OH,West Alton  MO
West Alton  MO,Norwich  CA
Norwich  CA,West Alton  MO
West Alton  MO,Everett  WA
Everett  WA,West Alton  MO
West Alton  MO,Toccoa  GA
Toccoa  GA,West Alton  MO
West Alton  MO,Marietta  GA
Marietta  GA,West Alton  MO
West Alton  MO,Roswell  GA
Roswell  GA,West Alton  MO
West Alton  MO,Roxbury  VT
Roxbury  VT,West Alton  MO
West Alton  MO,Helena  OH
Helena  OH,West Alton  MO
West Alton  MO,Calais  VT
Calais  VT,West Alton  MO
West Alton  MO,Rialto  CA
Rialto  CA,West Alton  MO
Chicago  IL,West Hartford  CT
West Hartford  CT,Chicago  IL
Chicago  IL,Dryden  NY
Dryden  NY,Chicago  IL
Chicago  IL,Irving  TX
Irving  TX,Chicago  IL
Chicago  IL,Goshen  IN
Goshen  IN,Chicago  IL
Austintown  OH,Mansfield  TX
Mansfield  TX,Austintown  OH
Austintown  OH,Millville  NJ
Millville  NJ,Austintown  OH
Austintown  OH,Holland  OH
Holland  OH,Austintown  OH
Austintown  OH,San Francisco  CA
San Francisco  CA,Austintown  OH
Austintown  OH,Calhoun  GA
Calhoun  GA,Austintown  OH
Austintown  OH,Johns Island  SC
Johns Island  SC,Austintown  OH
Cudahy  WI,Bremerton  WA
Bremerton  WA,Cudahy  WI
Cudahy  WI,Irvine  CA
Irvine  CA,Cudahy  WI
Cudahy  WI,Palm Springs  CA
Palm Springs  CA,Cudahy  WI
Cudahy  WI,Sedona  AZ
Sedona  AZ,Cudahy  WI
Cudahy  WI,Ashford  WA
Ashford  WA,Cudahy  WI
Cudahy  WI,Ashland City  TN
Ashland City  TN,Cudahy  WI
Grass Lake  MI,Santa Clarita  CA
Santa Clarita  CA,Grass Lake  MI
Grass Lake  MI,Arlington  WA
Arlington  WA,Grass Lake  MI
Grass Lake  MI,Howell  MI
Howell  MI,Grass Lake  MI
Grass Lake  MI,Kingston  NY
Kingston  NY,Grass Lake  MI
Grass Lake  MI,Naples  FL
Naples  FL,Grass Lake  MI
Grass Lake  MI,Walla Walla  WA
Walla Walla  WA,Grass Lake  MI
Grass Lake  MI,San Diego  CA
San Diego  CA,Grass Lake  MI
Grass Lake  MI,Albuquerque  NM
Albuquerque  NM,Grass Lake  MI
Chicago  IL,Parma  OH
Parma  OH,Chicago  IL
Chicago  IL,Scottsboro  AL
Scottsboro  AL,Chicago  IL
Chicago  IL,San Francisco  CA
San Francisco  CA,Chicago  IL
Chicago  IL,Pittsboro  NC
Pittsboro  NC,Chicago  IL
Chicago  IL,McKees Rocks  PA
McKees Rocks  PA,Chicago  IL
Tucson  AZ,Arlington  TX
Arlington  TX,Tucson  AZ
Tucson  AZ,San Diego  CA
San Diego  CA,Tucson  AZ
Tucson  AZ,Westborough  MA
Westborough  MA,Tucson  AZ
Tucson  AZ,Tulsa  OK
Tulsa  OK,Tucson  AZ
Tucson  AZ,Winter Haven  FL
Winter Haven  FL,Tucson  AZ
Tucson  AZ,Corsicana  TX
Corsicana  TX,Tucson  AZ
Tucson  AZ,Claremore  OK
Claremore  OK,Tucson  AZ
Los Angeles  CA,Wheaton  MD
Wheaton  MD,Los Angeles  CA
Los Angeles  CA,Plainfield area  NJ
Plainfield area  NJ,Los Angeles  CA
Los Angeles  CA,Spartanburg  SC
Spartanburg  SC,Los Angeles  CA
Los Angeles  CA,Upland  CA
Upland  CA,Los Angeles  CA
Los Angeles  CA,Gainesville  VA
Gainesville  VA,Los Angeles  CA
Los Angeles  CA,Marina  CA
