origin,destination
Brea  CA,Kansas City  MO
Kansas City  MO,Brea  CA
Brea  CA,Hudson Falls  NY
Hudson Falls  NY,Brea  CA
Davie  FL,Crystal Lake  IL
Crystal Lake  IL,Davie  FL
Davie  FL,Edinburg  TX
Edinburg  TX,Davie  FL
Davie  FL,Cherry Valley  CA
Cherry Valley  CA,Davie  FL
Davie  FL,Hinton  WV
Hinton  WV,Davie  FL
Davie  FL,Milwaukie  OR
Milwaukie  OR,Davie  FL
Mountain Home  AR,Cream Ridge  NJ
Cream Ridge  NJ,Mountain Home  AR
Mountain Home  AR,Columbus  GA
Columbus  GA,Mountain Home  AR
Mountain Home  AR,Gulf Breeze  FL
Gulf Breeze  FL,Mountain Home  AR
Mountain Home  AR,Piqua  OH
Piqua  OH,Mountain Home  AR
Hartsdale  NY,Cambridge  MA
Cambridge  MA,Hartsdale  NY
Hartsdale  NY,Joliet  IL
Joliet  IL,Hartsdale  NY
Hartsdale  NY,Arcata  CA
Arcata  CA,Hartsdale  NY
Hartsdale  NY,Granview  MO
Granview  MO,Hartsdale  NY
Hartsdale  NY,Abu Dhabi (U.A.E.)  IN
Abu Dhabi (U.A.E.)  IN,Hartsdale  NY
Hartsdale  NY,Tacoma  WA
Tacoma  WA,Hartsdale  NY
Hartsdale  NY,Fairchild AFB  WA
Fairchild AFB  WA,Hartsdale  NY
Hartsdale  NY,Neosho  MO
Neosho  MO,Hartsdale  NY
Centerville  OH,Plant City  FL
Plant City  FL,Centerville  OH
Centerville  OH,West Valley City  UT
West Valley City  UT,Centerville  OH
Centerville  OH,Winsted  CT
Winsted  CT,Centerville  OH
Centerville  OH,Virgie  KY
Virgie  KY,Centerville  OH
Centerville  OH,Long Beach  CA
Long Beach  CA,Centerville  OH
Centerville  OH,Cedar Rapids  IA
Cedar Rapids  IA,Centerville  OH
Centerville  OH,Goldthwaite  TX
Goldthwaite  TX,Centerville  OH
Centerville  OH,Lacey  WA
Lacey  WA,Centerville  OH
Centerville  OH,Shannon  NC
Shannon  NC,Centerville  OH
Allentown  PA,Spokane  WA
Spokane  WA,Allentown  PA
Allentown  PA,Point Richmond  CA
Point Richmond  CA,Allentown  PA
Allentown  PA,Golden Valley  AZ
Golden Valley  AZ,Allentown  PA
Allentown  PA,West Palm Beach  FL
West Palm Beach  FL,Allentown  PA
Allentown  PA,Westly  CA
Westly  CA,Allentown  PA
Allentown  PA,North Augusta  SC
North Augusta  SC,Allentown  PA
Allentown  PA,Duarte  CA
Duarte  CA,Allentown  PA
Allentown  PA,Austin  TX
Austin  TX,Allentown  PA
Salt Lake City  UT,Selinsgrove  PA
Selinsgrove  PA,Salt Lake City  UT
Salt Lake City  UT,Lynchburg  VA
Lynchburg  VA,Salt Lake City  UT
Salt Lake City  UT,Holderness  NH
Holderness  NH,Salt Lake City  UT
Salt Lake City  UT,Knoxville  TN
Knoxville  TN,Salt Lake City  UT
Salt Lake City  UT,Montauk  NY
Montauk  NY,Salt Lake City  UT
Salt Lake City  UT,Porterville  CA
Porterville  CA,Salt Lake City  UT
Salt Lake City  UT,Raleigh  NC
Raleigh  NC,Salt Lake City  UT
Salt Lake City  UT,Sparta  WI
Sparta  WI,Salt Lake City  UT
Salt Lake City  UT,Gaithersburg  MD
Gaithersburg  MD,Salt Lake City  UT
Minneapolis  MN,Beaverton  OR
Beaverton  OR,Minneapolis  MN
Minneapolis  MN,Jasper  TX
Jasper  TX,Minneapolis  MN
Minneapolis  MN,Plum Island State Park  MA
Plum Island State Park  MA,Minneapolis  MN
Minneapolis  MN,Wendell  NC
Wendell  NC,Minneapolis  MN
Minneapolis  MN,Clermont  FL
Clermont  FL,Minneapolis  MN
Minneapolis  MN,Covington  GA
Covington  GA,Minneapolis  MN
Minneapolis  MN,Wolfforth  TX
