origin,destination
Columbia  SC,Chicago  IL
Chicago  IL,Columbia  SC
Columbia  SC,Belleview  FL
Belleview  FL,Columbia  SC
Columbia  SC,Fullerton  CA
Fullerton  CA,Columbia  SC
Columbia  SC,Brentwood  CA
Brentwood  CA,Columbia  SC
Columbia  SC,Tampa  FL
Tampa  FL,Columbia  SC
Columbia  SC,Ocean Shores  WA
Ocean Shores  WA,Columbia  SC
Columbia  SC,Columbus  GA
Columbus  GA,Columbia  SC
Columbia  SC,Las Vegas  NV
Las Vegas  NV,Columbia  SC
Columbia  SC,Route 202  NJ
Route 202  NJ,Columbia  SC
Columbia  SC,Chester  WV
Chester  WV,Columbia  SC
Columbia  SC,North Hollywood  CA
North Hollywood  CA,Columbia  SC
Columbia  SC,Baltimore  MD
Baltimore  MD,Columbia  SC
Columbia  SC,Phoenix  AZ
Phoenix  AZ,Columbia  SC
Columbia  SC,Wikitravel  HI
Wikitravel  HI,Columbia  SC
Seattle  WA,Pawtucket  RI
Pawtucket  RI,Seattle  WA
Seattle  WA,Helena  AL
Helena  AL,Seattle  WA
Seattle  WA,Brentwood  CA
Brentwood  CA,Seattle  WA
Seattle  WA,Melba  ID
Melba  ID,Seattle  WA
Seattle  WA,Fortuna  CA
Fortuna  CA,Seattle  WA
Seattle  WA,Alpine  CA
Alpine  CA,Seattle  WA
Seattle  WA,Charlotte  NC
Charlotte  NC,Seattle  WA
Sunnyvale  CA,Calabasas  CA
Calabasas  CA,Sunnyvale  CA
Sunnyvale  CA,Bremerton  WA
Bremerton  WA,Sunnyvale  CA
Sunnyvale  CA,Harrisburg  NC
Harrisburg  NC,Sunnyvale  CA
Sunnyvale  CA,Dallas  OR
Dallas  OR,Sunnyvale  CA
Sunnyvale  CA,Castro Valley  CA
Castro Valley  CA,Sunnyvale  CA
Sunnyvale  CA,Sammamish  WA
Sammamish  WA,Sunnyvale  CA
Dallas  OR,Buffalo  NY
Buffalo  NY,Dallas  OR
Dallas  OR,Orange  CA
Orange  CA,Dallas  OR
Dallas  OR,Los Angeles  CA
Los Angeles  CA,Dallas  OR
Dallas  OR,Wellington  FL
Wellington  FL,Dallas  OR
Dallas  OR,Renton  WA
Renton  WA,Dallas  OR
Dallas  OR,Cullman  AL
Cullman  AL,Dallas  OR
Dallas  OR,Lewisville  NC
Lewisville  NC,Dallas  OR
Dallas  TX,Castro Valley  CA
Castro Valley  CA,Dallas  TX
Dallas  TX,Chicago  IL
Chicago  IL,Dallas  TX
