origin,destination
Troy  MI,Port Vue  PA
Port Vue  PA,Troy  MI
Troy  MI,Las Vegas  NV
Las Vegas  NV,Troy  MI
Troy  MI,Roseville  CA
Roseville  CA,Troy  MI
Troy  MI,Yucca Valley  CA
Yucca Valley  CA,Troy  MI
Troy  MI,Dwarf  KY
Dwarf  KY,Troy  MI
Troy  MI,Yuma  AZ
Yuma  AZ,Troy  MI
Troy  MI,Atlantic City  NJ
Atlantic City  NJ,Troy  MI
Troy  MI,Flint  MI
Flint  MI,Troy  MI
Troy  MI,Rio Rancho  NM
Rio Rancho  NM,Troy  MI
Troy  MI,Monument Valley  AZ
Monument Valley  AZ,Troy  MI
Troy  MI,Canton  NY
Canton  NY,Troy  MI
Troy  MI,Warrenton  VA
Warrenton  VA,Troy  MI
Mifflinville  PA,Gaffnet  SC
Gaffnet  SC,Mifflinville  PA
Mifflinville  PA,Kingston area  PA
Kingston area  PA,Mifflinville  PA
Gainesville  FL,North Lauderdale  FL
North Lauderdale  FL,Gainesville  FL
Gainesville  FL,Mayfield  KY
Mayfield  KY,Gainesville  FL
Gainesville  FL,Huntington Beach  CA
Huntington Beach  CA,Gainesville  FL
Gainesville  FL,Stone Mountain  GA
Stone Mountain  GA,Gainesville  FL
Gainesville  FL,Trementina  NM
Trementina  NM,Gainesville  FL
Gainesville  FL,Galconda  IL
Galconda  IL,Gainesville  FL
Annandale  NJ,Newburgh  NY
Newburgh  NY,Annandale  NJ
Annandale  NJ,Whitefish  MT
Whitefish  MT,Annandale  NJ
Annandale  NJ,Bedford  PA
Bedford  PA,Annandale  NJ
