origin,destination
Santa Cruz  CA,Derry  NH
Derry  NH,Santa Cruz  CA
Santa Cruz  CA,Reading  PA
Reading  PA,Santa Cruz  CA
Santa Cruz  CA,Traverse City  MI
Traverse City  MI,Santa Cruz  CA
Santa Cruz  CA,Tucson  AZ
Tucson  AZ,Santa Cruz  CA
Santa Cruz  CA,Woburn  MA
Woburn  MA,Santa Cruz  CA
Santa Cruz  CA,Port  Orchard  WA
Port  Orchard  WA,Santa Cruz  CA
Santa Cruz  CA,Scottsdale  AZ
Scottsdale  AZ,Santa Cruz  CA
Santa Cruz  CA,Williamsburg  VA
Williamsburg  VA,Santa Cruz  CA
Santa Cruz  CA,Coralville  IA
Coralville  IA,Santa Cruz  CA
Santa Cruz  CA,Wilmington  NC
Wilmington  NC,Santa Cruz  CA
Santa Cruz  CA,Las Vegas  NV
Las Vegas  NV,Santa Cruz  CA
Santa Cruz  CA,Berkeley  MO
Berkeley  MO,Santa Cruz  CA
Santa Cruz  CA,Austin  TX
Austin  TX,Santa Cruz  CA
Santa Cruz  CA,Phoenix  AZ
Phoenix  AZ,Santa Cruz  CA
Santa Cruz  CA,Pahrump  NV
Pahrump  NV,Santa Cruz  CA
Santa Cruz  CA,Columbia  MD
Columbia  MD,Santa Cruz  CA
Aloha  OR,Chillicothe  TX
Chillicothe  TX,Aloha  OR
Aloha  OR,Livermore  CA
Livermore  CA,Aloha  OR
Virginia Beach  VA,Richmond  VA
Richmond  VA,Virginia Beach  VA
Virginia Beach  VA,Bartow  FL
Bartow  FL,Virginia Beach  VA
Houston  TX,Homer Glenn  IL
Homer Glenn  IL,Houston  TX
Houston  TX,Wyandotte  MI
Wyandotte  MI,Houston  TX
Houston  TX,Texarkana  TX
Texarkana  TX,Houston  TX
Houston  TX,Hopkinsville  KY
Hopkinsville  KY,Houston  TX
Houston  TX,Chesnee  SC
Chesnee  SC,Houston  TX
Houston  TX,Mobile  AL
Mobile  AL,Houston  TX
Tempe  AZ,Mullen  NE
Mullen  NE,Tempe  AZ
Tempe  AZ,Annandale  VA
Annandale  VA,Tempe  AZ
Tempe  AZ,Arkansas City  KS
Arkansas City  KS,Tempe  AZ
Tempe  AZ,Bozeman  MT
Bozeman  MT,Tempe  AZ
Tempe  AZ,Kingsville  TX
Kingsville  TX,Tempe  AZ
Tempe  AZ,Highlands  NC
Highlands  NC,Tempe  AZ
Tempe  AZ,Tucson  AZ
Tucson  AZ,Tempe  AZ
Tempe  AZ,Miami  FL
Miami  FL,Tempe  AZ
Tempe  AZ,Santa Margarita  CA
Santa Margarita  CA,Tempe  AZ
Southfield  MI,Santa Barbara  CA
Santa Barbara  CA,Southfield  MI
Southfield  MI,Burbank  CA
Burbank  CA,Southfield  MI
Southfield  MI,Dallas  TX
Dallas  TX,Southfield  MI
Southfield  MI,Ivesdale  IL
Ivesdale  IL,Southfield  MI
Southfield  MI,Haddon Heights  NJ
Haddon Heights  NJ,Southfield  MI
Southfield  MI,Calumet  MI
Calumet  MI,Southfield  MI
Townville  PA,Chattanooga  TN
Chattanooga  TN,Townville  PA
Townville  PA,Los Angeles Area  CA
Los Angeles Area  CA,Townville  PA
Townville  PA,San Jose  CA
San Jose  CA,Townville  PA
Townville  PA,Kettle Falls  WA
Kettle Falls  WA,Townville  PA
Townville  PA,Oak Creek  WI
Oak Creek  WI,Townville  PA
Townville  PA,Garwood  TX
Garwood  TX,Townville  PA
Pocahontas  AR,Flint  MI
Flint  MI,Pocahontas  AR
Pocahontas  AR,Highland Park  IL
Highland Park  IL,Pocahontas  AR
Pocahontas  AR,Orcutt  CA
Orcutt  CA,Pocahontas  AR
Comanche  TX,Baton Rouge  LA
Baton Rouge  LA,Comanche  TX
Comanche  TX,Lansing  MI
Lansing  MI,Comanche  TX
Comanche  TX,San Pedro  CA
San Pedro  CA,Comanche  TX
Comanche  TX,Adams  WI
Adams  WI,Comanche  TX
Comanche  TX,Apex  NC
Apex  NC,Comanche  TX
Comanche  TX,Chillicothe  OH
Chillicothe  OH,Comanche  TX
Comanche  TX,Morrow  GA
Morrow  GA,Comanche  TX
Comanche  TX,Sparta  WI
Sparta  WI,Comanche  TX
Comanche  TX,Hacienda Heights  CA
Hacienda Heights  CA,Comanche  TX
Comanche  TX,Hammond  IN
Hammond  IN,Comanche  TX
Comanche  TX,Academy  TX
Academy  TX,Comanche  TX
Chapel Hill  TN,Mariposa  CA
