origin,destination
Somers  CT,Naples  FL
Naples  FL,Somers  CT
Somers  CT,Milton  MA
Milton  MA,Somers  CT
Somers  CT,Kittitas  WA
Kittitas  WA,Somers  CT
Somers  CT,Norfolk  VA
Norfolk  VA,Somers  CT
Santa Ana  CA,Colorado Springs  CO
Colorado Springs  CO,Santa Ana  CA
Santa Ana  CA,Howell  MI
Howell  MI,Santa Ana  CA
Santa Ana  CA,Tamarac  FL
Tamarac  FL,Santa Ana  CA
Santa Ana  CA,Mandeville  LA
Mandeville  LA,Santa Ana  CA
Santa Ana  CA,Greenville  RI
Greenville  RI,Santa Ana  CA
Santa Ana  CA,Gallatin  TN
Gallatin  TN,Santa Ana  CA
Santa Ana  CA,Vancouver  WA
Vancouver  WA,Santa Ana  CA
Muskegon  MI,Monterey  CA
Monterey  CA,Muskegon  MI
Muskegon  MI,Wesley Chapel  FL
Wesley Chapel  FL,Muskegon  MI
Muskegon  MI,Georgetown  TX
Georgetown  TX,Muskegon  MI
Muskegon  MI,Milwaukee  WI
Milwaukee  WI,Muskegon  MI
Muskegon  MI,Punta Gorda  FL
Punta Gorda  FL,Muskegon  MI
Muskegon  MI,Las Vegas  NV
Las Vegas  NV,Muskegon  MI
Los Angeles  CA,Modesto  CA
Modesto  CA,Los Angeles  CA
Los Angeles  CA,Haddam  CT
Haddam  CT,Los Angeles  CA
Lynn  MA,Marshfield  MA
Marshfield  MA,Lynn  MA
Lynn  MA,Burnsville  NC
Burnsville  NC,Lynn  MA
Lynn  MA,Wilmington  NC
Wilmington  NC,Lynn  MA
Lynn  MA,Springfield  MO
Springfield  MO,Lynn  MA
Lynn  MA,Scott  AR
Scott  AR,Lynn  MA
Lynn  MA,Lexington  OH
Lexington  OH,Lynn  MA
Lynn  MA,Lakeridge  VA
Lakeridge  VA,Lynn  MA
San Marcos  CA,Cleveland  OH
Cleveland  OH,San Marcos  CA
San Marcos  CA,Columbus  OH
Columbus  OH,San Marcos  CA
Tulsa  OK,Pomona  CA
Pomona  CA,Tulsa  OK
Tulsa  OK,New Tazewell  TN
New Tazewell  TN,Tulsa  OK
Tulsa  OK,Burns  OR
Burns  OR,Tulsa  OK
San Antonio  TX,Plainview  NY
Plainview  NY,San Antonio  TX
San Antonio  TX,Wenden  AZ
Wenden  AZ,San Antonio  TX
San Antonio  TX,Independence  MO
Independence  MO,San Antonio  TX
San Antonio  TX,Yuma  AZ
