origin,destination
Phoenix  AZ,Big Rapids  MI
Big Rapids  MI,Phoenix  AZ
Phoenix  AZ,Bailey  CO
Bailey  CO,Phoenix  AZ
Phoenix  AZ,West Bend  WI
West Bend  WI,Phoenix  AZ
Phoenix  AZ,Anderson  IN
Anderson  IN,Phoenix  AZ
Phoenix  AZ,Great Cacapon  WV
Great Cacapon  WV,Phoenix  AZ
Phoenix  AZ,Fort Hood  TX
Fort Hood  TX,Phoenix  AZ
Phoenix  AZ,Kalamazoo  MI
Kalamazoo  MI,Phoenix  AZ
Phoenix  AZ,Skippers  VA
Skippers  VA,Phoenix  AZ
Baton Rouge  LA,Belmont  CA
Belmont  CA,Baton Rouge  LA
Baton Rouge  LA,Ogunquit  ME
Ogunquit  ME,Baton Rouge  LA
Baton Rouge  LA,Aurora  CO
Aurora  CO,Baton Rouge  LA
Baton Rouge  LA,Mesa  AZ
Mesa  AZ,Baton Rouge  LA
Burbank  CA,Van Nuys  CA
Van Nuys  CA,Burbank  CA
Burbank  CA,Punta Gorda  FL
Punta Gorda  FL,Burbank  CA
Bothell (north east Seattle area)  WA,Bothell  WA
Bothell  WA,Bothell (north east Seattle area)  WA
Bothell (north east Seattle area)  WA,Kingman  AZ
Kingman  AZ,Bothell (north east Seattle area)  WA
Bothell (north east Seattle area)  WA,Bend  OR
Bend  OR,Bothell (north east Seattle area)  WA
Bothell (north east Seattle area)  WA,Monroe  WA
Monroe  WA,Bothell (north east Seattle area)  WA
Chandler  AZ,Wanaque  NJ
Wanaque  NJ,Chandler  AZ
Chandler  AZ,Isle of Palms  SC
Isle of Palms  SC,Chandler  AZ
Chandler  AZ,Cleveland  GA
Cleveland  GA,Chandler  AZ
Chandler  AZ,Sweetwater  TX
Sweetwater  TX,Chandler  AZ
Arlington  TX,Peabody  MA
Peabody  MA,Arlington  TX
Arlington  TX,Roseville  CA
Roseville  CA,Arlington  TX
Norman  OK,Rancho Cucamonga  CA
Rancho Cucamonga  CA,Norman  OK
Norman  OK,Federal Way  WA
Federal Way  WA,Norman  OK
Norman  OK,Maryland Height  MO
Maryland Height  MO,Norman  OK
Norman  OK,Overland Park  KS
Overland Park  KS,Norman  OK
Norman  OK,DuBois  PA
DuBois  PA,Norman  OK
Norman  OK,Chicago  IL
Chicago  IL,Norman  OK
Bowling Green  KY,Oxford  MS
Oxford  MS,Bowling Green  KY
Bowling Green  KY,Akron  OH
Akron  OH,Bowling Green  KY
Blaine  WA,Bend  OR
Bend  OR,Blaine  WA
Blaine  WA,Waverly  NE
Waverly  NE,Blaine  WA
Blaine  WA,John Day  OR
John Day  OR,Blaine  WA
Blaine  WA,Casper  WY
Casper  WY,Blaine  WA
Blaine  WA,Lakewood  CO
Lakewood  CO,Blaine  WA
Blaine  WA,Towanda  PA
Towanda  PA,Blaine  WA
Denver  CO,Marion  IA
Marion  IA,Denver  CO
Denver  CO,Mesa  AZ
Mesa  AZ,Denver  CO
Denver  CO,Livonia  MI
Livonia  MI,Denver  CO
Denver  CO,Mattawa  WA
Mattawa  WA,Denver  CO
Denver  CO,Fenn  ID
Fenn  ID,Denver  CO
Atlanta  GA,Edison  NJ
Edison  NJ,Atlanta  GA
Atlanta  GA,Madison  WI
Madison  WI,Atlanta  GA
Atlanta  GA,Wheat Ridge  CO
Wheat Ridge  CO,Atlanta  GA
Atlanta  GA,Windsor  VA
Windsor  VA,Atlanta  GA
Atlanta  GA,Justice  IL
Justice  IL,Atlanta  GA
Atlanta  GA,Ellensburg  WA
Ellensburg  WA,Atlanta  GA
Las Vegas/Nellis AFB  NV,Las Vegas  NV
Las Vegas  NV,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Pittsburgh  PA
Pittsburgh  PA,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Greeley  CO
Greeley  CO,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Drumright  OK
Drumright  OK,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Belgrade  MO
Belgrade  MO,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Auburn  WA
Auburn  WA,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Austin  TX
Austin  TX,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Kirksville  MO
Kirksville  MO,Las Vegas/Nellis AFB  NV
Las Vegas/Nellis AFB  NV,Baraboo  WI
Baraboo  WI,Las Vegas/Nellis AFB  NV
New Kent  VA,North Little Rock  AR
North Little Rock  AR,New Kent  VA
New Kent  VA,Gainesville  FL
Gainesville  FL,New Kent  VA
New Kent  VA,Kodiak  AK
Kodiak  AK,New Kent  VA
Surprise  AZ,Phoenix  AZ
Phoenix  AZ,Surprise  AZ
Surprise  AZ,Montverde  FL
Montverde  FL,Surprise  AZ
Surprise  AZ,Auburn  CA
Auburn  CA,Surprise  AZ
Moline  IL,Seattle  WA
Seattle  WA,Moline  IL
Moline  IL,Spokane  WA
Spokane  WA,Moline  IL
Moline  IL,Hampton  TN
Hampton  TN,Moline  IL
Moline  IL,Brentwood  CA
Brentwood  CA,Moline  IL
Moline  IL,Aurora  CO
Aurora  CO,Moline  IL
West Palm Beach  FL,Cheney  WA
Cheney  WA,West Palm Beach  FL
West Palm Beach  FL,Vashon Island  WA
Vashon Island  WA,West Palm Beach  FL
Carbondale  IL,Tulsa  OK
Tulsa  OK,Carbondale  IL
Carbondale  IL,Sycamore  IL
Sycamore  IL,Carbondale  IL
Carbondale  IL,Hartford  CT
Hartford  CT,Carbondale  IL
Carbondale  IL,Battle Ground  WA
Battle Ground  WA,Carbondale  IL
Carbondale  IL,Coon Rapids  MN
Coon Rapids  MN,Carbondale  IL
Kenton  OH,Sandpoint  ID
Sandpoint  ID,Kenton  OH
Kenton  OH,Calhoun  GA
Calhoun  GA,Kenton  OH
Kenton  OH,Bitterroot Valley  MT
Bitterroot Valley  MT,Kenton  OH
Kenton  OH,Mechanicsburg  PA
Mechanicsburg  PA,Kenton  OH
Kenton  OH,Alton Bay  NH
Alton Bay  NH,Kenton  OH
Kenton  OH,Ashland  OH
Ashland  OH,Kenton  OH
Gulf Shores  AL,Copperas Cove  TX
Copperas Cove  TX,Gulf Shores  AL
Gulf Shores  AL,Springtown  PA
Springtown  PA,Gulf Shores  AL
Gulf Shores  AL,Louisville  KY
Louisville  KY,Gulf Shores  AL
Hoffman Estates  IL,McKinney  TX
McKinney  TX,Hoffman Estates  IL
Hoffman Estates  IL,Lowell  MA
Lowell  MA,Hoffman Estates  IL
Hoffman Estates  IL,San Diego  CA
San Diego  CA,Hoffman Estates  IL
Charleston  WV,Katy  TX
Katy  TX,Charleston  WV
Charleston  WV,Springfield  MO
Springfield  MO,Charleston  WV
