origin,destination
Berne  IN,Westminster  CO
Westminster  CO,Berne  IN
Berne  IN,Vancouver  WA
Vancouver  WA,Berne  IN
Berne  IN,Albany  GA
Albany  GA,Berne  IN
Berne  IN,Forrest City  AR
Forrest City  AR,Berne  IN
Berne  IN,Newport  TN
Newport  TN,Berne  IN
Berne  IN,Holliday  TX
Holliday  TX,Berne  IN
Spokane  WA,Fremont  CA
Fremont  CA,Spokane  WA
Spokane  WA,Allen  MD
Allen  MD,Spokane  WA
Spokane  WA,Goodman  MO
Goodman  MO,Spokane  WA
Karnes County  TX,Sparta  NJ
Sparta  NJ,Karnes County  TX
Karnes County  TX,Santa Clara  CA
Santa Clara  CA,Karnes County  TX
Karnes County  TX,Chuluota  FL
Chuluota  FL,Karnes County  TX
Karnes County  TX,Brockton  MA
Brockton  MA,Karnes County  TX
Dayton  OH,Vandenberg AFB  CA
Vandenberg AFB  CA,Dayton  OH
Dayton  OH,Ashland  VA
Ashland  VA,Dayton  OH
