origin,destination
Birmingham  AL,Gaithersburg  MD
Gaithersburg  MD,Birmingham  AL
Birmingham  AL,Wautoma  WI
Wautoma  WI,Birmingham  AL
Birmingham  AL,Paddock Lake  WI
Paddock Lake  WI,Birmingham  AL
Birmingham  AL,Fortville  IN
Fortville  IN,Birmingham  AL
Birmingham  AL,Parker  CO
Parker  CO,Birmingham  AL
Birmingham  AL,Pinnacle  NC
Pinnacle  NC,Birmingham  AL
Birmingham  AL,Myrtle Beach  SC
Myrtle Beach  SC,Birmingham  AL
Birmingham  AL,Cincinnati  OH
Cincinnati  OH,Birmingham  AL
Birmingham  AL,Isleta  NM
Isleta  NM,Birmingham  AL
Birmingham  AL,Nevada  MO
Nevada  MO,Birmingham  AL
Birmingham  AL,Monument Valley  UT
Monument Valley  UT,Birmingham  AL
Richmond  VA,Boynton Beach  FL
Boynton Beach  FL,Richmond  VA
Richmond  VA,Denver  CO
Denver  CO,Richmond  VA
Richmond  VA,Bettendorf  IA
Bettendorf  IA,Richmond  VA
Richmond  VA,Redondo Beach  CA
Redondo Beach  CA,Richmond  VA
Richmond  VA,Davis  CA
Davis  CA,Richmond  VA
Richmond  VA,Ellwood City  PA
Ellwood City  PA,Richmond  VA
Abingdon  MD,Silver Creek  GA
Silver Creek  GA,Abingdon  MD
Abingdon  MD,Biglerville  PA
Biglerville  PA,Abingdon  MD
Abingdon  MD,Columbus  OH
Columbus  OH,Abingdon  MD
Syracuse  NY,Madera  CA
Madera  CA,Syracuse  NY
Syracuse  NY,West Chester  PA
West Chester  PA,Syracuse  NY
Syracuse  NY,Randolph  MA
Randolph  MA,Syracuse  NY
Syracuse  NY,Middleboro  MA
Middleboro  MA,Syracuse  NY
Beaverton  OR,New York  NY
New York  NY,Beaverton  OR
Beaverton  OR,Kaneohe  HI
Kaneohe  HI,Beaverton  OR
Beaverton  OR,Lufkin  TX
Lufkin  TX,Beaverton  OR
Beaverton  OR,Riverhead  NY
Riverhead  NY,Beaverton  OR
Beaverton  OR,Denton  NE
Denton  NE,Beaverton  OR
Beaverton  OR,Hendersonville  NC
Hendersonville  NC,Beaverton  OR
Beaverton  OR,Richmond  IN
Richmond  IN,Beaverton  OR
Beaverton  OR,South Kingstown  RI
South Kingstown  RI,Beaverton  OR
Kalamazoo  MI,Flint  MI
Flint  MI,Kalamazoo  MI
Kalamazoo  MI,Corona  CA
Corona  CA,Kalamazoo  MI
Kalamazoo  MI,Plano  TX
Plano  TX,Kalamazoo  MI
Kalamazoo  MI,Missoula  MT
Missoula  MT,Kalamazoo  MI
Kalamazoo  MI,Waldorf  MD
Waldorf  MD,Kalamazoo  MI
Villa Rica  GA,Chatham  MI
Chatham  MI,Villa Rica  GA
Villa Rica  GA,Toledo  OH
Toledo  OH,Villa Rica  GA
Villa Rica  GA,Tualatin  OR
Tualatin  OR,Villa Rica  GA
Villa Rica  GA,West Plains  MO
West Plains  MO,Villa Rica  GA
Villa Rica  GA,Savannah  TN
Savannah  TN,Villa Rica  GA
Villa Rica  GA,Kansas City  MO
Kansas City  MO,Villa Rica  GA
Villa Rica  GA,Reedsport  OR
Reedsport  OR,Villa Rica  GA
Villa Rica  GA,Lakeville  MA
Lakeville  MA,Villa Rica  GA
Villa Rica  GA,Albany  OR
Albany  OR,Villa Rica  GA
Villa Rica  GA,Dunkirk  MD
Dunkirk  MD,Villa Rica  GA
Portland  OR,North Lima  OH
North Lima  OH,Portland  OR
Portland  OR,North Huntingdon  PA
North Huntingdon  PA,Portland  OR
Portland  OR,Romney  WV
Romney  WV,Portland  OR
Portland  OR,Lakeview  OH
Lakeview  OH,Portland  OR
Portland  OR,Larchmont  NY
Larchmont  NY,Portland  OR
Portland  OR,Clark  NJ
Clark  NJ,Portland  OR
Portland  OR,Lancaster  CA
Lancaster  CA,Portland  OR
Portland  OR,Middletown  NJ
Middletown  NJ,Portland  OR
Portland  OR,Portland  ME
Portland  ME,Portland  OR
Portland  OR,Atlanta  GA
Atlanta  GA,Portland  OR
Portland  OR,San Diego  CA
San Diego  CA,Portland  OR
Platteville  WI,Woodstock  VA
Woodstock  VA,Platteville  WI
Platteville  WI,Duvall  WA
Duvall  WA,Platteville  WI
Platteville  WI,Stamford  NY
Stamford  NY,Platteville  WI
Platteville  WI,Rock Hill  SC
Rock Hill  SC,Platteville  WI
Platteville  WI,Irvine  CA
Irvine  CA,Platteville  WI
Platteville  WI,Stockton  KS
Stockton  KS,Platteville  WI
Platteville  WI,Fond du lac  WI
Fond du lac  WI,Platteville  WI
Surprise  AZ,Covina  CA
Covina  CA,Surprise  AZ
Surprise  AZ,Talbott  TN
Talbott  TN,Surprise  AZ
Surprise  AZ,Fayetteville  AR
Fayetteville  AR,Surprise  AZ
Surprise  AZ,Boulder  CO
Boulder  CO,Surprise  AZ
Surprise  AZ,Anniston  AL
Anniston  AL,Surprise  AZ
Surprise  AZ,Mount Airy  GA
Mount Airy  GA,Surprise  AZ
Surprise  AZ,Tucson  AZ
