origin,destination
Providence  RI,Belleview  FL
Belleview  FL,Providence  RI
Providence  RI,Coitsville  OH
Coitsville  OH,Providence  RI
Providence  RI,Pawtucket  RI
Pawtucket  RI,Providence  RI
Providence  RI,Hogansville  GA
Hogansville  GA,Providence  RI
Providence  RI,Beaver  OH
Beaver  OH,Providence  RI
Providence  RI,Grafton  WV
Grafton  WV,Providence  RI
Providence  RI,Belmont  MS
Belmont  MS,Providence  RI
Providence  RI,Canton  MI
Canton  MI,Providence  RI
Providence  RI,Fairfield  CT
Fairfield  CT,Providence  RI
Providence  RI,Whitefield  OK
Whitefield  OK,Providence  RI
Providence  RI,Redding  CA
Redding  CA,Providence  RI
Jacksonville  FL,McGill  NV
McGill  NV,Jacksonville  FL
Jacksonville  FL,Visalia  CA
Visalia  CA,Jacksonville  FL
Jacksonville  FL,Denver  CO
Denver  CO,Jacksonville  FL
Jacksonville  FL,Modesto  CA
Modesto  CA,Jacksonville  FL
Jacksonville  FL,Dandridge  TN
Dandridge  TN,Jacksonville  FL
Jacksonville  FL,Colorado Springs  CO
Colorado Springs  CO,Jacksonville  FL
Jacksonville  FL,New York City  NY
New York City  NY,Jacksonville  FL
Tukwila  WA,Raleigh  NC
Raleigh  NC,Tukwila  WA
Tukwila  WA,Roanoke  VA
Roanoke  VA,Tukwila  WA
Tukwila  WA,Trenton  NC
Trenton  NC,Tukwila  WA
Tukwila  WA,Lebanon  TN
Lebanon  TN,Tukwila  WA
Tukwila  WA,Lakewood  WA
Lakewood  WA,Tukwila  WA
Tukwila  WA,Linton  IN
Linton  IN,Tukwila  WA
Tukwila  WA,Austin  TX
Austin  TX,Tukwila  WA
Tukwila  WA,Mill Valley  CA
Mill Valley  CA,Tukwila  WA
Orlando  FL,Eldridge  IA
Eldridge  IA,Orlando  FL
Orlando  FL,Ewa Beach  HI
Ewa Beach  HI,Orlando  FL
Orlando  FL,Hermitage  PA
Hermitage  PA,Orlando  FL
Orlando  FL,Utica  NY
Utica  NY,Orlando  FL
Eagle  ID,Darlington  SC
Darlington  SC,Eagle  ID
