origin,destination
Coos Bay  OR,Putnam Valley  NY
Putnam Valley  NY,Coos Bay  OR
Coos Bay  OR,Segno  TX
Segno  TX,Coos Bay  OR
Coos Bay  OR,Kittery  ME
Kittery  ME,Coos Bay  OR
Coos Bay  OR,Las Vegas  NV
Las Vegas  NV,Coos Bay  OR
Coos Bay  OR,Kansas  KS
Kansas  KS,Coos Bay  OR
Coos Bay  OR,Redding  CA
Redding  CA,Coos Bay  OR
Coos Bay  OR,Minford  OH
Minford  OH,Coos Bay  OR
Coos Bay  OR,Gladstone  MO
Gladstone  MO,Coos Bay  OR
Coos Bay  OR,Syracuse  NY
Syracuse  NY,Coos Bay  OR
Coos Bay  OR,Miami  FL
Miami  FL,Coos Bay  OR
Coos Bay  OR,San Francisco  CA
San Francisco  CA,Coos Bay  OR
Coos Bay  OR,Iowa  LA
Iowa  LA,Coos Bay  OR
Coos Bay  OR,Olympia  WA
Olympia  WA,Coos Bay  OR
Irma  WI,Palm Springs  CA
Palm Springs  CA,Irma  WI
Irma  WI,Hancock  MD
Hancock  MD,Irma  WI
Irma  WI,Osceola County  FL
Osceola County  FL,Irma  WI
Irma  WI,Canton  OH
Canton  OH,Irma  WI
Irma  WI,Crofton  MD
Crofton  MD,Irma  WI
Irma  WI,Muskegon  MI
Muskegon  MI,Irma  WI
