origin,destination
Rice  CA,Milligan  CA
Milligan  CA,Rice  CA
Rice  CA,Crosslake  ME
Crosslake  ME,Rice  CA
Rice  CA,Brattleboro  VT
Brattleboro  VT,Rice  CA
Rice  CA,San Francisco  CA
San Francisco  CA,Rice  CA
Rice  CA,Castle Rock  CO
Castle Rock  CO,Rice  CA
Rice  CA,Albuquerque  NM
Albuquerque  NM,Rice  CA
Rice  CA,Claremore  OK
Claremore  OK,Rice  CA
Venice  FL,Pie Town  NM
Pie Town  NM,Venice  FL
Venice  FL,Harlingen  TX
Harlingen  TX,Venice  FL
Venice  FL,Cairo  IL
Cairo  IL,Venice  FL
Venice  FL,Ann Arbor  MI
Ann Arbor  MI,Venice  FL
Venice  FL,Fredericksburg  VA
Fredericksburg  VA,Venice  FL
West Olive  MI,dont know  TX
dont know  TX,West Olive  MI
West Olive  MI,not sure  TX
not sure  TX,West Olive  MI
West Olive  MI,Fountain  CO
Fountain  CO,West Olive  MI
West Olive  MI,unknown  VT
unknown  VT,West Olive  MI
Gulf Breeze  FL,Orange Park  FL
Orange Park  FL,Gulf Breeze  FL
Gulf Breeze  FL,Grand Forks  ND
Grand Forks  ND,Gulf Breeze  FL
Gulf Breeze  FL,Athens  GA
Athens  GA,Gulf Breeze  FL
Gulf Breeze  FL,Los Angeles  CA
Los Angeles  CA,Gulf Breeze  FL
Gulf Breeze  FL,Aliso Viejo  CA
Aliso Viejo  CA,Gulf Breeze  FL
Gulf Breeze  FL,Santa Monica  CA
Santa Monica  CA,Gulf Breeze  FL
Gulf Breeze  FL,Fletcher  NC
Fletcher  NC,Gulf Breeze  FL
Gulf Breeze  FL,Little Rock  AR
Little Rock  AR,Gulf Breeze  FL
Gulf Breeze  FL,Lake Elsinore  CA
Lake Elsinore  CA,Gulf Breeze  FL
Gulf Breeze  FL,Columbus  MT
Columbus  MT,Gulf Breeze  FL
Gulf Breeze  FL,Scotland  PA
Scotland  PA,Gulf Breeze  FL
Provo  UT,Chestnut Hill  TN
Chestnut Hill  TN,Provo  UT
Provo  UT,Poway  CA
Poway  CA,Provo  UT
Provo  UT,Roswell  NM
Roswell  NM,Provo  UT
Provo  UT,?  MS
?  MS,Provo  UT
Provo  UT,Newport Beach  CA
Newport Beach  CA,Provo  UT
