origin,destination
Fredericksburg  PA,Pawnee  OK
Pawnee  OK,Fredericksburg  PA
Fredericksburg  PA,Santa Barbara  CA
Santa Barbara  CA,Fredericksburg  PA
Fredericksburg  PA,Las Vegas  NV
Las Vegas  NV,Fredericksburg  PA
Fredericksburg  PA,Chicopee  MA
Chicopee  MA,Fredericksburg  PA
Fredericksburg  PA,New York City  NY
New York City  NY,Fredericksburg  PA
Fredericksburg  PA,Warsaw  MO
Warsaw  MO,Fredericksburg  PA
Riverside  CA,Jackson  NJ
Jackson  NJ,Riverside  CA
Riverside  CA,Hot Springs and Custer  SD
Hot Springs and Custer  SD,Riverside  CA
Bellevue  WA,Ithaca  NY
Ithaca  NY,Bellevue  WA
Bellevue  WA,Marshall  TX
Marshall  TX,Bellevue  WA
Bellevue  WA,Milwaukee  WI
Milwaukee  WI,Bellevue  WA
Bellevue  WA,Stone Ridge  NY
Stone Ridge  NY,Bellevue  WA
Bellevue  WA,Circleville  OH
Circleville  OH,Bellevue  WA
Bellevue  WA,Outside of Delaware  OH
Outside of Delaware  OH,Bellevue  WA
Bellevue  WA,Angola  IN
Angola  IN,Bellevue  WA
Bellevue  WA,Pittsburgh  PA
Pittsburgh  PA,Bellevue  WA
