origin,destination
San Jose  CA,Granite City  IL
Granite City  IL,San Jose  CA
San Jose  CA,Ellsworth  ME
Ellsworth  ME,San Jose  CA
San Jose  CA,Sandy  UT
Sandy  UT,San Jose  CA
San Jose  CA,Independence  MO
Independence  MO,San Jose  CA
San Jose  CA,Newberg  OR
Newberg  OR,San Jose  CA
San Jose  CA,Atwater  CA
Atwater  CA,San Jose  CA
San Jose  CA,Waterbury  CT
Waterbury  CT,San Jose  CA
San Jose  CA,Raton  NM
Raton  NM,San Jose  CA
San Jose  CA,Pueblo  CO
Pueblo  CO,San Jose  CA
San Jose  CA,Canandaigua  NY
Canandaigua  NY,San Jose  CA
San Jose  CA,Woodlawn  MD
Woodlawn  MD,San Jose  CA
San Jose  CA,Beaverton  OR
Beaverton  OR,San Jose  CA
Seattle  WA,Eureka  CA
Eureka  CA,Seattle  WA
Seattle  WA,Cheektowaga  NY
Cheektowaga  NY,Seattle  WA
Seattle  WA,Bayview Jetty  OR
Bayview Jetty  OR,Seattle  WA
Grand Rapids  MI,Bethel  AK
Bethel  AK,Grand Rapids  MI
Grand Rapids  MI,Gold Beach  OR
Gold Beach  OR,Grand Rapids  MI
Grand Rapids  MI,Lexington  VA
Lexington  VA,Grand Rapids  MI
Grand Rapids  MI,Burlington  CT
Burlington  CT,Grand Rapids  MI
Grand Rapids  MI,Welfleet  MA
Welfleet  MA,Grand Rapids  MI
Grand Rapids  MI,Lubbock  TX
Lubbock  TX,Grand Rapids  MI
Grand Rapids  MI,New Braunfels  TX
New Braunfels  TX,Grand Rapids  MI
Grand Rapids  MI,Plattsburg  NY
Plattsburg  NY,Grand Rapids  MI
Grand Rapids  MI,Beeville  TX
Beeville  TX,Grand Rapids  MI
Grand Rapids  MI,Clymer  PA
Clymer  PA,Grand Rapids  MI
Grand Rapids  MI,Penrose  CO
Penrose  CO,Grand Rapids  MI
