origin,destination
Canton  IL,Cartwright  OK
Cartwright  OK,Canton  IL
Canton  IL,Carthage  NY
Carthage  NY,Canton  IL
Canton  IL,Las Vegas  NV
Las Vegas  NV,Canton  IL
Canton  IL,Kingsville  MO
Kingsville  MO,Canton  IL
Canton  IL,Wilmington  DE
Wilmington  DE,Canton  IL
Canton  IL,San Onofre  CA
San Onofre  CA,Canton  IL
Canton  IL,Waxahachie  TX
Waxahachie  TX,Canton  IL
Redmond  WA,San Jose  CA
San Jose  CA,Redmond  WA
Redmond  WA,Panama City Beach  FL
Panama City Beach  FL,Redmond  WA
Redmond  WA,Omaha  NE
Omaha  NE,Redmond  WA
Redmond  WA,Panama City beach  FL
Panama City beach  FL,Redmond  WA
Redmond  WA,Las Vegas  NV
Las Vegas  NV,Redmond  WA
Redmond  WA,Inver Grove Heights  MN
Inver Grove Heights  MN,Redmond  WA
Redmond  WA,Tacoma  WA
Tacoma  WA,Redmond  WA
Fort Myers  FL,Throop  PA
Throop  PA,Fort Myers  FL
Fort Myers  FL,Franklin  IN
Franklin  IN,Fort Myers  FL
Fort Myers  FL,Hollywood  FL
Hollywood  FL,Fort Myers  FL
Fort Myers  FL,Houston  TX
Houston  TX,Fort Myers  FL
Fort Myers  FL,McIntosh  NM
McIntosh  NM,Fort Myers  FL
El Paso  TX,San Leandro  CA
San Leandro  CA,El Paso  TX
El Paso  TX,Scottsdale  AZ
Scottsdale  AZ,El Paso  TX
El Paso  TX,Deerfield Beach  FL
Deerfield Beach  FL,El Paso  TX
El Paso  TX,Glendale  AZ
Glendale  AZ,El Paso  TX
El Paso  TX,Port Charlotte  FL
Port Charlotte  FL,El Paso  TX
El Paso  TX,Buckeye  AZ
Buckeye  AZ,El Paso  TX
El Paso  TX,Westminster  CA
Westminster  CA,El Paso  TX
El Paso  TX,New York City  NY
New York City  NY,El Paso  TX
Grand Rapids  MI,Fort Myers  FL
Fort Myers  FL,Grand Rapids  MI
Grand Rapids  MI,Orlando  FL
Orlando  FL,Grand Rapids  MI
Grand Rapids  MI,Lake Wales  FL
Lake Wales  FL,Grand Rapids  MI
Grand Rapids  MI,Westminster  CO
Westminster  CO,Grand Rapids  MI
Grand Rapids  MI,Redford  MI
Redford  MI,Grand Rapids  MI
Grand Rapids  MI,Vero Beach  FL
Vero Beach  FL,Grand Rapids  MI
Grand Rapids  MI,Still River  MA
Still River  MA,Grand Rapids  MI
Grand Rapids  MI,Winona  MN
Winona  MN,Grand Rapids  MI
Grand Rapids  MI,Maysville  OK
Maysville  OK,Grand Rapids  MI
Grand Rapids  MI,Omaha  NE
Omaha  NE,Grand Rapids  MI
Grand Rapids  MI,Newburgh  NY
Newburgh  NY,Grand Rapids  MI
Grand Rapids  MI,East Brunswick  NJ
East Brunswick  NJ,Grand Rapids  MI
Grand Rapids  MI,Sierra Vista  AZ
Sierra Vista  AZ,Grand Rapids  MI
Grand Rapids  MI,Evans  NY
Evans  NY,Grand Rapids  MI
Grand Rapids  MI,Maupin  OR
Maupin  OR,Grand Rapids  MI
Yuba City  CA,San Jose  CA
San Jose  CA,Yuba City  CA
Yuba City  CA,Sacramento  CA
Sacramento  CA,Yuba City  CA
Yuba City  CA,NAS Lemoore  CA
NAS Lemoore  CA,Yuba City  CA
Yuba City  CA,Fayetteville  AR
Fayetteville  AR,Yuba City  CA
Yuba City  CA,Los Altos Hills  CA
Los Altos Hills  CA,Yuba City  CA
Yuba City  CA,Lewiston  ID
Lewiston  ID,Yuba City  CA
Denver  CO,Moscow  ID
Moscow  ID,Denver  CO
Denver  CO,Oakland  CA
Oakland  CA,Denver  CO
Denver  CO,Fort Myers  FL
Fort Myers  FL,Denver  CO
Denver  CO,Somes Bar  CA
Somes Bar  CA,Denver  CO
Denver  CO,Shawnee  KS
Shawnee  KS,Denver  CO
Carlsbad  NM,Long Beach  WA
Long Beach  WA,Carlsbad  NM
Carlsbad  NM,Elgin  TX
Elgin  TX,Carlsbad  NM
Carlsbad  NM,Buckhead Ridge  FL
Buckhead Ridge  FL,Carlsbad  NM
Little Rock  AR,Houston  TX
Houston  TX,Little Rock  AR
Little Rock  AR,Pearland  TX
Pearland  TX,Little Rock  AR
Little Rock  AR,Campbell  CA
Campbell  CA,Little Rock  AR
Little Rock  AR,Carmichael  CA
Carmichael  CA,Little Rock  AR
Little Rock  AR,Plano  TX
Plano  TX,Little Rock  AR
Little Rock  AR,Maple Shade  NJ
Maple Shade  NJ,Little Rock  AR
Little Rock  AR,Tulsa  OK
Tulsa  OK,Little Rock  AR
Little Rock  AR,Cincinnati  OH
Cincinnati  OH,Little Rock  AR
Lewisville  TX,Austin  TX
Austin  TX,Lewisville  TX
Lewisville  TX,Baltimore  MD
Baltimore  MD,Lewisville  TX
Lewisville  TX,Los Alamitos  CA
Los Alamitos  CA,Lewisville  TX
Lewisville  TX,Twin Falls  ID
Twin Falls  ID,Lewisville  TX
Lewisville  TX,Redwood City  CA
Redwood City  CA,Lewisville  TX
Lewisville  TX,Aloha  OR
Aloha  OR,Lewisville  TX
Lewisville  TX,Lincoln  NE
Lincoln  NE,Lewisville  TX
Lewisville  TX,Alexandria  LA
Alexandria  LA,Lewisville  TX
Newton  IA,Cincinnati  OH
Cincinnati  OH,Newton  IA
Newton  IA,Delray Beach  FL
Delray Beach  FL,Newton  IA
Newton  IA,Malibu  CA
Malibu  CA,Newton  IA
Newton  IA,La Mirada  CA
La Mirada  CA,Newton  IA
Plant City  FL,Baltimore  MD
Baltimore  MD,Plant City  FL
Plant City  FL,Goodyear  AZ
Goodyear  AZ,Plant City  FL
Plant City  FL,Zirconia  NC
Zirconia  NC,Plant City  FL
Plant City  FL,East Haven  CT
East Haven  CT,Plant City  FL
Plant City  FL,Littleton  CO
Littleton  CO,Plant City  FL
Plant City  FL,Lexington  KY
Lexington  KY,Plant City  FL
Plant City  FL,Moscow  ID
Moscow  ID,Plant City  FL
Plant City  FL,Winter Haven  FL
Winter Haven  FL,Plant City  FL
Plant City  FL,Miami  FL
Miami  FL,Plant City  FL
Plant City  FL,Saline  MI
Saline  MI,Plant City  FL
Lynnwood  WA,West Bridgewater  MA
West Bridgewater  MA,Lynnwood  WA
Lynnwood  WA,Westhampton  MA
Westhampton  MA,Lynnwood  WA
Lynnwood  WA,Wasco  CA
Wasco  CA,Lynnwood  WA
Lynnwood  WA,Holland  MI
Holland  MI,Lynnwood  WA
Holland  TX,San Mateo  CA
San Mateo  CA,Holland  TX
Holland  TX,Beaverton  OR
Beaverton  OR,Holland  TX
Holland  TX,Fresno  CA
Fresno  CA,Holland  TX
Holland  TX,Benton County  MO
Benton County  MO,Holland  TX
Holland  TX,Littlerock  AR
Littlerock  AR,Holland  TX
Holland  TX,Richmond  VA
Richmond  VA,Holland  TX
Holland  TX,Allentown  PA
Allentown  PA,Holland  TX
Holland  TX,East Setauket  NY
East Setauket  NY,Holland  TX
Fort Smith  AR,Telford  TN
Telford  TN,Fort Smith  AR
Fort Smith  AR,Gulf  Shores  AL
Gulf  Shores  AL,Fort Smith  AR
Fort Smith  AR,Jacumba  CA
Jacumba  CA,Fort Smith  AR
Cleveland  OH,Sonora  CA
Sonora  CA,Cleveland  OH
Cleveland  OH,Wheatfield  IN
Wheatfield  IN,Cleveland  OH
Cleveland  OH,Seattle  WA
Seattle  WA,Cleveland  OH
Cleveland  OH,Sunderland  MA
Sunderland  MA,Cleveland  OH
Cleveland  OH,Canton  IL
Canton  IL,Cleveland  OH
Cleveland  OH,Myrtle Beach  SC
Myrtle Beach  SC,Cleveland  OH
Wilson  NC,Lewisville  TX
