origin,destination
Mayville  NY,Lakeland  FL
Lakeland  FL,Mayville  NY
Mayville  NY,Paradise  CA
Paradise  CA,Mayville  NY
Mayville  NY,Huntington  KY
Huntington  KY,Mayville  NY
Albuquerque  NM,Tahlequah  OK
Tahlequah  OK,Albuquerque  NM
Albuquerque  NM,Monroe  NC
Monroe  NC,Albuquerque  NM
Albuquerque  NM,Manito  IL
Manito  IL,Albuquerque  NM
Albuquerque  NM,Kihei  HI
Kihei  HI,Albuquerque  NM
Albuquerque  NM,Beaver Dam  AZ
Beaver Dam  AZ,Albuquerque  NM
Albuquerque  NM,El Valle  NM
El Valle  NM,Albuquerque  NM
Albuquerque  NM,Boulder  CO
Boulder  CO,Albuquerque  NM
Albuquerque  NM,Oceanside  CA
Oceanside  CA,Albuquerque  NM
Albuquerque  NM,Jacksonville  FL
Jacksonville  FL,Albuquerque  NM
Albuquerque  NM,Owensboro  KY
Owensboro  KY,Albuquerque  NM
Port Townsend  WA,Colorado City  CO
Colorado City  CO,Port Townsend  WA
Port Townsend  WA,Seminole  FL
Seminole  FL,Port Townsend  WA
Port Townsend  WA,Mount Pleasant  MI
Mount Pleasant  MI,Port Townsend  WA
Port Townsend  WA,Ware  MA
Ware  MA,Port Townsend  WA
Port Townsend  WA,Burlington  CO
Burlington  CO,Port Townsend  WA
Port Townsend  WA,Palatka  FL
Palatka  FL,Port Townsend  WA
Covington  GA,West Warwick  RI
West Warwick  RI,Covington  GA
Covington  GA,Black Diamond  WA
Black Diamond  WA,Covington  GA
Covington  GA,Edinboro  PA
Edinboro  PA,Covington  GA
Covington  GA,Boynton Beach  FL
Boynton Beach  FL,Covington  GA
Warren  PA,Columbus  GA
Columbus  GA,Warren  PA
Warren  PA,Farmington  ME
Farmington  ME,Warren  PA
Warren  PA,Dallas  TX
Dallas  TX,Warren  PA
Olathe  KS,Salem  OR
Salem  OR,Olathe  KS
Olathe  KS,San Francisco  CA
San Francisco  CA,Olathe  KS
Olathe  KS,Spokane  WA
Spokane  WA,Olathe  KS
Olathe  KS,Alamo  CA
Alamo  CA,Olathe  KS
Olathe  KS,Burlington  CO
Burlington  CO,Olathe  KS
Olathe  KS,Dinuba  CA
Dinuba  CA,Olathe  KS
Olathe  KS,Troutdale  OR
Troutdale  OR,Olathe  KS
Olathe  KS,Jamaica  NY
Jamaica  NY,Olathe  KS
Miami  FL,Tallahassee  FL
Tallahassee  FL,Miami  FL
Miami  FL,Lake Worth  FL
Lake Worth  FL,Miami  FL
Miami  FL,Virginia Beach  VA
Virginia Beach  VA,Miami  FL
Miami  FL,Penn Valley  CA
Penn Valley  CA,Miami  FL
Miami  FL,Pleasanton  CA
Pleasanton  CA,Miami  FL
Miami  FL,Iron River  MI
Iron River  MI,Miami  FL
Miami  FL,Smyrna  GA
Smyrna  GA,Miami  FL
Miami  FL,San Jacinto  CA
San Jacinto  CA,Miami  FL
Miami  FL,Fort Pierce  FL
Fort Pierce  FL,Miami  FL
Miami  FL,Pyramid Lake  NV
Pyramid Lake  NV,Miami  FL
Miami  FL,Greenville  NH
Greenville  NH,Miami  FL
Miami  FL,Barre  VT
Barre  VT,Miami  FL
Miami  FL,Lula  GA
Lula  GA,Miami  FL
Miami  FL,Yuma  AZ
Yuma  AZ,Miami  FL
Miami  FL,Lake CIty  FL
Lake CIty  FL,Miami  FL
Miami  FL,Taunton  MA
Taunton  MA,Miami  FL
Miami  FL,Richmond  VA
Richmond  VA,Miami  FL
Miami  FL,Shelby  AL
Shelby  AL,Miami  FL
Miami  FL,Mystic  - New Haven  CT
