origin,destination
Elk Grove  IL,Rosemead  CA
Rosemead  CA,Elk Grove  IL
Elk Grove  IL,Glendale  AZ
Glendale  AZ,Elk Grove  IL
Elk Grove  IL,Yakima  WA
Yakima  WA,Elk Grove  IL
Elk Grove  IL,Visalia  CA
Visalia  CA,Elk Grove  IL
Elk Grove  IL,Manasquan  NJ
Manasquan  NJ,Elk Grove  IL
Colton  CA,Cortland  NY
Cortland  NY,Colton  CA
Colton  CA,Drums  PA
Drums  PA,Colton  CA
Colton  CA,Oceanside  CA
Oceanside  CA,Colton  CA
Colton  CA,Rachel  NV
Rachel  NV,Colton  CA
Colton  CA,Heiskell  TN
Heiskell  TN,Colton  CA
Colton  CA,Milpitas  CA
Milpitas  CA,Colton  CA
Colton  CA,El Monte  CA
El Monte  CA,Colton  CA
Boulder  CO,Sedona  AZ
Sedona  AZ,Boulder  CO
Boulder  CO,Hudson  NY
Hudson  NY,Boulder  CO
Boulder  CO,Madison  IN
Madison  IN,Boulder  CO
Boulder  CO,Lakeside  CA
Lakeside  CA,Boulder  CO
Boulder  CO,El Cajon  CA
El Cajon  CA,Boulder  CO
Boulder  CO,Salem  OR
Salem  OR,Boulder  CO
Boulder  CO,Las Vegas  NV
Las Vegas  NV,Boulder  CO
Boulder  CO,Lewisville  TX
Lewisville  TX,Boulder  CO
Boulder  CO,South Kingstown  RI
South Kingstown  RI,Boulder  CO
Boulder  CO,George  WA
George  WA,Boulder  CO
Casselberry  FL,Charlotte  NC
Charlotte  NC,Casselberry  FL
Casselberry  FL,El Cajon  CA
El Cajon  CA,Casselberry  FL
Casselberry  FL,Santaquin  UT
Santaquin  UT,Casselberry  FL
Casselberry  FL,Provo  UT
Provo  UT,Casselberry  FL
Casselberry  FL,Hollis  NH
Hollis  NH,Casselberry  FL
Casselberry  FL,Pacific Beach  CA
Pacific Beach  CA,Casselberry  FL
Casselberry  FL,Canyon Country  CA
Canyon Country  CA,Casselberry  FL
Casselberry  FL,Winter Springs  FL
Winter Springs  FL,Casselberry  FL
Casselberry  FL,Clarkson  NY
Clarkson  NY,Casselberry  FL
Fresno  CA,San Antonio  TX
San Antonio  TX,Fresno  CA
Fresno  CA,Sparks  NV
Sparks  NV,Fresno  CA
Fresno  CA,Tipton  PA
Tipton  PA,Fresno  CA
Fresno  CA,Spring  TX
Spring  TX,Fresno  CA
Fresno  CA,Flagstaff  AZ
Flagstaff  AZ,Fresno  CA
Fresno  CA,Beckley  WV
