origin,destination
Washington  CA,Bellevue  WA
Bellevue  WA,Washington  CA
Washington  CA,Greenville  IL
Greenville  IL,Washington  CA
Washington  CA,Woodstock  GA
Woodstock  GA,Washington  CA
Washington  CA,East Stroudsburg  PA
East Stroudsburg  PA,Washington  CA
Washington  CA,Portsmouth  NH
Portsmouth  NH,Washington  CA
Washington  CA,Merrill  WI
Merrill  WI,Washington  CA
Washington  CA,Reston  VA
Reston  VA,Washington  CA
Washington  CA,Dayton  OH
Dayton  OH,Washington  CA
Washington  CA,Rocky Hill  CT
Rocky Hill  CT,Washington  CA
Washington  CA,Sylmar  CA
Sylmar  CA,Washington  CA
Washington  CA,Roslindale  MA
Roslindale  MA,Washington  CA
Washington  CA,Merced  CA
Merced  CA,Washington  CA
Washington  CA,Middletown  DE
Middletown  DE,Washington  CA
Washington  CA,River Ridge  LA
River Ridge  LA,Washington  CA
Washington  CA,Marlborough  MA
Marlborough  MA,Washington  CA
Washington  CA,Townsend  DE
Townsend  DE,Washington  CA
Washington  CA,Los Osos  CA
Los Osos  CA,Washington  CA
Washington  CA,Lost Park area  CO
Lost Park area  CO,Washington  CA
Washington  CA,South Jordan  UT
South Jordan  UT,Washington  CA
Washington  CA,Batavia  OH
Batavia  OH,Washington  CA
Washington  CA,Bristol  TN
Bristol  TN,Washington  CA
Washington  CA,Guilford  CT
Guilford  CT,Washington  CA
Washington  CA,Sandusky  OH
Sandusky  OH,Washington  CA
Washington  CA,Gonzales  CA
Gonzales  CA,Washington  CA
Washington  CA,Rowland Heights  CA
Rowland Heights  CA,Washington  CA
Washington  CA,Georgetown  IL
Georgetown  IL,Washington  CA
Washington  CA,Breckenridge  MN
Breckenridge  MN,Washington  CA
Bellevue  WA,Olympia  WA
Olympia  WA,Bellevue  WA
Bellevue  WA,Daytona Beach  FL
Daytona Beach  FL,Bellevue  WA
Mount Shasta City  CA,Thornton  CO
Thornton  CO,Mount Shasta City  CA
Mount Shasta City  CA,Delavan  WI
Delavan  WI,Mount Shasta City  CA
Mount Shasta City  CA,Post Falls  ID
Post Falls  ID,Mount Shasta City  CA
Mount Shasta City  CA,Hillsboro  OR
Hillsboro  OR,Mount Shasta City  CA
