origin,destination
Dayton  OH,Minnetonka  MN
Minnetonka  MN,Dayton  OH
Dayton  OH,Fort Lauderdale  FL
Fort Lauderdale  FL,Dayton  OH
Johnstown  PA,Unknown  AZ
Unknown  AZ,Johnstown  PA
Johnstown  PA,Lamont  CA
Lamont  CA,Johnstown  PA
Johnstown  PA,Port Jefferson  NY
Port Jefferson  NY,Johnstown  PA
Johnstown  PA,East Barre  VT
East Barre  VT,Johnstown  PA
Johnstown  PA,Rockford  IL
Rockford  IL,Johnstown  PA
Johnstown  PA,Baldwin City  KS
Baldwin City  KS,Johnstown  PA
Johnstown  PA,El Cajon  CA
El Cajon  CA,Johnstown  PA
Johnstown  PA,Biola  CA
Biola  CA,Johnstown  PA
