origin,destination
Yakima  WA,Reno  NV
Reno  NV,Corbin  KY
Corbin  KY,Reno  NV
Reno  NV,Waterford  WI
Waterford  WI,Reno  NV
Bettendorf  IA,Rome  GA
Rome  GA,Bettendorf  IA
Bettendorf  IA,Pasadena  MD
Pasadena  MD,Bettendorf  IA
Bettendorf  IA,Waldorf  MD
Waldorf  MD,Bettendorf  IA
Bettendorf  IA,Indianola  IA
Indianola  IA,Bettendorf  IA
Bettendorf  IA,Commerce Township  MI
Commerce Township  MI,Bettendorf  IA
Bettendorf  IA,Quartzite  AZ
Quartzite  AZ,Bettendorf  IA
Bettendorf  IA,Jackson  MS
Jackson  MS,Bettendorf  IA
Bettendorf  IA,Los Angeles  CA
Los Angeles  CA,Bettendorf  IA
Bettendorf  IA,Urbana  IL
Urbana  IL,Bettendorf  IA
