origin,destination
Lake Oswego  OR,Vacaville  CA
Vacaville  CA,Lake Oswego  OR
Lake Oswego  OR,Austin  TX
Austin  TX,Lake Oswego  OR
Lake Oswego  OR,Iowa City  IA
Iowa City  IA,Lake Oswego  OR
Lake Oswego  OR,Piedmont  CA
Piedmont  CA,Lake Oswego  OR
Lake Oswego  OR,Tinley Park  IL
Tinley Park  IL,Lake Oswego  OR
Lake Oswego  OR,Dover  NH
Dover  NH,Lake Oswego  OR
Lake Oswego  OR,Ashland  KY
Ashland  KY,Lake Oswego  OR
Lake Oswego  OR,Williamsburg  PA
Williamsburg  PA,Lake Oswego  OR
Lake Oswego  OR,Wantagh  NY
Wantagh  NY,Lake Oswego  OR
Santa Rosa  CA,Farmington  MN
Farmington  MN,Santa Rosa  CA
Santa Rosa  CA,Garberville  CA
Garberville  CA,Santa Rosa  CA
North Las Vegas  NV,Chinley  AZ
Chinley  AZ,North Las Vegas  NV
North Las Vegas  NV,Slidell  LA
Slidell  LA,North Las Vegas  NV
West Valley City  UT,Muskegon  MI
Muskegon  MI,West Valley City  UT
West Valley City  UT,Wolf Lake  MI
Wolf Lake  MI,West Valley City  UT
Tacoma  WA,Crescent City  CA
Crescent City  CA,Tacoma  WA
Tacoma  WA,Meridith  MI
Meridith  MI,Tacoma  WA
Tacoma  WA,New York City  NY
New York City  NY,Tacoma  WA
Madison  WI,Des Moines  WA
Des Moines  WA,Madison  WI
Madison  WI,Dayton  WA
Dayton  WA,Madison  WI
Madison  WI,Spokane  WA
Spokane  WA,Madison  WI
Madison  WI,Sandpoint  ID
Sandpoint  ID,Madison  WI
Madison  WI,Abilene  KS
Abilene  KS,Madison  WI
Madison  WI,Troy  MT
Troy  MT,Madison  WI
Madison  WI,Belmont  MI
Belmont  MI,Madison  WI
Godfrey  IL,Woodstock  CT
Woodstock  CT,Godfrey  IL
Godfrey  IL,Santee  CA
Santee  CA,Godfrey  IL
Godfrey  IL,Evansville  IN
Evansville  IN,Godfrey  IL
Godfrey  IL,Emporia  VA
Emporia  VA,Godfrey  IL
Godfrey  IL,Lawton  OK
Lawton  OK,Godfrey  IL
Godfrey  IL,Washington  DC
Washington  DC,Godfrey  IL
Godfrey  IL,Westminster  SC
Westminster  SC,Godfrey  IL
Godfrey  IL,Hawesville  KY
Hawesville  KY,Godfrey  IL
Godfrey  IL,Chatsworth  CA
Chatsworth  CA,Godfrey  IL
Godfrey  IL,Fostoria  OH
Fostoria  OH,Godfrey  IL
Miami  FL,Crescent City  CA
Crescent City  CA,Miami  FL
Miami  FL,Mergas  GA
Mergas  GA,Miami  FL
Miami  FL,Ponte Vedra Beach  FL
Ponte Vedra Beach  FL,Miami  FL
Miami  FL,Brooksville  FL
Brooksville  FL,Miami  FL
Vancouver  WA,Beaverton  OR
Beaverton  OR,Vancouver  WA
Vancouver  WA,Rocky Point  WA
Rocky Point  WA,Vancouver  WA
Vancouver  WA,Colorado Springs  CO
Colorado Springs  CO,Vancouver  WA
Medford  OR,Simi Valley  CA
Simi Valley  CA,Medford  OR
Medford  OR,Clayton  GA
Clayton  GA,Medford  OR
Franklinton  NC,Utica  NY
Utica  NY,Franklinton  NC
Franklinton  NC,Rochester  NY
Rochester  NY,Franklinton  NC
Brunswick County  ND,Center Valley  PA
Center Valley  PA,Brunswick County  ND
Brunswick County  ND,Puyallup  WA
Puyallup  WA,Brunswick County  ND
Greenwood  CA,Auburn  WA
Auburn  WA,Greenwood  CA
Greenwood  CA,Antelope  CA
Antelope  CA,Greenwood  CA
