origin,destination
Old Orchard Beach  ME,Kingston  WA
Kingston  WA,Old Orchard Beach  ME
Old Orchard Beach  ME,Kennewick  WA
Kennewick  WA,Old Orchard Beach  ME
Old Orchard Beach  ME,Sandoval  IL
Sandoval  IL,Old Orchard Beach  ME
Old Orchard Beach  ME,Hilton Head  NC
Hilton Head  NC,Old Orchard Beach  ME
Houston  TX,Wayne  NJ
Wayne  NJ,Houston  TX
Houston  TX,Broken Arrow  OK
Broken Arrow  OK,Houston  TX
Houston  TX,West Hartford  CT
West Hartford  CT,Houston  TX
Houston  TX,Bothell  WA
Bothell  WA,Houston  TX
Houston  TX,Kenton  OK
Kenton  OK,Houston  TX
Houston  TX,Lancaster  CA
Lancaster  CA,Houston  TX
Rochester  WA,Snoqualmie  WA
Snoqualmie  WA,Rochester  WA
Rochester  WA,Wilmington  NC
Wilmington  NC,Rochester  WA
Rochester  WA,Murfreesboro  TN
Murfreesboro  TN,Rochester  WA
Rochester  WA,Federal Way  WA
Federal Way  WA,Rochester  WA
Rochester  WA,Kirkland  WA
Kirkland  WA,Rochester  WA
Rochester  WA,Jamaica  NY
Jamaica  NY,Rochester  WA
Rochester  WA,Denver  CO
Denver  CO,Rochester  WA
Orlando  FL,Onalaska  WI
Onalaska  WI,Orlando  FL
Orlando  FL,Tacoma  WA
Tacoma  WA,Orlando  FL
Orlando  FL,Fresno  CA
Fresno  CA,Orlando  FL
Orlando  FL,Steilacoom  WA
Steilacoom  WA,Orlando  FL
Pascagoula  MS,Yakima  WA
Yakima  WA,Pascagoula  MS
Pascagoula  MS,Wilmington  MA
Wilmington  MA,Pascagoula  MS
Pascagoula  MS,Melbourne Beach  FL
Melbourne Beach  FL,Pascagoula  MS
Pascagoula  MS,Olathe  KS
Olathe  KS,Pascagoula  MS
Pascagoula  MS,Provo  UT
Provo  UT,Pascagoula  MS
Los Angeles  CA,Alvin  TX
Alvin  TX,Los Angeles  CA
Los Angeles  CA,Lake Mills  IA
Lake Mills  IA,Los Angeles  CA
Los Angeles  CA,Fairfax  VA
Fairfax  VA,Los Angeles  CA
Los Angeles  CA,Cusick  WA
Cusick  WA,Los Angeles  CA
Los Angeles  CA,Waianae  HI
Waianae  HI,Los Angeles  CA
Los Angeles  CA,Longmont  CO
Longmont  CO,Los Angeles  CA
Columbia  MO,Richmond  VA
Richmond  VA,Columbia  MO
Columbia  MO,Springfield  SD
Springfield  SD,Columbia  MO
Apache Junction  AZ,Everglades  FL
Everglades  FL,Apache Junction  AZ
Apache Junction  AZ,Eldersburg  MD
Eldersburg  MD,Apache Junction  AZ
Apache Junction  AZ,Seattle  WA
Seattle  WA,Apache Junction  AZ
Apache Junction  AZ,Reading  PA
Reading  PA,Apache Junction  AZ
Apache Junction  AZ,Newberry  MI
Newberry  MI,Apache Junction  AZ
Apache Junction  AZ,Novi  MI
Novi  MI,Apache Junction  AZ
Apache Junction  AZ,Williams  AZ
Williams  AZ,Apache Junction  AZ
Apache Junction  AZ,Idaho Falls  ID
Idaho Falls  ID,Apache Junction  AZ
Apache Junction  AZ,Los Angeles  CA
Los Angeles  CA,Apache Junction  AZ
Apache Junction  AZ,Las Vegas  NV
Las Vegas  NV,Apache Junction  AZ
Apache Junction  AZ,Rancho Cordova  CA
Rancho Cordova  CA,Apache Junction  AZ
La Palma  CA,Selah  WA
Selah  WA,La Palma  CA
La Palma  CA,Redlands  CA
Redlands  CA,La Palma  CA
La Palma  CA,Maspeth  NY
Maspeth  NY,La Palma  CA
La Palma  CA,Chesterfield  MI
Chesterfield  MI,La Palma  CA
La Palma  CA,Wilmington  DE
Wilmington  DE,La Palma  CA
La Palma  CA,Beaver  OK
Beaver  OK,La Palma  CA
La Palma  CA,Anchorage  AK
Anchorage  AK,La Palma  CA
La Palma  CA,San Carlos  AZ
San Carlos  AZ,La Palma  CA
La Palma  CA,Greenwood  MO
Greenwood  MO,La Palma  CA
La Palma  CA,Channahon  IL
Channahon  IL,La Palma  CA
La Palma  CA,Pocahontas  AR
Pocahontas  AR,La Palma  CA
La Palma  CA,Sherman  CT
Sherman  CT,La Palma  CA
La Palma  CA,Hatteras Island  NC
Hatteras Island  NC,La Palma  CA
Puyallup  WA,Saginaw  MI
Saginaw  MI,Puyallup  WA
