origin,destination
Stevens Point  WI,Malibu  CA
Malibu  CA,Stevens Point  WI
Stevens Point  WI,Riverside  CA
Riverside  CA,Stevens Point  WI
Stevens Point  WI,Abingdon  VA
Abingdon  VA,Stevens Point  WI
Stevens Point  WI,Morgantown  WV
Morgantown  WV,Stevens Point  WI
Stevens Point  WI,San Diego  CA
San Diego  CA,Stevens Point  WI
Stevens Point  WI,Agoura Hills  CA
Agoura Hills  CA,Stevens Point  WI
Stevens Point  WI,Middleburg HTS  OH
Middleburg HTS  OH,Stevens Point  WI
Stevens Point  WI,Fuquay Varina  NC
Fuquay Varina  NC,Stevens Point  WI
Stevens Point  WI,Taylor Mill  KY
Taylor Mill  KY,Stevens Point  WI
Las Vegas  NV,North Phoenix  AZ
North Phoenix  AZ,Las Vegas  NV
Las Vegas  NV,Brohman  MI
Brohman  MI,Las Vegas  NV
Las Vegas  NV,Halifax  MA
Halifax  MA,Las Vegas  NV
Costa Mesa  CA,Seattle  WA
Seattle  WA,Costa Mesa  CA
Costa Mesa  CA,Kokomo  IN
Kokomo  IN,Costa Mesa  CA
Costa Mesa  CA,Brooks  OR
Brooks  OR,Costa Mesa  CA
Costa Mesa  CA,Roseburg  OR
Roseburg  OR,Costa Mesa  CA
Costa Mesa  CA,Miramar  FL
Miramar  FL,Costa Mesa  CA
Costa Mesa  CA,College Station  TX
College Station  TX,Costa Mesa  CA
Costa Mesa  CA,Maumee  OH
Maumee  OH,Costa Mesa  CA
Costa Mesa  CA,Raymore  MO
Raymore  MO,Costa Mesa  CA
Costa Mesa  CA,Pardeeville  WI
Pardeeville  WI,Costa Mesa  CA
Santa Ana  CA,Seattle  WA
Seattle  WA,Santa Ana  CA
Santa Ana  CA,Philadelphia  PA
Philadelphia  PA,Santa Ana  CA
Santa Ana  CA,Richmond  VA
Richmond  VA,Santa Ana  CA
Santa Ana  CA,Russellville  AR
Russellville  AR,Santa Ana  CA
Santa Ana  CA,Mount Clemens  MI
Mount Clemens  MI,Santa Ana  CA
Santa Ana  CA,Park Ridge  IL
Park Ridge  IL,Santa Ana  CA
Santa Ana  CA,DeBary  FL
DeBary  FL,Santa Ana  CA
Santa Ana  CA,Llema  CA
Llema  CA,Santa Ana  CA
Santa Ana  CA,Grand Prairie  TX
Grand Prairie  TX,Santa Ana  CA
Santa Ana  CA,Highlands Ranch  CO
Highlands Ranch  CO,Santa Ana  CA
Santa Ana  CA,Flat Rock  MI
Flat Rock  MI,Santa Ana  CA
Santa Ana  CA,Elcho  WI
Elcho  WI,Santa Ana  CA
Santa Ana  CA,Ashley  IL
Ashley  IL,Santa Ana  CA
Santa Ana  CA,Dublin  CA
Dublin  CA,Santa Ana  CA
Santa Ana  CA,Show Low  AZ
Show Low  AZ,Santa Ana  CA
Santa Ana  CA,Fort Lewis  WA
Fort Lewis  WA,Santa Ana  CA
Mankato  MN,Peebles  OH
Peebles  OH,Mankato  MN
Mankato  MN,Kennesaw  GA
