origin,destination
Lemont  PA,Middletown  NJ
Middletown  NJ,Lemont  PA
Lemont  PA,Flagstaff  AZ
Flagstaff  AZ,Lemont  PA
Lemont  PA,Arlington  MO
Arlington  MO,Lemont  PA
Lemont  PA,Dothan  AL
Dothan  AL,Lemont  PA
Lemont  PA,Bee Cave  TX
Bee Cave  TX,Lemont  PA
Lemont  PA,Coldwater  MI
Coldwater  MI,Lemont  PA
Lemont  PA,Dora  MO
Dora  MO,Lemont  PA
Modesto  CA,Port Charlotte Harbor  FL
Port Charlotte Harbor  FL,Modesto  CA
Modesto  CA,Orangevale  CA
Orangevale  CA,Modesto  CA
Modesto  CA,Cold Spring  NY
Cold Spring  NY,Modesto  CA
Modesto  CA,Millville  NJ
Millville  NJ,Modesto  CA
Modesto  CA,Lodi  CA
Lodi  CA,Modesto  CA
Modesto  CA,Minneapolis  MN
Minneapolis  MN,Modesto  CA
Modesto  CA,Rodanthe  NC
Rodanthe  NC,Modesto  CA
Modesto  CA,Boomer  NC
Boomer  NC,Modesto  CA
Williamsburg  VA,Moore  OK
Moore  OK,Williamsburg  VA
Williamsburg  VA,Brookfield  CT
Brookfield  CT,Williamsburg  VA
Chicago  IL,Birmingham  AL
Birmingham  AL,Chicago  IL
Chicago  IL,Fort White  FL
Fort White  FL,Chicago  IL
Jacksonville  FL,Northlake  IL
Northlake  IL,Jacksonville  FL
Jacksonville  FL,Charlotte  NC
Charlotte  NC,Jacksonville  FL
Jacksonville  FL,Parkersburg  WV
Parkersburg  WV,Jacksonville  FL
Jacksonville  FL,Fresno  CA
Fresno  CA,Jacksonville  FL
Jacksonville  FL,Margate  FL
Margate  FL,Jacksonville  FL
Jacksonville  FL,Atascadero  CA
Atascadero  CA,Jacksonville  FL
Jacksonville  FL,Belleville  IL
Belleville  IL,Jacksonville  FL
Jacksonville  FL,Columbia  MO
Columbia  MO,Jacksonville  FL
Jacksonville  FL,Keysville  GA
Keysville  GA,Jacksonville  FL
Jacksonville  FL,Olive Branch  MS
Olive Branch  MS,Jacksonville  FL
Jacksonville  FL,Watertown  TN
Watertown  TN,Jacksonville  FL
Jacksonville  FL,Orangevale  CA
Orangevale  CA,Jacksonville  FL
Port Clinton  OH,Columbus  OH
Columbus  OH,Port Clinton  OH
Port Clinton  OH,Pittsburgh  PA
Pittsburgh  PA,Port Clinton  OH
Port Clinton  OH,Duncansville  PA
Duncansville  PA,Port Clinton  OH
Port Clinton  OH,Park Ridge  IL
Park Ridge  IL,Port Clinton  OH
Port Clinton  OH,Mont Clare  PA
Mont Clare  PA,Port Clinton  OH
Port Clinton  OH,Mundelein  IL
Mundelein  IL,Port Clinton  OH
Port Clinton  OH,Arlington  VA
Arlington  VA,Port Clinton  OH
Port Clinton  OH,Carroll  OH
Carroll  OH,Port Clinton  OH
Port Clinton  OH,Gay  WV
Gay  WV,Port Clinton  OH
Port Clinton  OH,Winchester  KY
Winchester  KY,Port Clinton  OH
Port Clinton  OH,Suwannee  GA
Suwannee  GA,Port Clinton  OH
Port Clinton  OH,Mebane  NC
Mebane  NC,Port Clinton  OH
Port Clinton  OH,Mukwonago  WI
Mukwonago  WI,Port Clinton  OH
Port Clinton  OH,Ripley  OH
Ripley  OH,Port Clinton  OH
Port Clinton  OH,Smithville  MO
