origin,destination
Brier  WA,Southfield  MI
Southfield  MI,Auburn  WA
Auburn  WA,Southfield  MI
Albuquerque  NM,Granada Hills  CA
Granada Hills  CA,Albuquerque  NM
Albuquerque  NM,Wichita  KS
Wichita  KS,Albuquerque  NM
Albuquerque  NM,San Diego  CA
San Diego  CA,Albuquerque  NM
Elko  NV,Matthews  NC
Matthews  NC,Elko  NV
Elko  NV,Coral Gables  FL
Coral Gables  FL,Elko  NV
Elko  NV,Hunter  NY
Hunter  NY,Elko  NV
