origin,destination
South Bend  IN,Salt Lake City  UT
Salt Lake City  UT,South Bend  IN
South Bend  IN,Nashville  TN
Nashville  TN,South Bend  IN
South Bend  IN,Parma  OH
Parma  OH,South Bend  IN
South Bend  IN,Columbus  OH
Columbus  OH,South Bend  IN
South Bend  IN,Hermantown  MS
Hermantown  MS,South Bend  IN
South Bend  IN,Lexington  KY
Lexington  KY,South Bend  IN
South Bend  IN,Monroeton  PA
Monroeton  PA,South Bend  IN
South Bend  IN,Rancho Santa Fe  CA
Rancho Santa Fe  CA,South Bend  IN
South Bend  IN,Rural Dixon County  NE
Rural Dixon County  NE,South Bend  IN
South Bend  IN,Flowood  MS
Flowood  MS,South Bend  IN
South Bend  IN,Livermore  CA
Livermore  CA,South Bend  IN
South Bend  IN,Dallas  TX
Dallas  TX,South Bend  IN
Seattle  WA,Norman  OK
Norman  OK,Seattle  WA
Seattle  WA,Hazel Green  AL
Hazel Green  AL,Seattle  WA
Seattle  WA,Henderson  NV
Henderson  NV,Seattle  WA
Seattle  WA,Maple Valley  WA
Maple Valley  WA,Seattle  WA
Seattle  WA,Portland  OR
Portland  OR,Seattle  WA
Seattle  WA,Osseo  WI
Osseo  WI,Seattle  WA
Seattle  WA,Northumberland  PA
Northumberland  PA,Seattle  WA
Seattle  WA,Wisconsin Rapids  WI
Wisconsin Rapids  WI,Seattle  WA
Seattle  WA,Las Vegas  NV
Las Vegas  NV,Seattle  WA
Seattle  WA,North Royalton  OH
North Royalton  OH,Seattle  WA
Portland  OR,Chula Vista  CA
Chula Vista  CA,Portland  OR
Portland  OR,Papillion  NE
Papillion  NE,Portland  OR
Portland  OR,Aurora  CO
Aurora  CO,Portland  OR
Portland  OR,Churchville  MD
Churchville  MD,Portland  OR
Portland  OR,Sullivan  IL
Sullivan  IL,Portland  OR
Portland  OR,Lansing  MI
Lansing  MI,Portland  OR
Portland  OR,Florence  OR
Florence  OR,Portland  OR
Portland  OR,Whittier  CA
Whittier  CA,Portland  OR
Portland  OR,Bowleys Quarters  MD
Bowleys Quarters  MD,Portland  OR
Lutsen  MN,Mentor  OH
Mentor  OH,Lutsen  MN
Lutsen  MN,Charlotte  NC
Charlotte  NC,Lutsen  MN
New York City  NY,Landover Hills  MD
Landover Hills  MD,New York City  NY
New York City  NY,Garfield  NJ
Garfield  NJ,New York City  NY
New York City  NY,Houston  TX
Houston  TX,New York City  NY
New York City  NY,Brandywine  MD
Brandywine  MD,New York City  NY
New York City  NY,Baltimore  MD
Baltimore  MD,New York City  NY
New York City  NY,Watersmeet  MI
Watersmeet  MI,New York City  NY
New York City  NY,Ahwahnee  CA
Ahwahnee  CA,New York City  NY
New York City  NY,Riverside  CA
Riverside  CA,New York City  NY
New York City  NY,Skowhegan  ME
Skowhegan  ME,New York City  NY
New York City  NY,Northumberland  PA
Northumberland  PA,New York City  NY
Murfreesboro  TN,Humble  TX
Humble  TX,Murfreesboro  TN
Murfreesboro  TN,Richardson  TX
Richardson  TX,Murfreesboro  TN
Murfreesboro  TN,Barrington  IL
Barrington  IL,Murfreesboro  TN
Murfreesboro  TN,Arlington  WA
Arlington  WA,Murfreesboro  TN
Murfreesboro  TN,Petaluma  CA
Petaluma  CA,Murfreesboro  TN
Murfreesboro  TN,Tukwila  WA
Tukwila  WA,Murfreesboro  TN
Murfreesboro  TN,Luray  VA
Luray  VA,Murfreesboro  TN
Murfreesboro  TN,Prospect Valley  CO
Prospect Valley  CO,Murfreesboro  TN
Murfreesboro  TN,Arlington  VA
Arlington  VA,Murfreesboro  TN
Murfreesboro  TN,Vancouver  WA
