origin,destination
Boulder City  NV,Seattle  WA
Spanaway  WA,Las Vegas  NV
Las Vegas  NV,Spanaway  WA
Spanaway  WA,Tolono  IL
Tolono  IL,Spanaway  WA
Spanaway  WA,Centreville  VA
Centreville  VA,Spanaway  WA
Spanaway  WA,Rosemead  CA
Rosemead  CA,Spanaway  WA
Spanaway  WA,Tukwila  WA
Tukwila  WA,Spanaway  WA
Bermuda Dunes  CA,Bakersfield  CA
Bakersfield  CA,Bermuda Dunes  CA
Bermuda Dunes  CA,Redding  CA
Redding  CA,Bermuda Dunes  CA
Bermuda Dunes  CA,Sedona  AZ
Sedona  AZ,Bermuda Dunes  CA
Portsmouth  RI,Highlands Ranch  CO
Highlands Ranch  CO,Portsmouth  RI
Portsmouth  RI,Austin  TX
Austin  TX,Portsmouth  RI
Portsmouth  RI,Big Lake  AK
Big Lake  AK,Portsmouth  RI
Portsmouth  RI,Poway  CA
Poway  CA,Portsmouth  RI
Portsmouth  RI,Eugene  OR
Eugene  OR,Portsmouth  RI
Portsmouth  RI,Colorado Springs  CO
Colorado Springs  CO,Portsmouth  RI
Portsmouth  RI,Westland  MI
Westland  MI,Portsmouth  RI
Portsmouth  RI,Ladson  SC
Ladson  SC,Portsmouth  RI
Portsmouth  RI,Cedar Crest  NM
Cedar Crest  NM,Portsmouth  RI
Portsmouth  RI,Fargo  ND
Fargo  ND,Portsmouth  RI
Portsmouth  RI,New Berlin  WI
New Berlin  WI,Portsmouth  RI
Winston  OR,Castaic  CA
Castaic  CA,Winston  OR
Winston  OR,Rochester  NY
Rochester  NY,Winston  OR
Winston  OR,Poway  CA
Poway  CA,Winston  OR
Winston  OR,Scottsdale  AZ
Scottsdale  AZ,Winston  OR
Winston  OR,Houston  TX
Houston  TX,Winston  OR
Winston  OR,Salem  OR
Salem  OR,Winston  OR
Winston  OR,Mukilteo  WA
Mukilteo  WA,Winston  OR
Winston  OR,Schenectady  NY
Schenectady  NY,Winston  OR
Winston  OR,Bedford  VA
Bedford  VA,Winston  OR
Winston  OR,Everett  WA
Everett  WA,Winston  OR
Winston  OR,Bellevue  WA
Bellevue  WA,Winston  OR
Winston  OR,Los Angeles  CA
Los Angeles  CA,Winston  OR
Bowling Green  OH,New York City  NY
New York City  NY,Bowling Green  OH
Bowling Green  OH,North Pole  AK
North Pole  AK,Bowling Green  OH
Bowling Green  OH,Wyola  MT
Wyola  MT,Bowling Green  OH
Bowling Green  OH,Huntington Beach  CA
Huntington Beach  CA,Bowling Green  OH
Bowling Green  OH,Longmont  CO
Longmont  CO,Bowling Green  OH
Memphis  TN,Sunrise Beach  TX
Sunrise Beach  TX,Memphis  TN
Memphis  TN,Marysville  OH
Marysville  OH,Memphis  TN
Memphis  TN,Bosque Farms  NM
Bosque Farms  NM,Memphis  TN
Memphis  TN,Monroe  WA
Monroe  WA,Memphis  TN
Memphis  TN,Fort Lewis  WA
Fort Lewis  WA,Memphis  TN
Memphis  TN,Acampo  CA
Acampo  CA,Memphis  TN
Steilacoom  WA,Pleasant Hill  CA
Pleasant Hill  CA,Steilacoom  WA
Steilacoom  WA,Fort Collins  CO
Fort Collins  CO,Steilacoom  WA
Steilacoom  WA,Roslyn  WA
Roslyn  WA,Steilacoom  WA
Steilacoom  WA,Rock Springs  WY
Rock Springs  WY,Steilacoom  WA
Steilacoom  WA,San Jose  CA
San Jose  CA,Steilacoom  WA
Steilacoom  WA,Littleton  CO
Littleton  CO,Steilacoom  WA
Steilacoom  WA,Warwick  RI
Warwick  RI,Steilacoom  WA
Redmond  WA,Burien  WA
Burien  WA,Redmond  WA
Redmond  WA,Mesquite  TX
Mesquite  TX,Redmond  WA
Cincinnati  OH,Mesa  AZ
Mesa  AZ,Cincinnati  OH
Cincinnati  OH,Crystal Falls  MI
Crystal Falls  MI,Cincinnati  OH
Cincinnati  OH,Austin  TX
Austin  TX,Cincinnati  OH
Cincinnati  OH,Everett  WA
Everett  WA,Cincinnati  OH
Cincinnati  OH,Fair Lawn  NJ
Fair Lawn  NJ,Cincinnati  OH
Cincinnati  OH,Agawam  MA
Agawam  MA,Cincinnati  OH
Wauconda  WA,Arlington  TX
Arlington  TX,Wauconda  WA
Wauconda  WA,Yuma  AZ
Yuma  AZ,Wauconda  WA
Wauconda  WA,Rochester  NY
Rochester  NY,Wauconda  WA
