origin,destination
Dobson  MT,Gaithersburg  MD
Gaithersburg  MD,Dobson  MT
Dobson  MT,Powell  OK
Powell  OK,Dobson  MT
Dobson  MT,Richmond  CA
Richmond  CA,Dobson  MT
Dobson  MT,Macon  GA
Macon  GA,Dobson  MT
Dobson  MT,Wolf Lake  IN
Wolf Lake  IN,Dobson  MT
Dobson  MT,Erie  PA
Erie  PA,Dobson  MT
Dobson  MT,Fort Huachuca  AZ
Fort Huachuca  AZ,Dobson  MT
Dobson  MT,Titusville  PA
Titusville  PA,Dobson  MT
Dobson  MT,Perth  NY
Perth  NY,Dobson  MT
Rochester  NY,Dallas  TX
Dallas  TX,Rochester  NY
Rochester  NY,Poland  OH
Poland  OH,Rochester  NY
Rochester  NY,Columbus?  OH
Columbus?  OH,Rochester  NY
Rochester  NY,Cleveland  OH
Cleveland  OH,Rochester  NY
Rochester  NY,Decatur  GA
Decatur  GA,Rochester  NY
