origin,destination
Mulliken  MI,Mount Vernon  NY
Mount Vernon  NY,Mulliken  MI
Mulliken  MI,Cuba  NY
Cuba  NY,Mulliken  MI
Mulliken  MI,Houston  TX
Houston  TX,Mulliken  MI
Mulliken  MI,Maunk Chunk  PA
Maunk Chunk  PA,Mulliken  MI
Houston  TX,Abingdon  IL
Abingdon  IL,Houston  TX
Houston  TX,Pasadena  CA
Pasadena  CA,Houston  TX
Houston  TX,Berea  OH
Berea  OH,Houston  TX
Houston  TX,Sidney  MT
Sidney  MT,Houston  TX
Houston  TX,Sunset  TX
Sunset  TX,Houston  TX
Houston  TX,McKinney  TX
McKinney  TX,Houston  TX
Houston  TX,Sumter  SC
Sumter  SC,Houston  TX
Shields  MI,Crittenden  KY
Crittenden  KY,Shields  MI
Shields  MI,Alamo  TX
Alamo  TX,Shields  MI
