origin,destination
Fort Wayne  IN,Banning  CA
Banning  CA,Fort Wayne  IN
Fort Wayne  IN,Bluffton  GA
Bluffton  GA,Fort Wayne  IN
Fort Wayne  IN,Boone  IA
Boone  IA,Fort Wayne  IN
Fort Wayne  IN,Warren  OH
Warren  OH,Fort Wayne  IN
Fort Wayne  IN,Warrenville  IL
Warrenville  IL,Fort Wayne  IN
Fort Wayne  IN,Goodlettsville  TN
Goodlettsville  TN,Fort Wayne  IN
Fort Wayne  IN,Great Falls  MT
Great Falls  MT,Fort Wayne  IN
Fort Wayne  IN,Marion  IN
Marion  IN,Fort Wayne  IN
Fort Wayne  IN,Lemont  IL
Lemont  IL,Fort Wayne  IN
Fort Wayne  IN,Shirley  NY
Shirley  NY,Fort Wayne  IN
Fort Wayne  IN,Shaftsbury  VT
Shaftsbury  VT,Fort Wayne  IN
Fort Wayne  IN,Fall River  MA
Fall River  MA,Fort Wayne  IN
Fort Wayne  IN,Maryville  TN
Maryville  TN,Fort Wayne  IN
Fort Wayne  IN,San Jose  CA
San Jose  CA,Fort Wayne  IN
Fort Wayne  IN,Naperville  IL
Naperville  IL,Fort Wayne  IN
Fort Wayne  IN,Jefferson City  TN
Jefferson City  TN,Fort Wayne  IN
Fort Wayne  IN,Flint  MI
Flint  MI,Fort Wayne  IN
Fort Wayne  IN,Murfreesboro  TN
Murfreesboro  TN,Fort Wayne  IN
Tacoma  WA,Louisville  KY
Louisville  KY,Tacoma  WA
Tacoma  WA,West Chester  PA
West Chester  PA,Tacoma  WA
Tacoma  WA,Temple  TX
Temple  TX,Tacoma  WA
Tacoma  WA,Steubenville  OH
Steubenville  OH,Tacoma  WA
Tacoma  WA,Lynchburg  VA
Lynchburg  VA,Tacoma  WA
Tacoma  WA,Milwaukee  WI
Milwaukee  WI,Tacoma  WA
Tacoma  WA,Lisbon  OH
Lisbon  OH,Tacoma  WA
Tacoma  WA,Willow Creek  CA
Willow Creek  CA,Tacoma  WA
Tacoma  WA,Arlington  WA
Arlington  WA,Tacoma  WA
Tacoma  WA,Salem  OR
Salem  OR,Tacoma  WA
