origin,destination
Phoenix  AZ,Milford  NJ
Milford  NJ,Phoenix  AZ
Phoenix  AZ,Elizabeth  CO
Elizabeth  CO,Phoenix  AZ
Phoenix  AZ,West Covina  CA
West Covina  CA,Phoenix  AZ
Phoenix  AZ,Coram  NY
Coram  NY,Phoenix  AZ
Phoenix  AZ,Owls Head  ME
Owls Head  ME,Phoenix  AZ
Phoenix  AZ,Okeechobee  FL
Okeechobee  FL,Phoenix  AZ
Phoenix  AZ,Henderson  NV
Henderson  NV,Phoenix  AZ
Kennesaw  GA,Graham  WA
Graham  WA,Kennesaw  GA
Kennesaw  GA,Independence  MO
Independence  MO,Kennesaw  GA
Santa Monica  CA,Milwaukee  WI
Milwaukee  WI,Santa Monica  CA
Santa Monica  CA,Greenville  PA
Greenville  PA,Santa Monica  CA
Richmond  VA,Marion  IL
Marion  IL,Richmond  VA
Richmond  VA,Indianola  MS
Indianola  MS,Richmond  VA
Richmond  VA,Mountain View  CA
Mountain View  CA,Richmond  VA
Richmond  VA,Fairfield  CT
Fairfield  CT,Richmond  VA
Coto De Caza  CA,El Cajon  CA
El Cajon  CA,Coto De Caza  CA
Coto De Caza  CA,Stockton  NJ
Stockton  NJ,Coto De Caza  CA
Coto De Caza  CA,Phelan  CA
Phelan  CA,Coto De Caza  CA
LaPorte  IN,Seattle  WA
Seattle  WA,LaPorte  IN
LaPorte  IN,Everett  WA
Everett  WA,LaPorte  IN
LaPorte  IN,Sussex  NJ
Sussex  NJ,LaPorte  IN
LaPorte  IN,Oakland  CA
Oakland  CA,LaPorte  IN
LaPorte  IN,Arcadia  CA
Arcadia  CA,LaPorte  IN
LaPorte  IN,Dania Beach  FL
Dania Beach  FL,LaPorte  IN
LaPorte  IN,Santa Rosa  CA
Santa Rosa  CA,LaPorte  IN
Ames  IA,Moses Lake  WA
Moses Lake  WA,Ames  IA
Ames  IA,Kiel  WI
Kiel  WI,Ames  IA
Ames  IA,Tularosa  NM
Tularosa  NM,Ames  IA
San Diego  CA,Splendora  TX
Splendora  TX,San Diego  CA
San Diego  CA,Lawrence  KS
Lawrence  KS,San Diego  CA
San Diego  CA,Treasure Island  FL
Treasure Island  FL,San Diego  CA
San Diego  CA,Jacksboro  TX
Jacksboro  TX,San Diego  CA
San Diego  CA,Middletown  OH
Middletown  OH,San Diego  CA
San Diego  CA,Teasdale  UT
Teasdale  UT,San Diego  CA
San Diego  CA,Cloverdale  CA
Cloverdale  CA,San Diego  CA
San Diego  CA,Youngstown  OH
Youngstown  OH,San Diego  CA
San Diego  CA,Bear Creek  AL
Bear Creek  AL,San Diego  CA
Cleveland  OH,Houston  TX
Houston  TX,Cleveland  OH
Cleveland  OH,Newbury Park  CA
Newbury Park  CA,Cleveland  OH
Cleveland  OH,Roseberg  PA
Roseberg  PA,Cleveland  OH
Cleveland  OH,Horn Island  MS
Horn Island  MS,Cleveland  OH
Franklin  TN,Oklahoma City  OK
Oklahoma City  OK,Franklin  TN
Franklin  TN,Susanville  CA
Susanville  CA,Franklin  TN
Franklin  TN,Edmond  OK
Edmond  OK,Franklin  TN
Franklin  TN,Scappoose  OR
