origin,destination
Palo Alto  CA,Tampa  FL
Tampa  FL,Palo Alto  CA
Palo Alto  CA,Headland  AL
Headland  AL,Palo Alto  CA
Veedersburg  IN,Ardmore  PA
Ardmore  PA,Veedersburg  IN
Veedersburg  IN,Binghamton  NY
Binghamton  NY,Veedersburg  IN
Veedersburg  IN,Farmers  KY
Farmers  KY,Veedersburg  IN
Veedersburg  IN,Anaheim  CA
Anaheim  CA,Veedersburg  IN
Veedersburg  IN,Anderson  SC
Anderson  SC,Veedersburg  IN
Veedersburg  IN,Gaylesville  AL
Gaylesville  AL,Veedersburg  IN
Veedersburg  IN,Roy  UT
Roy  UT,Veedersburg  IN
Veedersburg  IN,Manassas  VA
Manassas  VA,Veedersburg  IN
Veedersburg  IN,Bethel  OH
Bethel  OH,Veedersburg  IN
East Islip  NY,Los Angeles  CA
Los Angeles  CA,East Islip  NY
East Islip  NY,Bellmar  NJ
Bellmar  NJ,East Islip  NY
East Islip  NY,Haleakala  HI
Haleakala  HI,East Islip  NY
Redmond  WA,Texarkana  TX
Texarkana  TX,Redmond  WA
Redmond  WA,Coronado  CA
Coronado  CA,Redmond  WA
Redmond  WA,Santa Monica  CA
Santa Monica  CA,Redmond  WA
Redmond  WA,San Francisco  CA
San Francisco  CA,Redmond  WA
Redmond  WA,Tacoma  WA
Tacoma  WA,Redmond  WA
Redmond  WA,Rockville  IN
Rockville  IN,Redmond  WA
Redmond  WA,Thousand Oaks  CA
Thousand Oaks  CA,Redmond  WA
Redmond  WA,Rocky Mount  MO
Rocky Mount  MO,Redmond  WA
Tulsa  OK,Prescott Valley  AZ
Prescott Valley  AZ,Tulsa  OK
Tulsa  OK,Salome  AZ
Salome  AZ,Tulsa  OK
Tulsa  OK,West Lafayette  IN
West Lafayette  IN,Tulsa  OK
Tulsa  OK,Indianapolis  IN
Indianapolis  IN,Tulsa  OK
Tulsa  OK,Fairbanks  AK
Fairbanks  AK,Tulsa  OK
Wenatchee  WA,North Miami  FL
North Miami  FL,Wenatchee  WA
Wenatchee  WA,Fairview  NC
Fairview  NC,Wenatchee  WA
Wenatchee  WA,North Myrtle Beach Cherry Grove  SC
North Myrtle Beach Cherry Grove  SC,Wenatchee  WA
Wenatchee  WA,Chillicothe  OH
Chillicothe  OH,Wenatchee  WA
Wenatchee  WA,Orlando  GA
Orlando  GA,Wenatchee  WA
Murfreesboro  TN,Palo Alto  CA
Palo Alto  CA,Murfreesboro  TN
Murfreesboro  TN,Somerville  TX
Somerville  TX,Murfreesboro  TN
Murfreesboro  TN,Chatsworth  GA
Chatsworth  GA,Murfreesboro  TN
Murfreesboro  TN,Malvern  IA
Malvern  IA,Murfreesboro  TN
Murfreesboro  TN,Abilene  TX
Abilene  TX,Murfreesboro  TN
Peshastin  WA,Vienna  VA
Vienna  VA,Peshastin  WA
Peshastin  WA,Columbia  MD
Columbia  MD,Peshastin  WA
Peshastin  WA,South Webster  OH
South Webster  OH,Peshastin  WA
Peshastin  WA,Madera  CA
Madera  CA,Peshastin  WA
Peshastin  WA,Philadelphia  PA
Philadelphia  PA,Peshastin  WA
Peshastin  WA,Harlingen  TX
Harlingen  TX,Peshastin  WA
Eugene  OR,Garden City  NY
Garden City  NY,Eugene  OR
Eugene  OR,Baker  CA
Baker  CA,Eugene  OR
Eugene  OR,Gloucester  MA
Gloucester  MA,Eugene  OR
Eugene  OR,Lafayette  LA
Lafayette  LA,Eugene  OR
Eugene  OR,Bellefonte  PA
Bellefonte  PA,Eugene  OR
Eugene  OR,Audubon  NJ
Audubon  NJ,Eugene  OR
Eugene  OR,Long Beach  CA
Long Beach  CA,Eugene  OR
Eugene  OR,Republic  WA
Republic  WA,Eugene  OR
Eugene  OR,Rio Hondo  TX
Rio Hondo  TX,Eugene  OR
Sarasota  FL,Tobyhanna  PA
Tobyhanna  PA,Sarasota  FL
Sarasota  FL,Winter Park  FL
Winter Park  FL,Sarasota  FL
Sarasota  FL,Green Lake  WI
Green Lake  WI,Sarasota  FL
Sarasota  FL,North Little Rock  AR
North Little Rock  AR,Sarasota  FL
Sarasota  FL,Tahlequah  OK
Tahlequah  OK,Sarasota  FL
Sebring  FL,Washington  IN
Washington  IN,Sebring  FL
Sebring  FL,Wenatchee  WA
Wenatchee  WA,Sebring  FL
Sebring  FL,Bend  OR
Bend  OR,Sebring  FL
Terre Haute  IN,Havre de Grace  MD
Havre de Grace  MD,Terre Haute  IN
Terre Haute  IN,Phoenixville  PA
Phoenixville  PA,Terre Haute  IN
Terre Haute  IN,Fox Chapel  PA
Fox Chapel  PA,Terre Haute  IN
Lake City  FL,Gainesville  FL
Gainesville  FL,Lake City  FL
Lake City  FL,Billerica  MA
Billerica  MA,Lake City  FL
Lake City  FL,Rockford  MI
Rockford  MI,Lake City  FL
Lake City  FL,Emporia  KS
Emporia  KS,Lake City  FL
Anchorage  AK,Sebring  FL
Sebring  FL,Anchorage  AK
Anchorage  AK,Fullerton  CA
Fullerton  CA,Anchorage  AK
Anchorage  AK,Inglewood  CA
Inglewood  CA,Anchorage  AK
Anchorage  AK,Wellsville  NY
Wellsville  NY,Anchorage  AK
