origin,destination
Normal  IL,Countryside  IL
Countryside  IL,Normal  IL
Normal  IL,Gresham  OR
Gresham  OR,Normal  IL
Normal  IL,Marysville  WA
Marysville  WA,Normal  IL
Normal  IL,Clear Lake  IN
Clear Lake  IN,Normal  IL
Normal  IL,Coleman  WI
Coleman  WI,Normal  IL
Normal  IL,Pembroke Pines  FL
Pembroke Pines  FL,Normal  IL
Normal  IL,Monrovia  CA
Monrovia  CA,Normal  IL
Normal  IL,San Pablo  CA
San Pablo  CA,Normal  IL
Normal  IL,Jerome  AZ
Jerome  AZ,Normal  IL
Normal  IL,Key West  FL
Key West  FL,Normal  IL
Normal  IL,Quantico  VA
Quantico  VA,Normal  IL
Normal  IL,Laramie  WY
Laramie  WY,Normal  IL
Normal  IL,Kimberling City  MO
Kimberling City  MO,Normal  IL
Normal  IL,Longmont  CO
Longmont  CO,Normal  IL
Normal  IL,Chicago  IL
Chicago  IL,Normal  IL
Normal  IL,Hallandale  FL
Hallandale  FL,Normal  IL
Miami  FL,Greenfield  MN
Greenfield  MN,Miami  FL
Miami  FL,Potosi  MO
Potosi  MO,Miami  FL
Miami  FL,Cle Elum  WA
Cle Elum  WA,Miami  FL
Miami  FL,East Stroudsburg  PA
East Stroudsburg  PA,Miami  FL
San Diego  CA,Manchester  CT
Manchester  CT,San Diego  CA
San Diego  CA,Collegeville  PA
Collegeville  PA,San Diego  CA
Houston  TX,Long Beach  CA
Long Beach  CA,Houston  TX
Houston  TX,Slickville  PA
Slickville  PA,Houston  TX
Houston  TX,Big Pine  CA
Big Pine  CA,Houston  TX
Houston  TX,Redondo  WA
Redondo  WA,Houston  TX
Houston  TX,Des Moines  IA
Des Moines  IA,Houston  TX
Three Rivers  MI,Orange  CA
Orange  CA,Three Rivers  MI
Three Rivers  MI,Houston  TX
Houston  TX,Three Rivers  MI
Three Rivers  MI,Clearfield  UT
Clearfield  UT,Three Rivers  MI
Three Rivers  MI,Union City  MI
Union City  MI,Three Rivers  MI
Three Rivers  MI,El Cajon  CA
El Cajon  CA,Three Rivers  MI
Amity  OR,Sacramento  CA
Sacramento  CA,Amity  OR
Amity  OR,Mt Laurel  NJ
Mt Laurel  NJ,Amity  OR
Amity  OR,Godfrey  IL
Godfrey  IL,Amity  OR
Amity  OR,Allentown  PA
Allentown  PA,Amity  OR
Amity  OR,Frederick  MD
Frederick  MD,Amity  OR
Melbourne  FL,Poposky  MN
Poposky  MN,Melbourne  FL
Melbourne  FL,Haubstadt  IN
Haubstadt  IN,Melbourne  FL
Clinton  AR,Gardena  CA
Gardena  CA,Clinton  AR
Clinton  AR,Celo  NC
Celo  NC,Clinton  AR
Portland  OR,Vernon Hills  IL
Vernon Hills  IL,Portland  OR
Portland  OR,Morristown  NJ
Morristown  NJ,Portland  OR
Portland  OR,Woods Hole  MA
Woods Hole  MA,Portland  OR
Portland  OR,Spring Valley  CA
Spring Valley  CA,Portland  OR
Fresno  CA,Rome  NY
Rome  NY,Fresno  CA
Fresno  CA,Latrobe  PA
Latrobe  PA,Fresno  CA
Fresno  CA,Springville  CA
Springville  CA,Fresno  CA
Fresno  CA,Bristol  CT
Bristol  CT,Fresno  CA
Fresno  CA,West Chester  OH
West Chester  OH,Fresno  CA
Grants Pass  OR,Grants Pass (Murphy Area)  OR
Grants Pass (Murphy Area)  OR,Grants Pass  OR
Grants Pass  OR,Hanover  MA
Hanover  MA,Grants Pass  OR
Grants Pass  OR,Orange  CA
Orange  CA,Grants Pass  OR
Grants Pass  OR,Helena  MT
Helena  MT,Grants Pass  OR
Grants Pass  OR,Elkton  MD
Elkton  MD,Grants Pass  OR
Grants Pass  OR,Cleveland  OH
Cleveland  OH,Grants Pass  OR
Grants Pass  OR,Sutter Creek  CA
Sutter Creek  CA,Grants Pass  OR
Redmond  WA,Morristown  NJ
Morristown  NJ,Redmond  WA
Redmond  WA,Evansville  IN
Evansville  IN,Redmond  WA
Redmond  WA,Nashville  TN
Nashville  TN,Redmond  WA
Redmond  WA,Arlington  WA
Arlington  WA,Redmond  WA
Redmond  WA,Port Townsend  WA
Port Townsend  WA,Redmond  WA
Port Huron  MI,Eagle Point  OR
Eagle Point  OR,Port Huron  MI
Port Huron  MI,Columbus  OH
Columbus  OH,Port Huron  MI
Port Huron  MI,Northwood  OH
Northwood  OH,Port Huron  MI
Port Huron  MI,Eagle  ID
Eagle  ID,Port Huron  MI
Port Huron  MI,Rockford  IL
Rockford  IL,Port Huron  MI
Port Huron  MI,Beloit  WI
Beloit  WI,Port Huron  MI
Port Huron  MI,Chapel Hill  NC
Chapel Hill  NC,Port Huron  MI
Port Huron  MI,La Veta  CO
La Veta  CO,Port Huron  MI
Port Huron  MI,Wooster  OH
Wooster  OH,Port Huron  MI
Port Huron  MI,Irrigon  OR
Irrigon  OR,Port Huron  MI
Port Huron  MI,Romney  WV
Romney  WV,Port Huron  MI
Port Huron  MI,Malta  MT
Malta  MT,Port Huron  MI
Anaheim Hills  CA,Monroe Township  NJ
Monroe Township  NJ,Anaheim Hills  CA
Anaheim Hills  CA,Great Cacapon  WV
Great Cacapon  WV,Anaheim Hills  CA
Anaheim Hills  CA,Branson  MO
Branson  MO,Anaheim Hills  CA
Anaheim Hills  CA,Philadelphia  PA
Philadelphia  PA,Anaheim Hills  CA
Anaheim Hills  CA,New Holland  PA
New Holland  PA,Anaheim Hills  CA
Anaheim Hills  CA,Odessa  TX
Odessa  TX,Anaheim Hills  CA
Anaheim Hills  CA,Joshua Tree  CA
Joshua Tree  CA,Anaheim Hills  CA
Carteret  NJ,Boynton Beach  FL
Boynton Beach  FL,Carteret  NJ
Carteret  NJ,El Centro  CA
El Centro  CA,Carteret  NJ
Carteret  NJ,Orange Park  FL
Orange Park  FL,Carteret  NJ
Carteret  NJ,Ellisville  MS
Ellisville  MS,Carteret  NJ
Carteret  NJ,Pickerington  OH
Pickerington  OH,Carteret  NJ
Carteret  NJ,Wilmington  CA
Wilmington  CA,Carteret  NJ
Carteret  NJ,Wilkes-Barre  PA
Wilkes-Barre  PA,Carteret  NJ
Carteret  NJ,Hamlin  NY
Hamlin  NY,Carteret  NJ
Carteret  NJ,Boone  NC
Boone  NC,Carteret  NJ
Lima  OH,Steamboat Springs  CO
Steamboat Springs  CO,Lima  OH
Lima  OH,Eureka  CA
Eureka  CA,Lima  OH
Lima  OH,Lower Allen  PA
Lower Allen  PA,Lima  OH
Lima  OH,Buffalo  NY
Buffalo  NY,Lima  OH
Lima  OH,Durant  MS
Durant  MS,Lima  OH
Lima  OH,Harrison  MI
Harrison  MI,Lima  OH
Columbus  OH,Jensen Beach  FL
Jensen Beach  FL,Columbus  OH
Columbus  OH,Hollywood  FL
Hollywood  FL,Columbus  OH
Columbus  OH,Fort Pierce  FL
Fort Pierce  FL,Columbus  OH
Columbus  OH,Aurora  CO
Aurora  CO,Columbus  OH
Columbus  OH,Huntington Beach  CA
Huntington Beach  CA,Columbus  OH
Columbus  OH,Marlboro Township  NJ
Marlboro Township  NJ,Columbus  OH
Oklahoma City  OK,Hattiesburg  MS
Hattiesburg  MS,Oklahoma City  OK
Oklahoma City  OK,Houston  TX
Houston  TX,Oklahoma City  OK
Oklahoma City  OK,Roswell  NM
Roswell  NM,Oklahoma City  OK
Oklahoma City  OK,Harbor City  CA
Harbor City  CA,Oklahoma City  OK
Oklahoma City  OK,Leakey  TX
Leakey  TX,Oklahoma City  OK
Plover  WI,Godfrey  IL
Godfrey  IL,Plover  WI
Plover  WI,Weedsport  NY
Weedsport  NY,Plover  WI
Plover  WI,Iron Mountain  OR
Iron Mountain  OR,Plover  WI
Plover  WI,Adams  WI
Adams  WI,Plover  WI
Plover  WI,North Las Vegas  NV
North Las Vegas  NV,Plover  WI
Plover  WI,Mineral Point  MO
Mineral Point  MO,Plover  WI
Naperville  IL,Rancho Cucamonga  CA
Rancho Cucamonga  CA,Naperville  IL
Naperville  IL,Mayfield  NY
Mayfield  NY,Naperville  IL
Naperville  IL,Austin  TX
Austin  TX,Naperville  IL
Naperville  IL,Yakima  WA
Yakima  WA,Naperville  IL
Naperville  IL,Rifle  CO
Rifle  CO,Naperville  IL
Naperville  IL,Middletown  OH
Middletown  OH,Naperville  IL
Naperville  IL,Waianae  HI
Waianae  HI,Naperville  IL
Naperville  IL,Hockessin  DE
Hockessin  DE,Naperville  IL
Naperville  IL,San Marcos  TX
San Marcos  TX,Naperville  IL
Naperville  IL,Glastonbury  CT
Glastonbury  CT,Naperville  IL
Naperville  IL,Gobles  MI
Gobles  MI,Naperville  IL
Dundee  WI,Palm Bay  FL
Palm Bay  FL,Dundee  WI
Dundee  WI,Dale  WI
Dale  WI,Dundee  WI
Dundee  WI,Pismo Beach  CA
Pismo Beach  CA,Dundee  WI
Dundee  WI,Barview  OR
Barview  OR,Dundee  WI
Dundee  WI,Scottsdale  AZ
Scottsdale  AZ,Dundee  WI
Dundee  WI,Groton  CT
Groton  CT,Dundee  WI
Portland  OR,Rolling Meadows  IL
Rolling Meadows  IL,Portland  OR
Portland  OR,Camas  WA
Camas  WA,Portland  OR
Portland  OR,St Marys Point  MN
St Marys Point  MN,Portland  OR
Portland  OR,Hillsboro  OR
Hillsboro  OR,Portland  OR
Portland  OR,Clearlake  CA
Clearlake  CA,Portland  OR
Portland  OR,Abington  MA
Abington  MA,Portland  OR
Portland  OR,Fort Totten  ND
Fort Totten  ND,Portland  OR
Portland  OR,Escalon  CA
Escalon  CA,Portland  OR
Portland  OR,Lapine  OR
Lapine  OR,Portland  OR
Portland  OR,La Pointe  WI
La Pointe  WI,Portland  OR
Portland  OR,Paris  KY
Paris  KY,Portland  OR
Portland  OR,Ellison Bay  WI
Ellison Bay  WI,Portland  OR
Portland  OR,San Francisco  CA
San Francisco  CA,Portland  OR
Wilsonville  OR,Catalina Island  CA
Catalina Island  CA,Wilsonville  OR
Wilsonville  OR,Grove city  OH
Grove city  OH,Wilsonville  OR
Wilsonville  OR,Oregon City  OR
Oregon City  OR,Wilsonville  OR
Wilsonville  OR,Escondido  CA
Escondido  CA,Wilsonville  OR
Wilsonville  OR,Eagle Point  OR
Eagle Point  OR,Wilsonville  OR
Wilsonville  OR,Mount Morris  NY
Mount Morris  NY,Wilsonville  OR
Wilsonville  OR,Spring Valley  NV
Spring Valley  NV,Wilsonville  OR
Maryland  MD,Gilbert  AZ
Gilbert  AZ,Maryland  MD
Maryland  MD,Scottsdale  AZ
Scottsdale  AZ,Maryland  MD
Maryland  MD,West End  NC
West End  NC,Maryland  MD
Maryland  MD,Parowan  UT
Parowan  UT,Maryland  MD
Maryland  MD,New York City  NY
New York City  NY,Maryland  MD
Maryland  MD,Kansas City  MO
Kansas City  MO,Maryland  MD
Maryland  MD,Ocean City  MD
Ocean City  MD,Maryland  MD
Phoenix  AZ,Bellingham  WA
Bellingham  WA,Phoenix  AZ
Phoenix  AZ,Shawno  WI
Shawno  WI,Phoenix  AZ
Phoenix  AZ,San Jose  CA
San Jose  CA,Phoenix  AZ
Phoenix  AZ,Asseteague Island State Park  MD
Asseteague Island State Park  MD,Phoenix  AZ
Phoenix  AZ,Gresham  OR
Gresham  OR,Phoenix  AZ
Phoenix  AZ,Akron  OH
Akron  OH,Phoenix  AZ
Hastings On Hudson  NY,Denver  CO
