origin,destination
Phoenix  AZ,San Bernardino  CA
San Bernardino  CA,Phoenix  AZ
Phoenix  AZ,Sherman  TX
Sherman  TX,Phoenix  AZ
Spokane  WA,Belleville  MI
Belleville  MI,Spokane  WA
Spokane  WA,Oviedo  FL
Oviedo  FL,Spokane  WA
Spokane  WA,Greenfield  IL
Greenfield  IL,Spokane  WA
Spokane  WA,San Anselmo  CA
San Anselmo  CA,Spokane  WA
Spokane  WA,Los Angeles  CA
Los Angeles  CA,Spokane  WA
Harmony  MN,Allegany  NY
Allegany  NY,Harmony  MN
Harmony  MN,Thomasville  GA
Thomasville  GA,Harmony  MN
Harmony  MN,Colorado  CO
Colorado  CO,Harmony  MN
Naples  ME,Borger  TX
Borger  TX,Naples  ME
Naples  ME,Lincoln  NE
Lincoln  NE,Naples  ME
Woburn  MA,Rocklin  CA
Rocklin  CA,Woburn  MA
Woburn  MA,Hamden  CT
Hamden  CT,Woburn  MA
Woburn  MA,Gorham  NH
Gorham  NH,Woburn  MA
Woburn  MA,Wanaque  NJ
Wanaque  NJ,Woburn  MA
Farmersville  CA,Apple Valley  CA
Apple Valley  CA,Farmersville  CA
Farmersville  CA,Bayfield  CO
Bayfield  CO,Farmersville  CA
Farmersville  CA,Salem  OR
Salem  OR,Farmersville  CA
Farmersville  CA,Last Chance  CO
Last Chance  CO,Farmersville  CA
Gresham  OR,Jacksonville  FL
Jacksonville  FL,Gresham  OR
Gresham  OR,San Bernardino  CA
San Bernardino  CA,Gresham  OR
Gresham  OR,Salome  AZ
Salome  AZ,Gresham  OR
Gresham  OR,Martinez Lake  CA
Martinez Lake  CA,Gresham  OR
Gresham  OR,Martinez Lake  AZ
Martinez Lake  AZ,Gresham  OR
Gresham  OR,Texarkana  TX
Texarkana  TX,Gresham  OR
Gresham  OR,Comstock  TX
Comstock  TX,Gresham  OR
San Dimas  CA,Boulder  CO
Boulder  CO,San Dimas  CA
San Dimas  CA,Windsor  CA
Windsor  CA,San Dimas  CA
