origin,destination
Dallas  TX,Phoenix  AZ
Phoenix  AZ,Dallas  TX
Dallas  TX,Salem  OR
Salem  OR,Dallas  TX
Dallas  TX,Bethpage long island  NY
Bethpage long island  NY,Dallas  TX
Dallas  TX,Fort Worth  TX
Fort Worth  TX,Dallas  TX
Dallas  TX,Lodi  CA
Lodi  CA,Dallas  TX
Dallas  TX,Idaho Falls  ID
Idaho Falls  ID,Dallas  TX
Dallas  TX,Circleville  OH
Circleville  OH,Dallas  TX
Dallas  TX,New Holland  OH
New Holland  OH,Dallas  TX
Dallas  TX,Austin  TX
Austin  TX,Dallas  TX
Dallas  TX,Bellevue  NE
Bellevue  NE,Dallas  TX
Dallas  TX,Parkside  PA
Parkside  PA,Dallas  TX
Dallas  TX,Fort Pierce  FL
Fort Pierce  FL,Dallas  TX
Dallas  TX,Arlington  VA
Arlington  VA,Dallas  TX
Dallas  TX,Laguna Hills  CA
Laguna Hills  CA,Dallas  TX
Dallas  TX,International Falls  MN
International Falls  MN,Dallas  TX
Lafayette  IN,Tyler  TX
Tyler  TX,Lafayette  IN
Lafayette  IN,Middleton  WI
Middleton  WI,Lafayette  IN
Lafayette  IN,Lobelville  TN
Lobelville  TN,Lafayette  IN
Lafayette  IN,Miami  FL
Miami  FL,Lafayette  IN
Lafayette  IN,East Harwich  MA
East Harwich  MA,Lafayette  IN
Lafayette  IN,North Charleston  SC
North Charleston  SC,Lafayette  IN
Lafayette  IN,Yosemite Valley  CA
Yosemite Valley  CA,Lafayette  IN
Lafayette  IN,Klamath Falls  OR
Klamath Falls  OR,Lafayette  IN
South Pasadena  CA,Eldorado  IL
Eldorado  IL,South Pasadena  CA
South Pasadena  CA,Norwood  OH
Norwood  OH,South Pasadena  CA
South Pasadena  CA,Carbondale  PA
Carbondale  PA,South Pasadena  CA
South Pasadena  CA,Franklin  TN
Franklin  TN,South Pasadena  CA
South Pasadena  CA,George  WA
George  WA,South Pasadena  CA
Brooklyn Center  MN,Sissonville  WV
Sissonville  WV,Brooklyn Center  MN
Brooklyn Center  MN,Westfield  IN
Westfield  IN,Brooklyn Center  MN
Brooklyn Center  MN,Fresno  CA
Fresno  CA,Brooklyn Center  MN
Brooklyn Center  MN,Ferris  TX
Ferris  TX,Brooklyn Center  MN
Brooklyn Center  MN,New Douglas  IL
New Douglas  IL,Brooklyn Center  MN
Brooklyn Center  MN,San Francisco  CA
San Francisco  CA,Brooklyn Center  MN
Chesterfeild  VA,Millington  TN
Millington  TN,Chesterfeild  VA
Chesterfeild  VA,Yuma  AZ
Yuma  AZ,Chesterfeild  VA
Chesterfeild  VA,Foley  AL
