origin,destination
Baker  CA,Ojai  CA
Ojai  CA,Baker  CA
Baker  CA,Midland  MI
Midland  MI,Baker  CA
Baker  CA,Bismarck  ND
Bismarck  ND,Baker  CA
Baker  CA,Defiance  OH
Defiance  OH,Baker  CA
Baker  CA,Ponca  OK
Ponca  OK,Baker  CA
Baker  CA,Phoenix  AZ
Phoenix  AZ,Baker  CA
Baker  CA,Crystal Beach  TX
Crystal Beach  TX,Baker  CA
Baker  CA,Sewell  NJ
Sewell  NJ,Baker  CA
Baker  CA,Stockton  CA
Stockton  CA,Baker  CA
Baker  CA,Santa Rosa  CA
Santa Rosa  CA,Baker  CA
Baker  CA,Waco  TX
Waco  TX,Baker  CA
West Windsor  NJ,East Windsor  NJ
East Windsor  NJ,West Windsor  NJ
West Windsor  NJ,West Fork  AR
West Fork  AR,West Windsor  NJ
West Windsor  NJ,Land Between The Lakes  KY
Land Between The Lakes  KY,West Windsor  NJ
West Windsor  NJ,Largo  FL
Largo  FL,West Windsor  NJ
Las Vegas  NV,Meridian  ID
Meridian  ID,Las Vegas  NV
Las Vegas  NV,Cottage Grove  WA
Cottage Grove  WA,Las Vegas  NV
Las Vegas  NV,Colebrook  NH
Colebrook  NH,Las Vegas  NV
Las Vegas  NV,Boston  NY
Boston  NY,Las Vegas  NV
Las Vegas  NV,Dedham  MA
Dedham  MA,Las Vegas  NV
Las Vegas  NV,Kewaunee  WI
Kewaunee  WI,Las Vegas  NV
Schnecksville  PA,Kingman  AZ
Kingman  AZ,Schnecksville  PA
Schnecksville  PA,Seattle  WA
Seattle  WA,Schnecksville  PA
Schnecksville  PA,San Diego  CA
San Diego  CA,Schnecksville  PA
Schnecksville  PA,Wildwood Coast  NJ
Wildwood Coast  NJ,Schnecksville  PA
Schnecksville  PA,Corvallis  OR
Corvallis  OR,Schnecksville  PA
Thornton  CO,Lincon City  OR
Lincon City  OR,Thornton  CO
Thornton  CO,Barstow  CA
Barstow  CA,Thornton  CO
Thornton  CO,South Ontario  CA
South Ontario  CA,Thornton  CO
Thornton  CO,Columbia  MO
Columbia  MO,Thornton  CO
Sunnyvale  CA,Los Angeles  CA
Los Angeles  CA,Sunnyvale  CA
Sunnyvale  CA,Tonapah  NV
Tonapah  NV,Sunnyvale  CA
Sunnyvale  CA,Pacific Palisades  CA
Pacific Palisades  CA,Sunnyvale  CA
Sunnyvale  CA,Highland Park  IL
Highland Park  IL,Sunnyvale  CA
Paint Lick  KY,Stanwood - I-5 corridor  WA
Stanwood - I-5 corridor  WA,Paint Lick  KY
Paint Lick  KY,Ceres  CA
Ceres  CA,Paint Lick  KY
Paint Lick  KY,Poway  CA
Poway  CA,Paint Lick  KY
Paint Lick  KY,Salem  OR
Salem  OR,Paint Lick  KY
Paint Lick  KY,North San Francisco  CA
North San Francisco  CA,Paint Lick  KY
Paint Lick  KY,Steubenville  OH
Steubenville  OH,Paint Lick  KY
Salt Lake City  UT,Franklin Square  NY
Franklin Square  NY,Salt Lake City  UT
Salt Lake City  UT,Torrington  CT
Torrington  CT,Salt Lake City  UT
Salt Lake City  UT,Klamath National Wildlife Refuge  OR
Klamath National Wildlife Refuge  OR,Salt Lake City  UT
Salt Lake City  UT,Satellite Beach  FL
Satellite Beach  FL,Salt Lake City  UT
Salt Lake City  UT,Palmer  MA
Palmer  MA,Salt Lake City  UT
Tomah  WI,Evanston  IL
Evanston  IL,Tomah  WI
Tomah  WI,Downers Grove  IL
Downers Grove  IL,Tomah  WI
Tomah  WI,Flagstaff  AZ
Flagstaff  AZ,Tomah  WI
Tomah  WI,Commerce City  CO
Commerce City  CO,Tomah  WI
Tomah  WI,Milwaukie  OR
Milwaukie  OR,Tomah  WI
Tomah  WI,Virginia Beach  VA
Virginia Beach  VA,Tomah  WI
Tomah  WI,Big Pine  CA
Big Pine  CA,Tomah  WI
Shohola Falls  PA,Bridgewater  CT
Bridgewater  CT,Shohola Falls  PA
Shohola Falls  PA,Torrington  CT
Torrington  CT,Shohola Falls  PA
Gilbert  AZ,Nashville  TN
Nashville  TN,Gilbert  AZ
Gilbert  AZ,Scottsdale  AZ
Scottsdale  AZ,Gilbert  AZ
Gilbert  AZ,Casa  AR
Casa  AR,Gilbert  AZ
Gilbert  AZ,Glendale  AZ
Glendale  AZ,Gilbert  AZ
Gilbert  AZ,Norristown  PA
Norristown  PA,Gilbert  AZ
Gilbert  AZ,Monterey Park  CA
Monterey Park  CA,Gilbert  AZ
Quincy  CA,Troy  NY
Troy  NY,Quincy  CA
Quincy  CA,Olympia  WA
Olympia  WA,Quincy  CA
Quincy  CA,Oklahoma City  OK
Oklahoma City  OK,Quincy  CA
Quincy  CA,Sikeston  MO
Sikeston  MO,Quincy  CA
