origin,destination
Kansas City  KS,Chicago  IL
Chicago  IL,Charlotte  NC
Charlotte  NC,Chicago  IL
Chicago  IL,Rockford  IL
Rockford  IL,Chicago  IL
Chicago  IL,Greenfeild  MA
Greenfeild  MA,Chicago  IL
Chicago  IL,Merrillville  IN
Merrillville  IN,Chicago  IL
Chicago  IL,Milford  OH
Milford  OH,Chicago  IL
Chicago  IL,Taos  NM
Taos  NM,Chicago  IL
Chicago  IL,Lorton  VA
Lorton  VA,Chicago  IL
Chicago  IL,Lake Pleasent State Park  AZ
Lake Pleasent State Park  AZ,Chicago  IL
Chicago  IL,Lyndeborough  NH
Lyndeborough  NH,Chicago  IL
San Marcos  CA,Monongahela  PA
Monongahela  PA,San Marcos  CA
San Marcos  CA,Ontario  CA
Ontario  CA,San Marcos  CA
San Marcos  CA,Brea  CA
Brea  CA,San Marcos  CA
San Marcos  CA,Kapaa  HI
Kapaa  HI,San Marcos  CA
San Marcos  CA,Johnston  IA
Johnston  IA,San Marcos  CA
Augusta  GA,Portland  OR
Portland  OR,Augusta  GA
Augusta  GA,Chowchilla  CA
Chowchilla  CA,Augusta  GA
Augusta  GA,Columbiana  OH
Columbiana  OH,Augusta  GA
Seattle  WA,Grants Pass  OR
Grants Pass  OR,Seattle  WA
Seattle  WA,Kokomo  IN
Kokomo  IN,Seattle  WA
Seattle  WA,Germantown  TN
Germantown  TN,Seattle  WA
Seattle  WA,Vancouver  WA
Vancouver  WA,Seattle  WA
Seattle  WA,Harrisburg  PA
Harrisburg  PA,Seattle  WA
Seattle  WA,Enola  PA
Enola  PA,Seattle  WA
Seattle  WA,Poplar Bluff  MO
Poplar Bluff  MO,Seattle  WA
Seattle  WA,Spruce Pine  NC
Spruce Pine  NC,Seattle  WA
Seattle  WA,Steele  MO
Steele  MO,Seattle  WA
Hollister  CA,Louisville  OH
Louisville  OH,Hollister  CA
Hollister  CA,Malibu  CA
Malibu  CA,Hollister  CA
Hollister  CA,Washington  MO
Washington  MO,Hollister  CA
Hollister  CA,Cypress  CA
Cypress  CA,Hollister  CA
Hollister  CA,Capitola  CA
Capitola  CA,Hollister  CA
Hollister  CA,San Francisco  CA
San Francisco  CA,Hollister  CA
Hollister  CA,Pleasant Hill  CA
Pleasant Hill  CA,Hollister  CA
Hollister  CA,Luguna Woods  CA
Luguna Woods  CA,Hollister  CA
Hollister  CA,Merritt Island  FL
Merritt Island  FL,Hollister  CA
Hollister  CA,Marion  IA
Marion  IA,Hollister  CA
Hollister  CA,Holden Beach  NC
Holden Beach  NC,Hollister  CA
Hollister  CA,Yosemite National Park  CA
Yosemite National Park  CA,Hollister  CA
Hollister  CA,Myrtle Beach  SC
Myrtle Beach  SC,Hollister  CA
Spokane  WA,Elk City  OK
Elk City  OK,Spokane  WA
Spokane  WA,Danville  CA
Danville  CA,Spokane  WA
Spokane  WA,Denver  CO
Denver  CO,Spokane  WA
Spokane  WA,Madison  WI
Madison  WI,Spokane  WA
Spokane  WA,Horsham  PA
Horsham  PA,Spokane  WA
Spokane  WA,Columbia Heights  MN
Columbia Heights  MN,Spokane  WA
Taylorville  IL,Columbine  CO
Columbine  CO,Taylorville  IL
Taylorville  IL,Altus  OK
Altus  OK,Taylorville  IL
Taylorville  IL,Pennsylvania  PA
Pennsylvania  PA,Taylorville  IL
Taylorville  IL,Carlsbad  CA
Carlsbad  CA,Taylorville  IL
Westerville  OH,Round Rock  TX
Round Rock  TX,Westerville  OH
Westerville  OH,Vershire  VT
Vershire  VT,Westerville  OH
Westerville  OH,Fayetteville  AR
Fayetteville  AR,Westerville  OH
Westerville  OH,Springfield  MO
Springfield  MO,Westerville  OH
Westerville  OH,Arlington  TX
Arlington  TX,Westerville  OH
Westerville  OH,Long Beach  CA
Long Beach  CA,Westerville  OH
Westerville  OH,Idaho City  ID
Idaho City  ID,Westerville  OH
Mason  OH,Decatur  IL
Decatur  IL,Mason  OH
Mason  OH,Alamo  TX
Alamo  TX,Mason  OH
Mason  OH,Sheboygan Falls  WI
Sheboygan Falls  WI,Mason  OH
Mason  OH,Wayne  NE
Wayne  NE,Mason  OH
Grapevine  TX,Flint  MI
Flint  MI,Grapevine  TX
Grapevine  TX,Kennesaw  GA
Kennesaw  GA,Grapevine  TX
Grapevine  TX,Fayette  MO
Fayette  MO,Grapevine  TX
Grapevine  TX,Santa Rosa  CA
Santa Rosa  CA,Grapevine  TX
Grapevine  TX,Orlando  FL
Orlando  FL,Grapevine  TX
Grapevine  TX,Clinton  SC
Clinton  SC,Grapevine  TX
Grapevine  TX,Lee Summit  MO
Lee Summit  MO,Grapevine  TX
Taylorsville  UT,Shawnee  KS
Shawnee  KS,Taylorsville  UT
Taylorsville  UT,Fremont  CA
Fremont  CA,Taylorsville  UT
Taylorsville  UT,Vero Beach  FL
Vero Beach  FL,Taylorsville  UT
River Forest  IL,Lake Havasu City  AZ
Lake Havasu City  AZ,River Forest  IL
River Forest  IL,Victorville  CA
Victorville  CA,River Forest  IL
River Forest  IL,Memphis  TN
Memphis  TN,River Forest  IL
River Forest  IL,Scottsdale  AZ
Scottsdale  AZ,River Forest  IL
River Forest  IL,West Chester  OH
West Chester  OH,River Forest  IL
River Forest  IL,Kent  WA
Kent  WA,River Forest  IL
Redding  CA,Seattle  WA
Seattle  WA,Redding  CA
Redding  CA,Key West  FL
Key West  FL,Redding  CA
Redding  CA,Glen Cove  NY
Glen Cove  NY,Redding  CA
Redding  CA,Ogden  UT
Ogden  UT,Redding  CA
Redding  CA,Honolulu  HI
Honolulu  HI,Redding  CA
Redding  CA,Center Moriches  NY
Center Moriches  NY,Redding  CA
Redding  CA,Fort Bridger  WY
Fort Bridger  WY,Redding  CA
Redding  CA,Lake Kabetogama  MN
Lake Kabetogama  MN,Redding  CA
Redding  CA,Long Beach  CA
Long Beach  CA,Redding  CA
Redding  CA,Fowler  IN
Fowler  IN,Redding  CA
Redding  CA,Mesa  AZ
Mesa  AZ,Redding  CA
Biloxi  MS,Rush Springs  OK
Rush Springs  OK,Biloxi  MS
Biloxi  MS,Kingsland  GA
Kingsland  GA,Biloxi  MS
Biloxi  MS,Smyrna  DE
Smyrna  DE,Biloxi  MS
Biloxi  MS,Elk Grove Village  IL
Elk Grove Village  IL,Biloxi  MS
Biloxi  MS,Holton  KS
Holton  KS,Biloxi  MS
Biloxi  MS,Dewey Beach  DE
Dewey Beach  DE,Biloxi  MS
Macomb  MI,Euclid  OH
Euclid  OH,Macomb  MI
Macomb  MI,Kingston  PA
Kingston  PA,Macomb  MI
Macomb  MI,Huber Heights  OH
Huber Heights  OH,Macomb  MI
