origin,destination
Coarsegold  CA,Salt Lake City  UT
Salt Lake City  UT,Coarsegold  CA
Coarsegold  CA,Kansas CIty  MO
Kansas CIty  MO,Coarsegold  CA
Coarsegold  CA,Marsh Creek  CA
Marsh Creek  CA,Coarsegold  CA
Fair Haven  NY,Golden  CO
Golden  CO,Fair Haven  NY
Fair Haven  NY,Marley Park  MD
Marley Park  MD,Fair Haven  NY
Grinnell  IA,Smithland  KY
Smithland  KY,Grinnell  IA
Grinnell  IA,Turbeville  SC
Turbeville  SC,Grinnell  IA
Grinnell  IA,Raleigh  NC
Raleigh  NC,Grinnell  IA
Grinnell  IA,Decatur  IL
Decatur  IL,Grinnell  IA
Grinnell  IA,Ramsey  MN
Ramsey  MN,Grinnell  IA
Grinnell  IA,Morehead  KY
Morehead  KY,Grinnell  IA
Grinnell  IA,Dover  NJ
Dover  NJ,Grinnell  IA
Grinnell  IA,Mason  MI
Mason  MI,Grinnell  IA
Grinnell  IA,Pound  VA
Pound  VA,Grinnell  IA
Grinnell  IA,Green Bay  WI
Green Bay  WI,Grinnell  IA
Grinnell  IA,Birmingham  AL
Birmingham  AL,Grinnell  IA
Tupelo  MS,Albion  NY
Albion  NY,Tupelo  MS
Tupelo  MS,Blackstone  MA
Blackstone  MA,Tupelo  MS
Indiana  PA,Raleigh  NC
Raleigh  NC,Indiana  PA
Indiana  PA,Cranston  RI
Cranston  RI,Indiana  PA
