origin,destination
Del Mar  CA,Black Earth  WI
Black Earth  WI,Del Mar  CA
Del Mar  CA,Tracy  CA
Tracy  CA,Del Mar  CA
Del Mar  CA,Caldwell  WI
Caldwell  WI,Del Mar  CA
Town of Preble  NY,Knife River  MN
Knife River  MN,Town of Preble  NY
Town of Preble  NY,Norwalk  CT
Norwalk  CT,Town of Preble  NY
Buffalo  NY,Fort Mill  SC
Fort Mill  SC,Buffalo  NY
Buffalo  NY,Salt Lake City  UT
Salt Lake City  UT,Buffalo  NY
Buffalo  NY,Valencia  CA
Valencia  CA,Buffalo  NY
Buffalo  NY,Conroe  TX
Conroe  TX,Buffalo  NY
Buffalo  NY,Moline  IL
Moline  IL,Buffalo  NY
Buffalo  NY,Omaha  NE
Omaha  NE,Buffalo  NY
Buffalo  NY,Miami  FL
Miami  FL,Buffalo  NY
