origin,destination
Montgomery  AL,North Bergen  NJ
North Bergen  NJ,Montgomery  AL
Montgomery  AL,Bethlehem  PA
Bethlehem  PA,Montgomery  AL
Montgomery  AL,Eagle Butte  SD
Eagle Butte  SD,Montgomery  AL
Montgomery  AL,Springfield  MO
Springfield  MO,Montgomery  AL
Montgomery  AL,Lawrencbeurg  KY
Lawrencbeurg  KY,Montgomery  AL
Lemoore  CA,Ferndale  MD
Ferndale  MD,Lemoore  CA
Lemoore  CA,Daytona Beach  FL
Daytona Beach  FL,Lemoore  CA
Lemoore  CA,Darby  MT
Darby  MT,Lemoore  CA
Lemoore  CA,Auburn Lake Park  OH
Auburn Lake Park  OH,Lemoore  CA
Lemoore  CA,Cheyenne  WY
Cheyenne  WY,Lemoore  CA
Lemoore  CA,Estill Springs  TN
Estill Springs  TN,Lemoore  CA
Lemoore  CA,Drain  OR
Drain  OR,Lemoore  CA
Lemoore  CA,Coquina Key  FL
Coquina Key  FL,Lemoore  CA
Lemoore  CA,Jupiter  FL
Jupiter  FL,Lemoore  CA
Lemoore  CA,Federal Way  WA
Federal Way  WA,Lemoore  CA
Lemoore  CA,Berrien Center  MI
Berrien Center  MI,Lemoore  CA
Lemoore  CA,Tallahassee  FL
Tallahassee  FL,Lemoore  CA
Burbank  CO,Springfield  MA
Springfield  MA,Burbank  CO
Burbank  CO,Weogufka  AL
Weogufka  AL,Burbank  CO
