origin,destination
Tallahassee  FL,Avon Park  FL
Avon Park  FL,Tallahassee  FL
Sarasota  FL,Bellflower  CA
Bellflower  CA,Sarasota  FL
Sarasota  FL,Redwood City  CA
Redwood City  CA,Sarasota  FL
Sarasota  FL,Rancho Dominguez  CA
Rancho Dominguez  CA,Sarasota  FL
Sarasota  FL,Lakewood  CA
Lakewood  CA,Sarasota  FL
Sarasota  FL,Milwaukie  OR
Milwaukie  OR,Sarasota  FL
Sarasota  FL,Anaheim  CA
Anaheim  CA,Sarasota  FL
Sarasota  FL,Dallas  TX
Dallas  TX,Sarasota  FL
Crete  IL,Garner  NC
Garner  NC,Crete  IL
Crete  IL,Golden  CO
Golden  CO,Crete  IL
Crete  IL,Marion  VA
Marion  VA,Crete  IL
